#Position (bp)	insert size
4011823.0	28648.711968772335
1.2035468E7	228.61439829036996
2.0059113E7	18230.097438951758
2.8082758E7	260.29411764705884
3.6106403E7	242.64285714285714
4.4130048E7	189.6
5.2153693E7	165.9
6.0177338E7	319.0
6.8200983E7	231.0
7.6224628E7	0.0
8.4248273E7	291.1112642094385
9.2271918E7	250.0
1.00295563E8	201.5
1.08319208E8	0.0
1.16342853E8	150.0
1.24366498E8	0.0
1.32390143E8	0.0
1.40413788E8	235.84186517992904
1.48437433E8	235.63833910034603
1.56461078E8	147.5
1.64484723E8	4138.1393493989635
1.72508368E8	148.0
1.80532013E8	242.0
1.88555658E8	0.0
1.96579303E8	280.0
2.04602948E8	297.0
2.12626593E8	0.0
2.20650238E8	0.0
2.28673883E8	251.0
2.36697528E8	114.33333333333333
2.44721173E8	195.5
2.48844709E8	0.0
2.528565315E8	187.0
2.60768463E8	218.4
2.68792108E8	223.66666666666666
2.76815753E8	201.375
2.84839398E8	7.011607357317074E7
2.92863043E8	174.0
3.00886688E8	8283064.2
3.08910333E8	0.0
3.16933978E8	202.33333333333334
3.24957623E8	301.0
3.32981268E8	286.0
3.41004913E8	234.3246903635082
3.49028558E8	248.66666666666666
3.57052203E8	317.0
3.65075848E8	305.5
3.73099493E8	28713.217704011066
3.81123138E8	299.0
3.89146783E8	0.0
3.97170428E8	0.0
4.05194073E8	270.25
4.13217718E8	0.0
4.21241363E8	503.5
4.29265008E8	4.931347E7
4.37288653E8	343.0
4.45312298E8	0.0
4.53335943E8	0.0
4.61359588E8	0.0
4.69383233E8	200.28571428571428
4.77406878E8	219.2
4.85430523E8	318.0
4.902961485E8	315.0
4.94307971E8	0.0
5.01477813E8	198.94117647058823
5.09501458E8	181.2
5.17525103E8	1.35492561E8
5.25548748E8	241.0
5.33572393E8	253.33333333333334
5.41596038E8	22660.517133956386
5.49619683E8	165.0
5.57643328E8	0.0
5.65666973E8	0.0
5.73690618E8	0.0
5.81714263E8	0.0
5.89737908E8	85.0
5.97761553E8	0.0
6.05785198E8	134.0
6.13808843E8	221.0
6.21832488E8	292.4288348882621
6.29856133E8	0.0
6.37879778E8	0.0
6.45903423E8	291.090794946245
6.53927068E8	0.0
6.61950713E8	239.0
6.69974358E8	0.0
