#Mapping quality	mapping quality
0.0	47191.0
1.0	1149.0
2.0	1180.0
3.0	3852.0
4.0	1125.0
5.0	1907.0
6.0	837.0
7.0	397.0
8.0	1094.0
9.0	279.0
10.0	584.0
11.0	437.0
12.0	559.0
13.0	368.0
14.0	483.0
15.0	342.0
16.0	707.0
17.0	735.0
18.0	637.0
19.0	273.0
20.0	384.0
21.0	144.0
22.0	350.0
23.0	431.0
24.0	470.0
25.0	108.0
26.0	409.0
27.0	205.0
28.0	191.0
29.0	78.0
30.0	139.0
31.0	48.0
32.0	340.0
33.0	170.0
34.0	36.0
35.0	202.0
36.0	223.0
37.0	135.0
38.0	208.0
39.0	573.0
40.0	545.0
41.0	412.0
42.0	826.0
43.0	421.0
44.0	510.0
45.0	1977.0
46.0	42.0
47.0	240.0
48.0	267.0
49.0	291.0
50.0	333.0
51.0	467.0
52.0	130.0
53.0	271.0
54.0	406.0
55.0	540.0
56.0	486.0
57.0	989.0
58.0	1195.0
59.0	54020.0
60.0	224807.0
