#Position (bp)	Coverage
4011823.0	2.511448599732416
1.2035468E7	1.3965201601017991
2.0059113E7	0.5098589232200578
2.8082758E7	0.001293302482849129
3.6106403E7	3.7065448433972343E-4
4.4130048E7	1.4968259438197977E-4
5.2153693E7	2.3443210660491583E-4
6.0177338E7	2.654653838747851E-5
6.8200983E7	4.349644083206573E-5
7.6224628E7	2.816674965056405E-5
8.4248273E7	0.3477207678056544
9.2271918E7	3.788801722907731E-5
1.00295563E8	1.1154531388165853E-4
1.08319208E8	2.5175590395636895E-5
1.16342853E8	6.63040301508853E-5
1.24366498E8	1.4831164639013815E-5
1.32390143E8	0.0
1.40413788E8	0.48364627298441043
1.48437433E8	0.30075159107861826
1.56461078E8	1.1403794659409782E-4
1.64484723E8	1.1515870904059191
1.72508368E8	5.857686874232347E-6
1.80532013E8	3.788801722907731E-5
1.88555658E8	4.823244298570039E-5
1.96579303E8	5.109897060500558E-5
2.04602948E8	2.7045064929966366E-4
2.12626593E8	1.3460216647172202E-5
2.20650238E8	1.1391331495847585E-4
2.28673883E8	2.5237906213447877E-4
2.36697528E8	1.6825270808965253E-4
2.44721173E8	2.72943282012103E-5
2.48844709E8	0.0
2.528565315E8	1.6345697004878582E-4
2.60768463E8	5.973594295360774E-4
2.68792108E8	4.4493493917041444E-5
2.76815753E8	3.586898473200148E-4
2.84839398E8	0.25638085932266447
2.92863043E8	1.3061395413181914E-4
3.00886688E8	3.851117540718713E-5
3.08910333E8	9.110572563965629E-5
3.16933978E8	2.3804642403795284E-5
3.24957623E8	1.8270997782180045E-4
3.32981268E8	2.3680010768173317E-5
3.41004913E8	1.4383907812471763
3.49028558E8	3.89723124589884E-4
3.57052203E8	2.607293817211504E-4
3.65075848E8	9.24766736314979E-5
3.73099493E8	0.26153699471998076
3.81123138E8	1.6127333649482248E-4
3.89146783E8	3.938359685654089E-5
3.97170428E8	6.892129449894655E-5
4.05194073E8	1.3559921955669775E-4
4.13217718E8	5.9449290191677226E-5
4.21241363E8	4.239968243859244E-4
4.29265008E8	6.80488730495928E-5
4.37288653E8	1.8333313599991027E-4
4.45312298E8	4.411959901017555E-5
4.53335943E8	3.0285487456137455E-5
4.61359588E8	2.0314956606380266E-5
4.69383233E8	4.132785037224354E-4
4.77406878E8	0.0010818025971986547
4.85430523E8	2.441533741834291E-4
4.902961485E8	0.0019190609543419267
4.94307971E8	0.0
5.01477813E8	5.629610981044152E-4
5.09501458E8	1.8856766469603278E-4
5.17525103E8	2.4078832002163606E-4
5.25548748E8	4.013138667027268E-5
5.33572393E8	1.1391331495847585E-4
5.41596038E8	0.3736604747592896
5.49619683E8	2.505095876001493E-5
5.57643328E8	8.973477764781467E-6
5.65666973E8	9.833436050573025E-5
5.73690618E8	2.26829576831976E-5
