#Position (bp)	Coverage
4011823.0	3.3082252517403252
1.2035468E7	1.6456740047696528
2.0059113E7	0.7060139126294844
2.8082758E7	8.794008209485839E-4
3.6106403E7	4.633804212424652E-4
4.4130048E7	2.4377947927656322E-4
5.2153693E7	5.588482541288903E-4
6.0177338E7	3.9321281038729903E-4
6.8200983E7	1.0980047098295102E-4
7.6224628E7	2.0813483148868128E-5
8.4248273E7	0.46081899186716263
9.2271918E7	7.639919263626444E-5
1.00295563E8	1.463175402201867E-4
1.08319208E8	1.5952849359611497E-4
1.16342853E8	7.826866717059391E-5
1.24366498E8	9.098109400403433E-6
1.32390143E8	0.0
1.40413788E8	0.6853170846915585
1.48437433E8	0.49279697693504637
1.56461078E8	3.7975259374012685E-4
1.64484723E8	1.5291937766439068
1.72508368E8	1.3834111554038097E-5
1.80532013E8	3.514612124539408E-5
1.88555658E8	2.505095876001493E-5
1.96579303E8	9.272593690274183E-5
2.04602948E8	5.568541479589389E-4
2.12626593E8	8.18829846036309E-5
2.20650238E8	3.959547063709823E-4
2.28673883E8	4.8319685130635763E-4
2.36697528E8	7.166319048262977E-5
2.44721173E8	8.599582857915573E-5
2.48844709E8	4.072918671422881E-4
2.528565315E8	7.727989140816321E-4
2.60768463E8	3.493424746483674E-4
2.68792108E8	6.696457781968171E-4
2.76815753E8	5.255716074178257E-4
2.84839398E8	0.29372598114697246
2.92863043E8	1.6551081210596928E-4
3.00886688E8	2.1287083364231592E-4
3.08910333E8	8.225687951049679E-5
3.16933978E8	3.3401278346686575E-5
3.24957623E8	1.757306062269704E-4
3.32981268E8	9.123035727527826E-5
3.41004913E8	1.7972070050457118
3.49028558E8	6.376154478419721E-4
3.57052203E8	1.0656004845677993E-4
3.65075848E8	4.876835901887484E-4
3.73099493E8	0.3410301677105605
3.81123138E8	2.9026707936355607E-4
3.89146783E8	4.025601830589464E-5
3.97170428E8	8.57465653079118E-5
4.05194073E8	3.204279351840716E-4
4.13217718E8	3.227959362608889E-5
4.21241363E8	3.9894586562590944E-4
4.29265008E8	1.3834111554038097E-5
4.37288653E8	2.2196894304271937E-4
4.45312298E8	6.505771379466564E-5
4.53335943E8	6.84227679564587E-5
4.61359588E8	2.4677063853149037E-5
4.69383233E8	8.980955662918785E-4
4.77406878E8	0.0012102978135249004
4.85430523E8	6.328794456883374E-4
4.902961485E8	0.0022768718310898417
4.94307971E8	4.7498123428306885E-6
5.01477813E8	5.232036063410084E-4
5.09501458E8	1.1329015678036603E-4
5.17525103E8	5.4090129859932736E-5
5.25548748E8	0.0
5.33572393E8	1.576590190617855E-4
5.41596038E8	0.44651090620285416
5.49619683E8	4.848170625694432E-5
5.57643328E8	1.9604556283335067E-4
5.65666973E8	3.925896522091892E-5
5.73690618E8	2.2732810337446386E-4
5.81714263E8	1.931790352140455E-5
5.89737908E8	2.3804642403795284E-5
5.97761553E8	1.6488765392785946E-4
6.05785198E8	3.2902751804198713E-5
6.13808843E8	7.128929557576388E-5
6.21832488E8	1.055359378437107
6.29856133E8	5.907539528481133E-5
6.37879778E8	1.537954383575046E-4
6.45903423E8	1.14617595868212
6.53927068E8	5.3342340046200947E-5
6.61950713E8	1.3983669516784455E-4
6.69974358E8	2.405390567503921E-5
6.77998003E8	1.857011370767276E-4
6.85727668E8	5.555641477550488E-4
6.897394905E8	1.1565412613102933E-4
6.94045293E8	2.2940361892880357
7.02068938E8	7.926572025556963E-5
7.10092583E8	3.763875395783338E-4
7.18116228E8	1.8819376978916688E-5
7.26139873E8	4.1751597933358216E-5
7.34163518E8	3.439833143166229E-5
7.42187163E8	2.9450455497470287E-4
7.50210808E8	1.5080427910257744E-5
7.58234453E8	8.57465653079118E-5
7.66258098E8	5.471328803804256E-5
7.74281743E8	1.6576007537721322E-4
7.82305388E8	1.332312184798804E-4
7.90329033E8	1.016994146675233E-4
7.98352678E8	3.9632860127784815E-5
8.06376323E8	3.427369979604033E-5
8.14399968E8	7.004297921954424E-5
8.22423613E8	1.70122182623982E-4
8.30447258E8	4.486738882390734E-5
8.38470903E8	1.5616343943432193E-4
8.46494548E8	2.9051634263480003E-4
8.54518193E8	6.256508108222635E-5
8.62541838E8	8.599582857915573E-6
8.70565483E8	1.5254912200128495E-4
8.771186855E8	6.457121721269546E-4
8.81130508E8	5.403135450723167E-4
8.86612773E8	0.36240274837682873
8.94636418E8	4.5615178637639127E-4
9.02660063E8	1.7323797351453113E-5
9.10683708E8	3.252885689733282E-5
9.18707353E8	2.2807589318819564E-5
9.26730998E8	3.86358070428091E-6
9.34754643E8	8.811456638472913E-4
9.42778288E8	8.125982642552106E-5
9.50801933E8	1.9567166792648477E-5
9.58825578E8	2.4427800581905106E-5
9.66849223E8	1.0244720448125509E-4
9.74872868E8	7.889182534870374E-5
9.82896513E8	2.716969656558833E-5
9.90920158E8	1.690004979033843E-4
9.98943803E8	1.857011370767276E-5
1.006967448E9	8.774067147786324E-5
1.014991093E9	2.1312009691355985E-4
1.023014738E9	1.9965988026638765E-4
1.031038383E9	2.405390567503921E-5
1.039062028E9	5.6832025843615965E-5
1.047085673E9	1.513028056450653E-4
1.055109318E9	5.046334926333356E-4
1.0601597325E9	2.1760229233423712E-4
1.064171555E9	1.3789714588223148E-4
1.071156608E9	1.484362780257601E-4
1.079180253E9	2.65714647146029E-4
1.087203898E9	2.7865162279736952
1.095227543E9	0.0011630624236241757
1.103251188E9	4.411959901017555E-4
1.111274833E9	2.9537697642405666E-5
1.119298478E9	3.6267805965991764E-5
1.127322123E9	7.97642467980575E-6
1.135345768E9	2.2558326047575633E-5
1.143369413E9	7.72716140856182E-6
1.151393058E9	4.972802261316397E-5
1.159416703E9	3.5520016152259975E-5
1.167440348E9	4.025601830589464E-5
1.175463993E9	1.2849521632624574E-4
1.183487638E9	9.24766736314979E-5
1.191511283E9	1.2213900290952553E-5
1.199534928E9	0.22464391183807358
1.207558573E9	5.521205262695446
1.215582218E9	4.150233466211429E-5
1.223605863E9	1.3198490212366074E-4
1.2298109945E9	0.0011284319719656465
1.233822817E9	0.0018979787612244837
1.239653153E9	1.0147343258581356
1.247676798E9	8.562193367228984E-5
1.255700443E9	3.277812016857675E-4
1.263724088E9	3.3787636417114666E-4
1.271747733E9	1.5155206891630924E-4
1.279771378E9	1.6214575794417624E-4
1.287795023E9	6.731354639942321E-4
1.295818668E9	2.2022410014401186E-4
1.303842313E9	9.71005073130728E-4
1.311865958E9	1.1094976161083896
1.319889603E9	0.014090977355054966
1.327913248E9	1.1540889458593943E-4
1.335936893E9	3.1432098503859533E-4
1.343960538E9	4.835707462132236E-5
1.351984183E9	11.140721081254219
1.360007828E9	9.640257015358979E-4
1.368031473E9	6.008491153334924E-4
1.376055118E9	2.3211526681452135
1.384078763E9	2.7755465253011567E-4
1.389720431E9	0.06431376470959978
1.3937322535E9	9.141566018479607E-4
1.400126053E9	5.577265694082926E-4
1.408149698E9	1.6949902444587218E-4
1.416173343E9	2.8802370992236074E-4
