#GC Content (%)	Sample	HUMAN (hg19)
1.0	3.659593739350011E-5	0.0
2.0	1.4485891884927123E-5	3.0E-6
3.0	1.4485891884927126E-5	3.0E-6
4.0	1.9060384059114637E-5	1.0E-5
5.0	1.5248307247291708E-5	8.0E-6
6.0	1.677313797202088E-5	1.2000000000000002E-5
7.0	1.296106116019795E-5	6.999999999999999E-6
8.0	1.677313797202088E-5	9.999999999999999E-6
9.0	7.624153623645855E-6	1.6E-5
10.0	5.3369075365520985E-6	1.5000000000000002E-5
11.0	7.624153623645855E-6	1.9999999999999998E-5
12.0	1.0673815073104195E-5	1.6E-5
13.0	3.812076811822928E-6	1.6E-5
14.0	6.099322898916684E-6	2.4999999999999998E-5
15.0	3.049661449458342E-6	2.2000000000000003E-5
16.0	2.2872460870937563E-6	2.6999999999999996E-5
17.0	6.099322898916683E-6	3.3E-5
18.0	2.2872460870937563E-6	3.7000000000000005E-5
19.0	6.861738261281269E-6	4.7000000000000004E-5
20.0	3.049661449458342E-6	5.4999999999999995E-5
21.0	6.86173826128127E-6	6.400000000000001E-5
22.0	1.9822799421479224E-5	9.3E-5
23.0	1.906038405911464E-5	1.66E-4
24.0	5.184424464079181E-5	3.03E-4
25.0	1.997528249395214E-4	7.059999999999999E-4
26.0	9.812285713632215E-4	0.0016020000000000001
27.0	0.0018473324230093907	0.0033690000000000005
28.0	0.0030481366187336133	0.006167999999999999
29.0	0.0012274887334069826	0.010352
30.0	0.005162314418570609	0.015647
31.0	0.011462914973151545	0.022148
32.0	0.011289084270532417	0.028808
33.0	0.01909240550433395	0.035106000000000005
34.0	0.02257740612570247	0.041161
35.0	0.02610433959200104	0.047408
36.0	0.028743059161144877	0.052698999999999996
37.0	0.03722569248281325	0.057517000000000006
38.0	0.035258660847912626	0.061487999999999994
39.0	0.04256641209617718	0.063321
40.0	0.05537194052245275	0.060248
41.0	0.04984671639139659	0.055508
42.0	0.04478427838529576	0.051446000000000006
43.0	0.040928743897818046	0.048194
44.0	0.023764486844904127	0.044423
45.0	0.01194247423607887	0.040655000000000004
46.0	0.0135046633135639	0.03652
47.0	0.01589559788993924	0.032315
48.0	0.01491741898002548	0.028137999999999996
49.0	0.02345265896169701	0.02458
50.0	0.024021420822020998	0.020810000000000002
51.0	0.023712642600263338	0.017532
52.0	0.03241790120774218	0.014506999999999997
53.0	0.028896304648980155	0.012007
54.0	0.01791218652339357	0.010018
55.0	0.024287503783486236	0.008414999999999999
56.0	0.022682619445708783	0.007258
57.0	0.03206032840279319	0.006174999999999999
58.0	0.034810360614842245	0.005363000000000001
59.0	0.0270718446868417	0.0046159999999999994
60.0	0.031545698033197095	0.003946
61.0	0.033417427747802146	0.0034579999999999993
62.0	0.024363745319722695	0.002915
63.0	0.014655910510734428	0.0024610000000000005
64.0	0.019034461936794242	0.0019950000000000002
65.0	0.013237817936736299	0.0016779999999999998
66.0	0.01353211026660903	0.0013500000000000003
67.0	0.010852982683259875	0.001069
68.0	0.00980161189855911	8.119999999999999E-4
69.0	0.007364932400441896	6.4E-4
70.0	0.004219969030687981	5.05E-4
71.0	0.003677129292684396	4.0299999999999993E-4
72.0	8.508555443988775E-4	3.2E-4
73.0	4.1780361857579287E-4	2.79E-4
74.0	5.7943567539708505E-5	2.0700000000000002E-4
75.0	1.524830724729171E-5	2.0099999999999998E-4
76.0	1.2961061160197952E-5	1.54E-4
77.0	6.099322898916684E-6	1.12E-4
78.0	6.099322898916683E-6	7.699999999999999E-5
79.0	5.336907536552098E-6	6.3E-5
80.0	1.524830724729171E-6	3.7E-5
81.0	0.0	2.8000000000000003E-5
82.0	0.0	1.6E-5
83.0	0.0	9.0E-6
84.0	7.624153623645855E-7	4.0E-6
85.0	0.0	0.0
86.0	0.0	1.0E-6
87.0	0.0	0.0
88.0	0.0	0.0
89.0	0.0	0.0
90.0	7.624153623645855E-7	0.0
91.0	7.624153623645855E-7	0.0
92.0	1.524830724729171E-6	0.0
93.0	0.0	0.0
94.0	6.86173826128127E-6	0.0
95.0	1.9822799421479224E-5	0.0
96.0	5.26066600031564E-5	0.0
97.0	1.6544413363311504E-4	0.0
98.0	2.965795759598238E-4	0.0
99.0	4.887082472756993E-4	0.0
100.0	0.0025113962036289452	0.0
