#Mapping quality	mapping quality
0.0	146837.0
1.0	4906.0
2.0	4025.0
3.0	6148.0
4.0	2921.0
5.0	4377.0
6.0	3065.0
7.0	2606.0
8.0	2000.0
9.0	1914.0
10.0	1396.0
11.0	1424.0
12.0	2313.0
13.0	1565.0
14.0	1154.0
15.0	1003.0
16.0	1268.0
17.0	1702.0
18.0	996.0
19.0	544.0
20.0	1074.0
21.0	564.0
22.0	301.0
23.0	546.0
24.0	1104.0
25.0	843.0
26.0	934.0
27.0	343.0
28.0	261.0
29.0	466.0
30.0	895.0
31.0	561.0
32.0	313.0
33.0	140.0
34.0	793.0
35.0	425.0
36.0	496.0
37.0	567.0
38.0	147.0
39.0	265.0
40.0	1333.0
41.0	641.0
42.0	1348.0
43.0	1067.0
44.0	979.0
45.0	2066.0
46.0	675.0
47.0	1043.0
48.0	417.0
49.0	263.0
50.0	476.0
51.0	555.0
52.0	745.0
53.0	678.0
54.0	865.0
55.0	995.0
56.0	990.0
57.0	2120.0
58.0	2675.0
59.0	113463.0
60.0	364739.0
