#Mapping quality	mapping quality
0.0	96740.0
1.0	3511.0
2.0	2971.0
3.0	6245.0
4.0	1377.0
5.0	2747.0
6.0	1774.0
7.0	1269.0
8.0	1439.0
9.0	1264.0
10.0	1036.0
11.0	1014.0
12.0	1132.0
13.0	912.0
14.0	860.0
15.0	998.0
16.0	1355.0
17.0	997.0
18.0	570.0
19.0	540.0
20.0	427.0
21.0	499.0
22.0	400.0
23.0	431.0
24.0	313.0
25.0	282.0
26.0	464.0
27.0	733.0
28.0	268.0
29.0	346.0
30.0	413.0
31.0	172.0
32.0	195.0
33.0	139.0
34.0	158.0
35.0	295.0
36.0	127.0
37.0	115.0
38.0	200.0
39.0	186.0
40.0	747.0
41.0	247.0
42.0	755.0
43.0	745.0
44.0	442.0
45.0	2040.0
46.0	276.0
47.0	5.0
48.0	338.0
49.0	173.0
50.0	494.0
51.0	533.0
52.0	558.0
53.0	516.0
54.0	193.0
55.0	530.0
56.0	911.0
57.0	861.0
58.0	1285.0
59.0	97114.0
60.0	122266.0
