#Coverage	Number of genomic locations
0.0	3.20928313E9
1.0	8618.0
2.0	8450.0
3.0	1174.0
4.0	6125.0
5.0	790.0
6.0	3138.0
7.0	1041.0
8.0	2571.0
9.0	766.0
10.0	2718.0
11.0	1490.0
12.0	1539.0
13.0	834.0
14.0	2165.0
15.0	1634.0
16.0	3102.0
17.0	1793.0
18.0	1335.0
19.0	634.0
20.0	2584.0
21.0	2066.0
22.0	2064.0
23.0	824.0
24.0	1433.0
25.0	1080.0
26.0	2027.0
27.0	1326.0
28.0	2735.0
29.0	1457.0
30.0	2228.0
31.0	1118.0
32.0	1912.0
33.0	1050.0
34.0	2384.0
35.0	1317.0
36.0	1292.0
37.0	721.0
38.0	2608.0
39.0	1097.0
40.0	2520.0
41.0	1274.0
42.0	2233.0
43.0	774.0
44.0	2443.0
45.0	951.0
46.0	1746.0
47.0	485.0
48.0	1257.0
49.0	1007.0
50.0	1768.0
51.0	840.0
52.0	2001.0
53.0	402.0
54.0	1469.0
55.0	1576.0
56.0	1784.0
57.0	362.0
58.0	1125.0
59.0	510.0
60.0	991.0
61.0	1456.0
62.0	2812.0
63.0	798.0
64.0	1185.0
65.0	355.0
66.0	883.0
67.0	610.0
68.0	1838.0
69.0	237.0
70.0	865.0
71.0	932.0
72.0	1222.0
73.0	975.0
74.0	1296.0
75.0	855.0
76.0	1682.0
77.0	533.0
78.0	1177.0
79.0	605.0
80.0	792.0
81.0	730.0
82.0	1468.0
83.0	417.0
84.0	842.0
85.0	215.0
86.0	446.0
87.0	543.0
88.0	512.0
89.0	820.0
90.0	878.0
91.0	207.0
92.0	779.0
93.0	346.0
94.0	1068.0
95.0	552.0
96.0	1194.0
97.0	199.0
98.0	846.0
99.0	437.0
100.0	759.0
101.0	342.0
102.0	540.0
103.0	383.0
104.0	409.0
105.0	237.0
106.0	499.0
107.0	324.0
108.0	444.0
109.0	441.0
110.0	239.0
111.0	223.0
112.0	210.0
113.0	303.0
114.0	770.0
115.0	231.0
116.0	192.0
117.0	255.0
118.0	213.0
119.0	175.0
120.0	90.0
121.0	394.0
122.0	387.0
123.0	356.0
124.0	409.0
125.0	337.0
126.0	547.0
127.0	355.0
128.0	360.0
129.0	304.0
130.0	399.0
131.0	302.0
132.0	612.0
133.0	273.0
134.0	190.0
135.0	353.0
136.0	214.0
137.0	193.0
138.0	249.0
139.0	239.0
140.0	291.0
141.0	304.0
142.0	286.0
143.0	152.0
144.0	395.0
145.0	276.0
146.0	394.0
147.0	146.0
148.0	77.0
149.0	82.0
150.0	252.0
151.0	149.0
152.0	431.0
153.0	26.0
154.0	15.0
155.0	62.0
156.0	120.0
157.0	244.0
158.0	207.0
159.0	171.0
160.0	179.0
161.0	264.0
162.0	330.0
163.0	308.0
164.0	18.0
165.0	69.0
166.0	73.0
167.0	191.0
168.0	104.0
169.0	6.0
170.0	32.0
171.0	74.0
172.0	103.0
173.0	196.0
174.0	129.0
175.0	78.0
176.0	67.0
177.0	65.0
178.0	322.0
179.0	44.0
180.0	241.0
181.0	100.0
182.0	226.0
183.0	50.0
184.0	182.0
185.0	114.0
186.0	115.0
187.0	74.0
188.0	85.0
189.0	133.0
190.0	207.0
191.0	193.0
192.0	82.0
193.0	16.0
194.0	15.0
195.0	31.0
196.0	168.0
197.0	85.0
198.0	149.0
199.0	19.0
200.0	86.0
201.0	55.0
202.0	21.0
203.0	12.0
204.0	80.0
205.0	2.0
206.0	73.0
207.0	5.0
208.0	40.0
209.0	138.0
210.0	109.0
211.0	8.0
212.0	6.0
213.0	13.0
214.0	85.0
215.0	13.0
216.0	56.0
217.0	24.0
218.0	33.0
219.0	3.0
220.0	66.0
221.0	70.0
222.0	49.0
223.0	297.0
224.0	83.0
225.0	81.0
226.0	74.0
227.0	308.0
228.0	72.0
229.0	194.0
230.0	94.0
231.0	80.0
232.0	18.0
233.0	5.0
234.0	5.0
235.0	110.0
236.0	59.0
237.0	4.0
238.0	38.0
239.0	51.0
240.0	6.0
241.0	27.0
242.0	187.0
243.0	9.0
244.0	25.0
245.0	35.0
246.0	9.0
247.0	48.0
248.0	9.0
249.0	22.0
250.0	11.0
251.0	26.0
252.0	129.0
253.0	36.0
254.0	2.0
255.0	8.0
256.0	64.0
257.0	63.0
258.0	10.0
259.0	2.0
260.0	6.0
261.0	4.0
262.0	74.0
263.0	97.0
264.0	53.0
265.0	1.0
266.0	2.0
267.0	2.0
268.0	11.0
269.0	11.0
270.0	42.0
271.0	20.0
272.0	205.0
273.0	130.0
274.0	99.0
277.0	2.0
278.0	2.0
279.0	5.0
280.0	5.0
281.0	55.0
282.0	35.0
283.0	3.0
284.0	70.0
285.0	2.0
286.0	1.0
287.0	1.0
288.0	9.0
289.0	27.0
290.0	113.0
291.0	41.0
292.0	37.0
293.0	10.0
295.0	1.0
296.0	4.0
297.0	9.0
298.0	8.0
299.0	1.0
300.0	99.0
301.0	16.0
302.0	73.0
303.0	19.0
304.0	3.0
305.0	12.0
306.0	1.0
307.0	18.0
308.0	12.0
309.0	58.0
310.0	12.0
311.0	9.0
312.0	57.0
313.0	69.0
314.0	98.0
315.0	28.0
318.0	3.0
319.0	16.0
320.0	34.0
321.0	47.0
322.0	102.0
323.0	41.0
324.0	2.0
325.0	54.0
326.0	154.0
327.0	63.0
328.0	86.0
329.0	139.0
330.0	69.0
332.0	1.0
334.0	3.0
335.0	9.0
336.0	57.0
337.0	115.0
338.0	116.0
340.0	3.0
341.0	3.0
342.0	41.0
343.0	7.0
344.0	16.0
345.0	50.0
346.0	1.0
348.0	12.0
349.0	2.0
350.0	48.0
351.0	7.0
352.0	45.0
359.0	1.0
365.0	3.0
370.0	1.0
371.0	3.0
372.0	2.0
373.0	2.0
374.0	2.0
375.0	15.0
376.0	48.0
377.0	41.0
379.0	1.0
380.0	7.0
381.0	35.0
382.0	28.0
383.0	12.0
389.0	1.0
392.0	3.0
393.0	2.0
394.0	1.0
395.0	8.0
396.0	2.0
397.0	1.0
398.0	1.0
399.0	11.0
400.0	3.0
401.0	4.0
402.0	1.0
403.0	1.0
404.0	132.0
409.0	2.0
410.0	1.0
412.0	2.0
413.0	3.0
414.0	3.0
415.0	1.0
416.0	7.0
417.0	13.0
418.0	187.0
419.0	132.0
420.0	1.0
421.0	3.0
422.0	2.0
423.0	82.0
424.0	20.0
426.0	10.0
427.0	5.0
428.0	37.0
429.0	37.0
430.0	11.0
431.0	1.0
434.0	1.0
436.0	1.0
438.0	1.0
440.0	1.0
442.0	2.0
444.0	1.0
446.0	1.0
448.0	2.0
450.0	1.0
452.0	1.0
453.0	4.0
454.0	46.0
455.0	15.0
456.0	28.0
457.0	3.0
529.0	1.0
530.0	1.0
533.0	1.0
535.0	1.0
537.0	3.0
538.0	30.0
539.0	8.0
540.0	30.0
541.0	50.0
542.0	3.0
543.0	10.0
544.0	7.0
545.0	3.0
