#Mapping quality	mapping quality
0.0	38356.0
1.0	1045.0
2.0	1430.0
3.0	3553.0
4.0	605.0
5.0	1516.0
6.0	630.0
7.0	436.0
8.0	896.0
9.0	129.0
10.0	288.0
11.0	462.0
12.0	312.0
13.0	322.0
14.0	378.0
15.0	605.0
16.0	334.0
17.0	900.0
18.0	350.0
19.0	82.0
20.0	92.0
21.0	515.0
22.0	230.0
23.0	339.0
24.0	263.0
25.0	72.0
26.0	386.0
27.0	445.0
28.0	408.0
29.0	179.0
30.0	122.0
31.0	419.0
32.0	259.0
33.0	14.0
34.0	427.0
35.0	214.0
36.0	40.0
37.0	79.0
38.0	110.0
39.0	78.0
40.0	377.0
41.0	102.0
42.0	536.0
43.0	277.0
44.0	574.0
45.0	1818.0
46.0	32.0
47.0	13.0
48.0	74.0
49.0	5.0
50.0	244.0
51.0	239.0
52.0	103.0
53.0	43.0
54.0	310.0
55.0	193.0
56.0	206.0
57.0	1374.0
58.0	1993.0
59.0	45258.0
60.0	167232.0
