#Mapping quality	mapping quality
0.0	134001.0
1.0	4080.0
2.0	3349.0
3.0	5914.0
4.0	3036.0
5.0	3504.0
6.0	2931.0
7.0	2536.0
8.0	1915.0
9.0	2477.0
10.0	1310.0
11.0	929.0
12.0	1495.0
13.0	1086.0
14.0	1028.0
15.0	1173.0
16.0	879.0
17.0	1421.0
18.0	1242.0
19.0	611.0
20.0	545.0
21.0	144.0
22.0	448.0
23.0	619.0
24.0	1183.0
25.0	531.0
26.0	772.0
27.0	688.0
28.0	421.0
29.0	279.0
30.0	738.0
31.0	409.0
32.0	302.0
33.0	122.0
34.0	334.0
35.0	42.0
36.0	460.0
37.0	215.0
38.0	135.0
39.0	1101.0
40.0	585.0
41.0	871.0
42.0	827.0
43.0	474.0
44.0	766.0
45.0	2365.0
46.0	463.0
47.0	573.0
48.0	542.0
49.0	266.0
50.0	163.0
51.0	370.0
52.0	1039.0
53.0	942.0
54.0	640.0
55.0	805.0
56.0	865.0
57.0	1531.0
58.0	1839.0
59.0	101613.0
60.0	357109.0
