#Mapping quality	mapping quality
0.0	165777.0
1.0	5874.0
2.0	5372.0
3.0	6640.0
4.0	3889.0
5.0	4589.0
6.0	3752.0
7.0	2856.0
8.0	2699.0
9.0	1404.0
10.0	1662.0
11.0	1070.0
12.0	1547.0
13.0	949.0
14.0	1236.0
15.0	1299.0
16.0	1632.0
17.0	1340.0
18.0	842.0
19.0	473.0
20.0	757.0
21.0	680.0
22.0	578.0
23.0	500.0
24.0	1219.0
25.0	1398.0
26.0	1236.0
27.0	216.0
28.0	253.0
29.0	386.0
30.0	911.0
31.0	658.0
32.0	396.0
33.0	411.0
34.0	648.0
35.0	508.0
36.0	856.0
37.0	559.0
38.0	410.0
39.0	273.0
40.0	790.0
41.0	153.0
42.0	866.0
43.0	1048.0
44.0	1089.0
45.0	2449.0
46.0	377.0
47.0	473.0
48.0	342.0
49.0	184.0
50.0	385.0
51.0	559.0
52.0	1099.0
53.0	894.0
54.0	1481.0
55.0	719.0
56.0	1211.0
57.0	1501.0
58.0	2835.0
59.0	113244.0
60.0	375579.0
