#GC Content (%)	Sample	HUMAN (hg19)
1.0	3.5164302170486235E-5	0.0
2.0	1.8188432157148055E-5	3.0E-6
3.0	2.3038680732387538E-5	3.0E-6
4.0	2.9101491451436883E-5	1.0E-5
5.0	3.637686431429611E-5	8.0E-6
6.0	3.2739177882866504E-5	1.2000000000000002E-5
7.0	3.5164302170486235E-5	6.999999999999999E-6
8.0	2.546380502000728E-5	9.999999999999999E-6
9.0	1.2125621438098704E-5	1.6E-5
10.0	1.5763307869528314E-5	1.5000000000000002E-5
11.0	1.3338183581908576E-5	1.9999999999999998E-5
12.0	1.3338183581908574E-5	1.6E-5
13.0	1.2125621438098705E-5	1.6E-5
14.0	2.4251242876197405E-6	2.4999999999999998E-5
15.0	6.062810719049352E-6	2.2000000000000003E-5
16.0	8.487935006669093E-6	2.6999999999999996E-5
17.0	6.062810719049352E-6	3.3E-5
18.0	2.4251242876197405E-6	3.7000000000000005E-5
19.0	2.4251242876197405E-6	4.7000000000000004E-5
20.0	1.0913059294288833E-5	5.4999999999999995E-5
21.0	9.700497150478962E-6	6.400000000000001E-5
22.0	2.3038680732387535E-5	9.3E-5
23.0	3.152661573905663E-5	1.66E-4
24.0	5.577785861525403E-5	3.03E-4
25.0	2.2189887231720626E-4	7.059999999999999E-4
26.0	0.0011883109009336729	0.0016020000000000001
27.0	0.002374196677579726	0.0033690000000000005
28.0	0.003603734691402935	0.006167999999999999
29.0	0.0013980841518127806	0.010352
30.0	0.0066266521159209415	0.015647
31.0	0.01157026797623378	0.022148
32.0	0.011174972717351763	0.028808
33.0	0.02242269916333212	0.035106000000000005
34.0	0.02691766703043531	0.041161
35.0	0.028359403419425246	0.047408
36.0	0.03157875591124046	0.052698999999999996
37.0	0.04084879350066691	0.057517000000000006
38.0	0.036305323147811326	0.061487999999999994
39.0	0.04090214623499455	0.063321
40.0	0.05093973566145265	0.060248
41.0	0.04535709955135201	0.055508
42.0	0.042480902146235	0.051446000000000006
43.0	0.042433612222626406	0.048194
44.0	0.02404995756032497	0.044423
45.0	0.0120516551473263	0.040655000000000004
46.0	0.013044743543106585	0.03652
47.0	0.013408512186249546	0.032315
48.0	0.01337577300836668	0.028137999999999996
49.0	0.02305686916454468	0.02458
50.0	0.02478840790590518	0.020810000000000002
51.0	0.030510488662543953	0.017532
52.0	0.04188189644719292	0.014506999999999997
53.0	0.03302898023523706	0.012007
54.0	0.015629926033709225	0.010018
55.0	0.023798957196556326	0.008414999999999999
56.0	0.02457863465502607	0.007258
57.0	0.03262640960349218	0.006174999999999999
58.0	0.03385352249302777	0.005363000000000001
59.0	0.025243118709833878	0.0046159999999999994
60.0	0.03081484176064023	0.003946
61.0	0.03438704983630411	0.0034579999999999993
62.0	0.022872559718685577	0.002915
63.0	0.01281071904935128	0.0024610000000000005
64.0	0.01791439311264702	0.0019950000000000002
65.0	0.010686310173396387	0.0016779999999999998
66.0	0.011561780041227113	0.0013500000000000003
67.0	0.007926518734085121	0.001069
68.0	0.006884927852552444	8.119999999999999E-4
69.0	0.004490117618527949	6.4E-4
70.0	0.0022177761610282527	5.05E-4
71.0	0.0018867466957681583	4.0299999999999993E-4
72.0	4.716866739420395E-4	3.2E-4
73.0	1.1155571723050807E-4	2.79E-4
74.0	3.6376864314296104E-5	2.0700000000000002E-4
75.0	9.700497150478962E-6	2.0099999999999998E-4
76.0	9.700497150478964E-6	1.54E-4
77.0	9.700497150478964E-6	1.12E-4
78.0	2.4251242876197405E-6	7.699999999999999E-5
79.0	2.4251242876197405E-6	6.3E-5
80.0	2.4251242876197405E-6	3.7E-5
81.0	0.0	2.8000000000000003E-5
82.0	0.0	1.6E-5
83.0	0.0	9.0E-6
84.0	1.2125621438098703E-6	4.0E-6
85.0	0.0	0.0
86.0	0.0	1.0E-6
87.0	2.4251242876197405E-6	0.0
88.0	1.2125621438098703E-6	0.0
89.0	0.0	0.0
90.0	1.2125621438098703E-6	0.0
91.0	1.2125621438098703E-6	0.0
92.0	0.0	0.0
93.0	1.2125621438098703E-6	0.0
94.0	6.062810719049352E-6	0.0
95.0	1.4550745725718445E-5	0.0
96.0	7.032860434097247E-5	0.0
97.0	1.4672001940099432E-4	0.0
98.0	3.322420274039045E-4	0.0
99.0	4.886625439553778E-4	0.0
100.0	0.0017303261792166848	0.0
