#Mapping quality	mapping quality
0.0	127902.0
1.0	3223.0
2.0	3889.0
3.0	5892.0
4.0	3107.0
5.0	2743.0
6.0	2558.0
7.0	1983.0
8.0	1751.0
9.0	1636.0
10.0	1129.0
11.0	655.0
12.0	933.0
13.0	1365.0
14.0	730.0
15.0	972.0
16.0	1611.0
17.0	1389.0
18.0	1059.0
19.0	666.0
20.0	659.0
21.0	377.0
22.0	877.0
23.0	813.0
24.0	771.0
25.0	480.0
26.0	820.0
27.0	588.0
28.0	429.0
29.0	172.0
30.0	1005.0
31.0	441.0
32.0	634.0
33.0	224.0
34.0	546.0
35.0	398.0
36.0	161.0
37.0	554.0
38.0	21.0
39.0	495.0
40.0	1373.0
41.0	943.0
42.0	962.0
43.0	789.0
44.0	787.0
45.0	2423.0
46.0	791.0
47.0	428.0
48.0	647.0
49.0	515.0
50.0	828.0
51.0	1718.0
52.0	414.0
53.0	343.0
54.0	1100.0
55.0	1236.0
56.0	825.0
57.0	1281.0
58.0	1606.0
59.0	109810.0
60.0	435642.0
