#Coverage	Number of genomic locations
0.0	3.209272582E9
1.0	11598.0
2.0	12843.0
3.0	1264.0
4.0	3832.0
5.0	633.0
6.0	2085.0
7.0	844.0
8.0	1433.0
9.0	825.0
10.0	767.0
11.0	460.0
12.0	1995.0
13.0	634.0
14.0	1706.0
15.0	341.0
16.0	836.0
17.0	903.0
18.0	1381.0
19.0	841.0
20.0	1087.0
21.0	583.0
22.0	1016.0
23.0	1142.0
24.0	1283.0
25.0	674.0
26.0	702.0
27.0	509.0
28.0	1513.0
29.0	676.0
30.0	959.0
31.0	1063.0
32.0	1113.0
33.0	681.0
34.0	1042.0
35.0	633.0
36.0	1108.0
37.0	906.0
38.0	1299.0
39.0	1392.0
40.0	880.0
41.0	1426.0
42.0	1730.0
43.0	1026.0
44.0	1195.0
45.0	1375.0
46.0	1070.0
47.0	844.0
48.0	1403.0
49.0	853.0
50.0	1864.0
51.0	675.0
52.0	625.0
53.0	561.0
54.0	820.0
55.0	398.0
56.0	816.0
57.0	524.0
58.0	1555.0
59.0	725.0
60.0	1639.0
61.0	1120.0
62.0	1340.0
63.0	831.0
64.0	811.0
65.0	692.0
66.0	1294.0
67.0	1023.0
68.0	679.0
69.0	642.0
70.0	1508.0
71.0	677.0
72.0	1031.0
73.0	746.0
74.0	775.0
75.0	1046.0
76.0	1219.0
77.0	755.0
78.0	1223.0
79.0	380.0
80.0	1255.0
81.0	835.0
82.0	1397.0
83.0	677.0
84.0	918.0
85.0	668.0
86.0	753.0
87.0	392.0
88.0	848.0
89.0	722.0
90.0	1113.0
91.0	576.0
92.0	939.0
93.0	598.0
94.0	826.0
95.0	510.0
96.0	1160.0
97.0	297.0
98.0	650.0
99.0	875.0
100.0	877.0
101.0	1338.0
102.0	322.0
103.0	463.0
104.0	358.0
105.0	513.0
106.0	741.0
107.0	381.0
108.0	681.0
109.0	641.0
110.0	174.0
111.0	791.0
112.0	580.0
113.0	204.0
114.0	978.0
115.0	290.0
116.0	331.0
117.0	553.0
118.0	670.0
119.0	463.0
120.0	490.0
121.0	471.0
122.0	961.0
123.0	909.0
124.0	984.0
125.0	583.0
126.0	707.0
127.0	274.0
128.0	867.0
129.0	505.0
130.0	877.0
131.0	445.0
132.0	419.0
133.0	253.0
134.0	378.0
135.0	191.0
136.0	477.0
137.0	179.0
138.0	539.0
139.0	233.0
140.0	111.0
141.0	586.0
142.0	566.0
143.0	342.0
144.0	230.0
145.0	520.0
146.0	453.0
147.0	563.0
148.0	853.0
149.0	254.0
150.0	601.0
151.0	181.0
152.0	145.0
153.0	332.0
154.0	222.0
155.0	663.0
156.0	314.0
157.0	740.0
158.0	494.0
159.0	362.0
160.0	150.0
161.0	181.0
162.0	490.0
163.0	213.0
164.0	341.0
165.0	142.0
