#Mapping quality	mapping quality
0.0	91267.0
1.0	2980.0
2.0	2099.0
3.0	4829.0
4.0	2427.0
5.0	2565.0
6.0	2456.0
7.0	1223.0
8.0	1292.0
9.0	994.0
10.0	1140.0
11.0	875.0
12.0	524.0
13.0	617.0
14.0	647.0
15.0	1105.0
16.0	751.0
17.0	992.0
18.0	589.0
19.0	250.0
20.0	376.0
21.0	276.0
22.0	86.0
23.0	401.0
24.0	835.0
25.0	1020.0
26.0	920.0
27.0	231.0
28.0	409.0
29.0	389.0
30.0	510.0
31.0	200.0
32.0	174.0
33.0	286.0
34.0	532.0
35.0	284.0
36.0	242.0
37.0	466.0
38.0	109.0
39.0	237.0
40.0	1080.0
41.0	281.0
42.0	1022.0
43.0	498.0
44.0	321.0
45.0	2335.0
46.0	249.0
47.0	367.0
48.0	321.0
49.0	362.0
50.0	268.0
51.0	844.0
52.0	215.0
53.0	808.0
54.0	541.0
55.0	907.0
56.0	913.0
57.0	1287.0
58.0	2140.0
59.0	92440.0
60.0	200329.0
