#Mapping quality	mapping quality
0.0	101330.0
1.0	2891.0
2.0	2729.0
3.0	5405.0
4.0	1912.0
5.0	3384.0
6.0	1842.0
7.0	1129.0
8.0	1394.0
9.0	1278.0
10.0	1056.0
11.0	959.0
12.0	949.0
13.0	594.0
14.0	768.0
15.0	592.0
16.0	1379.0
17.0	1042.0
18.0	1191.0
19.0	350.0
20.0	444.0
21.0	303.0
22.0	351.0
23.0	506.0
24.0	1216.0
25.0	265.0
26.0	1341.0
27.0	223.0
28.0	156.0
29.0	139.0
30.0	166.0
31.0	342.0
32.0	433.0
33.0	240.0
34.0	204.0
35.0	73.0
36.0	202.0
37.0	209.0
38.0	106.0
39.0	272.0
40.0	412.0
41.0	559.0
42.0	758.0
43.0	401.0
44.0	253.0
45.0	2316.0
46.0	433.0
47.0	539.0
48.0	448.0
49.0	212.0
50.0	154.0
51.0	535.0
52.0	278.0
53.0	672.0
54.0	681.0
55.0	604.0
56.0	598.0
57.0	1134.0
58.0	2399.0
59.0	79233.0
60.0	211542.0
