#Read position (bp)	Clipping profile
0.0	1.874359371027874
1.0	1.843907725906244
2.0	1.8229552570703271
3.0	1.816152037482845
4.0	1.8110315291231174
5.0	1.805711990403118
6.0	1.7841443368172691
7.0	1.7687647180689714
8.0	1.7635356476945498
9.0	1.7477217808874763
10.0	1.7435964243291093
11.0	1.6436831834725187
12.0	1.58015631120749
13.0	1.5152905074279035
14.0	1.4627464923160711
15.0	1.3259040727944496
16.0	1.2749342068956782
17.0	1.1281221756913364
18.0	1.0742392290649463
19.0	1.0558017802361044
20.0	0.9990419402203266
21.0	0.9473664212260452
22.0	0.8714272919476841
23.0	0.8388948748777547
24.0	0.7757479696641544
25.0	0.6819142016304206
26.0	0.661920697257633
27.0	0.6539052018394024
28.0	0.6228926529751873
29.0	0.5636901676287975
30.0	0.5107480917964209
31.0	0.494699007290844
32.0	0.3926326198094917
33.0	0.31569833872977016
34.0	0.26445706779426414
35.0	0.21173211599127525
36.0	0.20722679238147967
37.0	0.20530886345522134
38.0	0.20378899524950717
39.0	0.2024681574040651
40.0	0.20159966128651413
41.0	0.20051404113957547
42.0	0.19971791969848712
43.0	0.19843326919127632
44.0	0.19718480602229682
45.0	0.19613537321358943
46.0	0.19577349983127654
47.0	0.19492309738284125
48.0	0.19157576859644693
49.0	0.1909424901773994
50.0	0.19027302442012053
51.0	0.18951309031726343
52.0	0.18611148052352222
53.0	0.15468277726964724
54.0	0.15385046849032757
55.0	0.11865828206039848
56.0	0.11710222651645302
57.0	0.11628801140624902
58.0	0.11493098622257565
59.0	0.11420723945794987
60.0	0.11133034606856235
61.0	0.11105894103182767
62.0	0.11053422462747398
63.0	0.11015425757604544
64.0	0.1068250224587668
65.0	0.10646314907645389
66.0	0.10633649339264438
67.0	0.10597462001033149
68.0	0.10555846562067166
69.0	0.10503374921631795
70.0	0.10217494949604608
71.0	0.0830318475716939
72.0	0.08207288310856473
73.0	0.08058920224108185
74.0	0.07953976943237447
75.0	0.07914170871183028
76.0	0.07885221000597996
77.0	0.07820083791781675
78.0	0.07758565316788482
79.0	0.07725996712380322
80.0	0.07619244064598017
81.0	0.07577628625632034
82.0	0.07545060021223873
83.0	0.07508872682992584
84.0	0.07432879272706877
85.0	0.07374979531536813
86.0	0.0730079548816267
87.0	0.07190424106557236
88.0	0.07092718293332755
89.0	0.07045674753632078
90.0	0.07011296782312353
91.0	0.06955206408053853
92.0	0.06904544134530048
93.0	0.06855691227917808
94.0	0.0681226642204026
95.0	0.06770650983074278
96.0	0.06732654277931423
97.0	0.06676563903672925
98.0	0.06615045428679732
99.0	0.06510102147808992
100.0	0.06461249241196752
101.0	0.06378018363264785
102.0	0.06341831025033497
103.0	0.06309262420625335
104.0	0.06300215586067513
105.0	0.06300215586067513
106.0	0.0628755001768656
107.0	0.06271265715482481
108.0	0.062386971110743206
109.0	0.06207937873577724
110.0	0.06177178636081128
111.0	0.06173559902257999
112.0	0.06173559902257999
113.0	0.061554662331423544
114.0	0.06140991297849839
115.0	0.06148228765496097
116.0	0.06150038132407661
117.0	0.06160894333877048
118.0	0.06168131801523306
119.0	0.0615365686623079
120.0	0.06157275600053919
121.0	0.061699411684348705
122.0	0.06171750535346435
123.0	0.06140991297849839
124.0	0.06130135096380453
125.0	0.06090329024326034
126.0	0.06113850794176372
127.0	0.06099375858883856
128.0	0.06106613326530114
129.0	0.06122897628734194
130.0	0.06113850794176372
131.0	0.06113850794176372
132.0	0.06106613326530114
133.0	0.061011852257954205
134.0	0.06074044722121953
135.0	0.06057760419917872
136.0	0.0606861662138726
137.0	0.0604871358536005
138.0	0.06010716880217197
139.0	0.06001670045659374
140.0	0.06001670045659374
141.0	0.060125262471287605
142.0	0.060251918155097124
143.0	0.060288105493328414
144.0	0.06039666750802228
145.0	0.060306199162444056
146.0	0.06023382448598147
147.0	0.060089075133056315
148.0	0.0601614498095189
149.0	0.06014335614040325
150.0	0.06010716880217197
151.0	0.06019763714775019
152.0	0.06036048016979099
153.0	0.060505229522716156
154.0	0.06063188520652567
155.0	0.0612108826182263
156.0	0.06128325729468887
157.0	0.06139181930938275
158.0	0.061627037007886125
159.0	0.061554662331423544
160.0	0.06173559902257999
161.0	0.06171750535346435
162.0	0.06171750535346435
163.0	0.06213365974312419
164.0	0.06213365974312419
165.0	0.062260315426933686
166.0	0.062405064779858854
167.0	0.062386971110743206
168.0	0.0626221888092466
169.0	0.0627488444930561
170.0	0.06265837614747788
171.0	0.06231459643428063
172.0	0.06003479412570938
173.0	0.059672920743396494
174.0	0.05979957642720601
175.0	0.060089075133056315
176.0	0.06014335614040325
177.0	0.06061379153741002
178.0	0.058912986640539414
179.0	0.0596367334051652
180.0	0.07800180755754466
181.0	0.08082441993958524
182.0	0.08073395159400702
183.0	0.08087870094693217
184.0	0.08102345029985733
185.0	0.07932264540298672
186.0	0.07979308079999348
187.0	0.08270616152761229
188.0	0.0829051918878844
189.0	0.08330325260842858
190.0	0.0831946905937347
191.0	0.08567352326257803
192.0	0.08627061434339432
193.0	0.08742860916679558
194.0	0.08690389276244188
195.0	0.0882428242769996
196.0	0.12330835502311918
197.0	0.12453872452298304
198.0	0.1558045847548172
199.0	0.15902525785740199
200.0	0.1593871312397149
