#Insert size (bp)	insert size
1.0	1703.0
2.0	101.0
3.0	228.0
4.0	21.0
5.0	793.0
6.0	25.0
7.0	55.0
8.0	27.0
9.0	13.0
10.0	21.0
11.0	16.0
12.0	13.0
13.0	10.0
14.0	13.0
15.0	7.0
16.0	8.0
17.0	16.0
18.0	8.0
19.0	17.0
20.0	11.0
21.0	8.0
22.0	7.0
23.0	14.0
24.0	23.0
25.0	6.0
26.0	11.0
27.0	4.0
28.0	6.0
29.0	6.0
30.0	10.0
31.0	10.0
32.0	4.0
33.0	8.0
34.0	9.0
35.0	4.0
36.0	4.0
37.0	5.0
38.0	8.0
39.0	5.0
40.0	3.0
41.0	5.0
42.0	7.0
43.0	9.0
44.0	7.0
45.0	21.0
46.0	5.0
47.0	45.0
48.0	36.0
49.0	26.0
50.0	9.0
51.0	21.0
52.0	13.0
53.0	10.0
54.0	17.0
55.0	27.0
56.0	23.0
57.0	28.0
58.0	19.0
59.0	17.0
60.0	32.0
61.0	20.0
62.0	39.0
63.0	26.0
64.0	19.0
65.0	15.0
66.0	21.0
67.0	33.0
68.0	41.0
69.0	35.0
70.0	21.0
71.0	13.0
72.0	20.0
73.0	13.0
74.0	11.0
75.0	15.0
76.0	8.0
77.0	11.0
78.0	11.0
79.0	12.0
80.0	7.0
81.0	9.0
82.0	8.0
83.0	7.0
84.0	9.0
85.0	4.0
86.0	14.0
87.0	12.0
88.0	10.0
89.0	14.0
90.0	13.0
91.0	17.0
92.0	21.0
93.0	14.0
94.0	27.0
95.0	23.0
96.0	21.0
97.0	59.0
98.0	39.0
99.0	743.0
100.0	281.0
101.0	85.0
102.0	31.0
103.0	108.0
104.0	131.0
105.0	53.0
106.0	30.0
107.0	44.0
108.0	33.0
109.0	36.0
110.0	48.0
111.0	41.0
112.0	41.0
113.0	30.0
114.0	114.0
115.0	52.0
116.0	60.0
117.0	34.0
118.0	44.0
119.0	23.0
120.0	42.0
121.0	38.0
122.0	61.0
123.0	18.0
124.0	21.0
125.0	17.0
126.0	44.0
127.0	23.0
128.0	34.0
129.0	14.0
130.0	23.0
131.0	59.0
132.0	52.0
133.0	24.0
134.0	12.0
135.0	36.0
136.0	97.0
137.0	42.0
138.0	53.0
139.0	29.0
140.0	38.0
141.0	36.0
142.0	27.0
143.0	26.0
144.0	29.0
145.0	11.0
146.0	16.0
147.0	35.0
148.0	35.0
149.0	39.0
150.0	40.0
151.0	59.0
152.0	33.0
153.0	51.0
154.0	16.0
155.0	310.0
156.0	41.0
157.0	18.0
158.0	38.0
159.0	48.0
160.0	15.0
161.0	28.0
162.0	19.0
163.0	20.0
164.0	19.0
165.0	27.0
166.0	31.0
167.0	41.0
168.0	34.0
169.0	192.0
170.0	15.0
171.0	24.0
172.0	28.0
173.0	41.0
174.0	88.0
175.0	70.0
176.0	40.0
177.0	35.0
178.0	27.0
179.0	55.0
180.0	5761.0
181.0	2430.0
182.0	31.0
183.0	19.0
184.0	22.0
185.0	67.0
186.0	50.0
187.0	3473.0
188.0	39.0
189.0	21.0
190.0	37.0
191.0	3387.0
192.0	18.0
193.0	41.0
194.0	36.0
195.0	119.0
196.0	4622.0
197.0	48.0
198.0	2703.0
199.0	4180.0
200.0	62.0
201.0	32.0
202.0	35.0
203.0	226.0
204.0	24.0
205.0	32.0
206.0	22.0
207.0	88.0
208.0	72.0
209.0	38.0
210.0	52.0
211.0	44.0
212.0	74.0
213.0	86.0
214.0	56.0
215.0	197.0
216.0	21458.0
217.0	18224.0
218.0	17213.0
219.0	19625.0
220.0	10469.0
221.0	12960.0
222.0	19375.0
223.0	21006.0
224.0	4453.0
225.0	9721.0
226.0	17029.0
227.0	18961.0
228.0	7760.0
229.0	22464.0
230.0	17304.0
231.0	11555.0
232.0	5815.0
233.0	11677.0
234.0	34921.0
235.0	28788.0
236.0	22610.0
237.0	17776.0
238.0	21608.0
239.0	21827.0
240.0	61694.0
241.0	361.0
242.0	1788.0
243.0	16.0
244.0	1417.0
245.0	2750.0
246.0	90.0
247.0	15.0
248.0	21.0
249.0	2545.0
250.0	4962.0
251.0	54.0
252.0	119.0
253.0	4344.0
254.0	30.0
255.0	294.0
256.0	1633.0
257.0	150.0
258.0	2464.0
259.0	26.0
260.0	35.0
261.0	64.0
262.0	33.0
263.0	4331.0
264.0	61.0
265.0	40.0
266.0	74.0
267.0	1927.0
268.0	34.0
269.0	84.0
270.0	15713.0
271.0	6257.0
272.0	9952.0
273.0	1351.0
274.0	13461.0
275.0	11911.0
276.0	9780.0
277.0	4243.0
278.0	5717.0
279.0	10557.0
280.0	2258.0
281.0	4249.0
282.0	1582.0
283.0	13567.0
284.0	8065.0
285.0	9648.0
286.0	13575.0
287.0	6952.0
288.0	2992.0
289.0	5728.0
290.0	3733.0
291.0	8427.0
292.0	2313.0
293.0	6708.0
294.0	8090.0
295.0	6302.0
296.0	11413.0
297.0	9828.0
298.0	7307.0
299.0	11007.0
300.0	23288.0
301.0	97.0
302.0	40.0
303.0	24.0
304.0	34.0
305.0	14.0
306.0	50.0
307.0	3188.0
308.0	1909.0
309.0	107.0
310.0	1103.0
311.0	311.0
312.0	52.0
313.0	91.0
314.0	140.0
315.0	12817.0
316.0	7445.0
317.0	5393.0
318.0	4056.0
319.0	1051.0
320.0	4977.0
321.0	5261.0
322.0	5828.0
323.0	1519.0
324.0	2906.0
325.0	5683.0
326.0	13852.0
327.0	13858.0
328.0	9459.0
329.0	8795.0
330.0	3772.0
331.0	9825.0
332.0	1489.0
333.0	397.0
334.0	13737.0
335.0	19416.0
336.0	3085.0
337.0	3004.0
338.0	5572.0
339.0	11828.0
340.0	6363.0
341.0	1184.0
342.0	7714.0
343.0	3677.0
344.0	3463.0
345.0	7387.0
346.0	11168.0
347.0	7470.0
348.0	7144.0
349.0	9550.0
350.0	20171.0
351.0	1939.0
352.0	37.0
353.0	2.0
354.0	21.0
355.0	57.0
356.0	27.0
357.0	31.0
358.0	52.0
359.0	33.0
360.0	14.0
361.0	7.0
362.0	149.0
363.0	25.0
364.0	24.0
366.0	51.0
367.0	21.0
368.0	35.0
369.0	15.0
370.0	6.0
371.0	33.0
372.0	5.0
373.0	9.0
374.0	33.0
375.0	1.0
376.0	14.0
377.0	2.0
378.0	10.0
379.0	11.0
380.0	15.0
381.0	13.0
382.0	42.0
383.0	16.0
384.0	41.0
386.0	6.0
387.0	10.0
389.0	12.0
390.0	63.0
391.0	5.0
392.0	3.0
393.0	18.0
394.0	23.0
395.0	6.0
397.0	4.0
398.0	15.0
399.0	32.0
400.0	3.0
403.0	55.0
404.0	26.0
405.0	8.0
406.0	4.0
407.0	7.0
408.0	56.0
409.0	18.0
410.0	9.0
411.0	47.0
412.0	5.0
413.0	7.0
414.0	29.0
415.0	4.0
416.0	6.0
418.0	2.0
419.0	25.0
420.0	8.0
421.0	49.0
423.0	15.0
424.0	2.0
425.0	5.0
426.0	81.0
427.0	4.0
428.0	19.0
430.0	3.0
431.0	46.0
432.0	26.0
433.0	2.0
435.0	23.0
436.0	24.0
437.0	6.0
438.0	3.0
439.0	32.0
440.0	5.0
442.0	16.0
443.0	26.0
444.0	12.0
445.0	2.0
446.0	8.0
447.0	7.0
448.0	80.0
449.0	134.0
451.0	19.0
452.0	928.0
453.0	1.0
454.0	30.0
455.0	10.0
456.0	20.0
457.0	26.0
458.0	22.0
459.0	18.0
460.0	8.0
461.0	116.0
462.0	15.0
463.0	4.0
465.0	1.0
467.0	11.0
468.0	2.0
469.0	1.0
470.0	1.0
471.0	71.0
472.0	10.0
473.0	2.0
474.0	3.0
475.0	16.0
476.0	67.0
479.0	1.0
481.0	4.0
483.0	6.0
484.0	1.0
486.0	10.0
487.0	10.0
488.0	8.0
489.0	19.0
491.0	5.0
493.0	15.0
494.0	2.0
495.0	19.0
496.0	2.0
497.0	7.0
498.0	1.0
499.0	4.0
500.0	2.0
501.0	1.0
502.0	1.0
505.0	6.0
506.0	24.0
507.0	2.0
508.0	1.0
509.0	8.0
511.0	4.0
514.0	6.0
516.0	1.0
517.0	5.0
518.0	9.0
519.0	1.0
522.0	2.0
523.0	6.0
525.0	2.0
528.0	1.0
529.0	14.0
530.0	2.0
531.0	2.0
532.0	13.0
533.0	1.0
534.0	6.0
535.0	3.0
536.0	36.0
537.0	1.0
538.0	1.0
540.0	1.0
543.0	13.0
544.0	6.0
545.0	3.0
546.0	2.0
547.0	15.0
548.0	5.0
550.0	19.0
555.0	5.0
556.0	11.0
557.0	12.0
558.0	7.0
559.0	7.0
560.0	8.0
561.0	1.0
562.0	4.0
563.0	4.0
565.0	1.0
567.0	4.0
568.0	22.0
569.0	2.0
570.0	34.0
571.0	3.0
572.0	1.0
573.0	4.0
574.0	6.0
