#Mapping quality	mapping quality
0.0	120933.0
1.0	3924.0
2.0	3044.0
3.0	5817.0
4.0	2808.0
5.0	3804.0
6.0	2934.0
7.0	1773.0
8.0	1822.0
9.0	1422.0
10.0	1037.0
11.0	1411.0
12.0	1041.0
13.0	1405.0
14.0	1233.0
15.0	964.0
16.0	835.0
17.0	1839.0
18.0	787.0
19.0	740.0
20.0	692.0
21.0	576.0
22.0	716.0
23.0	401.0
24.0	1287.0
25.0	799.0
26.0	471.0
27.0	1209.0
28.0	277.0
29.0	617.0
30.0	970.0
31.0	498.0
32.0	425.0
33.0	679.0
34.0	272.0
35.0	471.0
36.0	321.0
37.0	845.0
38.0	202.0
39.0	468.0
40.0	1525.0
41.0	854.0
42.0	1048.0
43.0	1089.0
44.0	923.0
45.0	2024.0
46.0	478.0
47.0	750.0
48.0	496.0
49.0	547.0
50.0	686.0
51.0	1519.0
52.0	527.0
53.0	1203.0
54.0	732.0
55.0	915.0
56.0	1301.0
57.0	2217.0
58.0	1904.0
59.0	100812.0
60.0	469525.0
