#Mapping quality	mapping quality
0.0	90096.0
1.0	1995.0
2.0	2591.0
3.0	4316.0
4.0	1791.0
5.0	2500.0
6.0	1967.0
7.0	1022.0
8.0	2144.0
9.0	905.0
10.0	632.0
11.0	666.0
12.0	826.0
13.0	789.0
14.0	618.0
15.0	576.0
16.0	862.0
17.0	1216.0
18.0	736.0
19.0	318.0
20.0	346.0
21.0	429.0
22.0	727.0
23.0	403.0
24.0	454.0
25.0	1532.0
26.0	958.0
27.0	807.0
28.0	333.0
29.0	75.0
30.0	412.0
31.0	337.0
32.0	102.0
33.0	316.0
34.0	384.0
35.0	379.0
36.0	328.0
37.0	180.0
38.0	515.0
39.0	969.0
40.0	1026.0
41.0	652.0
42.0	1346.0
43.0	1278.0
44.0	1137.0
45.0	1993.0
46.0	562.0
47.0	277.0
48.0	363.0
49.0	279.0
50.0	216.0
51.0	433.0
52.0	572.0
53.0	438.0
54.0	611.0
55.0	415.0
56.0	960.0
57.0	991.0
58.0	2431.0
59.0	93342.0
60.0	299231.0
