#Mapping quality	mapping quality
0.0	62816.0
1.0	1578.0
2.0	2138.0
3.0	3910.0
4.0	1616.0
5.0	2780.0
6.0	1038.0
7.0	608.0
8.0	986.0
9.0	575.0
10.0	770.0
11.0	578.0
12.0	586.0
13.0	1180.0
14.0	296.0
15.0	763.0
16.0	830.0
17.0	489.0
18.0	594.0
19.0	302.0
20.0	233.0
21.0	78.0
22.0	361.0
23.0	378.0
24.0	188.0
25.0	678.0
26.0	130.0
27.0	1489.0
28.0	1.0
29.0	115.0
30.0	151.0
31.0	68.0
32.0	169.0
33.0	108.0
34.0	453.0
35.0	289.0
36.0	264.0
37.0	140.0
38.0	2.0
39.0	173.0
40.0	528.0
41.0	399.0
42.0	1273.0
43.0	497.0
44.0	362.0
45.0	2156.0
46.0	164.0
47.0	62.0
48.0	108.0
49.0	150.0
50.0	279.0
51.0	376.0
52.0	359.0
53.0	365.0
54.0	588.0
55.0	287.0
56.0	625.0
57.0	1080.0
58.0	1125.0
59.0	76020.0
60.0	172047.0
