#Mapping quality	mapping quality
0.0	55020.0
1.0	1874.0
2.0	1113.0
3.0	3910.0
4.0	1471.0
5.0	2103.0
6.0	1171.0
7.0	1192.0
8.0	956.0
9.0	547.0
10.0	507.0
11.0	580.0
12.0	703.0
13.0	907.0
14.0	729.0
15.0	385.0
16.0	709.0
17.0	616.0
18.0	419.0
19.0	298.0
20.0	456.0
21.0	98.0
22.0	249.0
23.0	120.0
24.0	692.0
25.0	142.0
26.0	144.0
27.0	824.0
28.0	240.0
29.0	249.0
30.0	270.0
31.0	116.0
32.0	49.0
33.0	352.0
34.0	70.0
35.0	242.0
36.0	270.0
37.0	34.0
38.0	75.0
39.0	175.0
40.0	370.0
41.0	473.0
42.0	967.0
43.0	299.0
44.0	349.0
45.0	1983.0
46.0	281.0
47.0	530.0
48.0	76.0
49.0	205.0
50.0	258.0
51.0	169.0
52.0	411.0
53.0	175.0
54.0	641.0
55.0	657.0
56.0	149.0
57.0	970.0
58.0	1554.0
59.0	70782.0
60.0	204435.0
