#Mapping quality	mapping quality
0.0	38429.0
1.0	1127.0
2.0	609.0
3.0	3513.0
4.0	594.0
5.0	1405.0
6.0	895.0
7.0	522.0
8.0	530.0
9.0	327.0
10.0	624.0
11.0	770.0
12.0	494.0
13.0	760.0
14.0	459.0
15.0	462.0
16.0	704.0
17.0	789.0
18.0	650.0
19.0	211.0
20.0	169.0
21.0	289.0
22.0	276.0
23.0	73.0
24.0	73.0
25.0	98.0
26.0	378.0
27.0	481.0
28.0	317.0
29.0	41.0
30.0	152.0
31.0	107.0
32.0	29.0
33.0	78.0
34.0	35.0
35.0	18.0
36.0	185.0
37.0	84.0
38.0	228.0
39.0	115.0
40.0	362.0
41.0	96.0
42.0	524.0
43.0	460.0
44.0	278.0
45.0	1593.0
46.0	161.0
47.0	305.0
48.0	31.0
49.0	152.0
50.0	17.0
51.0	339.0
52.0	557.0
53.0	133.0
54.0	347.0
55.0	452.0
56.0	738.0
57.0	692.0
58.0	806.0
59.0	26823.0
60.0	169555.0
