#Mapping quality	mapping quality
0.0	274899.0
1.0	9479.0
2.0	8795.0
3.0	10461.0
4.0	7347.0
5.0	7046.0
6.0	5851.0
7.0	4177.0
8.0	4427.0
9.0	3716.0
10.0	2739.0
11.0	2085.0
12.0	2568.0
13.0	2631.0
14.0	2365.0
15.0	1660.0
16.0	2185.0
17.0	1676.0
18.0	1815.0
19.0	1160.0
20.0	1683.0
21.0	991.0
22.0	1082.0
23.0	623.0
24.0	1982.0
25.0	1449.0
26.0	1202.0
27.0	1321.0
28.0	1049.0
29.0	518.0
30.0	1691.0
31.0	616.0
32.0	401.0
33.0	589.0
34.0	684.0
35.0	366.0
36.0	939.0
37.0	726.0
38.0	525.0
39.0	821.0
40.0	1806.0
41.0	697.0
42.0	905.0
43.0	1311.0
44.0	784.0
45.0	2441.0
46.0	778.0
47.0	284.0
48.0	1069.0
49.0	590.0
50.0	1108.0
51.0	1454.0
52.0	1069.0
53.0	1054.0
54.0	1418.0
55.0	938.0
56.0	1471.0
57.0	2741.0
58.0	1785.0
59.0	123352.0
60.0	464203.0
