#Mapping quality	mapping quality
0.0	59087.0
1.0	2039.0
2.0	1535.0
3.0	3824.0
4.0	1276.0
5.0	2349.0
6.0	1301.0
7.0	708.0
8.0	631.0
9.0	653.0
10.0	322.0
11.0	532.0
12.0	288.0
13.0	578.0
14.0	664.0
15.0	286.0
16.0	621.0
17.0	930.0
18.0	760.0
19.0	324.0
20.0	235.0
21.0	318.0
22.0	85.0
23.0	873.0
24.0	612.0
25.0	164.0
26.0	385.0
27.0	417.0
28.0	345.0
29.0	167.0
30.0	438.0
31.0	208.0
32.0	149.0
33.0	320.0
34.0	104.0
35.0	87.0
36.0	303.0
37.0	36.0
38.0	14.0
39.0	486.0
40.0	774.0
41.0	564.0
42.0	402.0
43.0	328.0
44.0	125.0
45.0	2224.0
46.0	92.0
47.0	487.0
48.0	348.0
49.0	75.0
50.0	18.0
51.0	410.0
52.0	123.0
53.0	754.0
54.0	386.0
55.0	692.0
56.0	726.0
57.0	1167.0
58.0	1424.0
59.0	81793.0
60.0	177901.0
