#Mapping quality	mapping quality
0.0	123278.0
1.0	4424.0
2.0	4154.0
3.0	5686.0
4.0	2908.0
5.0	3707.0
6.0	1564.0
7.0	2470.0
8.0	1991.0
9.0	1189.0
10.0	824.0
11.0	1607.0
12.0	1038.0
13.0	841.0
14.0	1050.0
15.0	869.0
16.0	963.0
17.0	1574.0
18.0	457.0
19.0	681.0
20.0	676.0
21.0	330.0
22.0	521.0
23.0	274.0
24.0	789.0
25.0	1146.0
26.0	519.0
27.0	474.0
28.0	334.0
29.0	450.0
30.0	667.0
31.0	311.0
32.0	434.0
33.0	502.0
34.0	405.0
35.0	360.0
36.0	116.0
37.0	364.0
38.0	397.0
39.0	766.0
40.0	990.0
41.0	465.0
42.0	1132.0
43.0	331.0
44.0	788.0
45.0	2621.0
46.0	530.0
47.0	116.0
48.0	628.0
49.0	125.0
50.0	234.0
51.0	655.0
52.0	554.0
53.0	707.0
54.0	644.0
55.0	996.0
56.0	1173.0
57.0	1653.0
58.0	2319.0
59.0	105435.0
60.0	273040.0
