#Position (bp)	mapping quality
4011823.0	59.97816847196936
1.2035468E7	59.982936632289025
2.0059113E7	59.9856735943621
2.8082758E7	59.15571368773546
3.6106403E7	56.86245788779845
4.4130048E7	52.68115942028985
5.2153693E7	57.67491166077738
6.0177338E7	2.0191082802547773
6.8200983E7	18.523099850968702
7.6224628E7	49.010416666666664
8.4248273E7	59.97648931455715
9.2271918E7	47.69394261424017
1.00295563E8	46.48221343873518
1.08319208E8	57.44685351665785
1.16342853E8	48.818635607321134
1.24366498E8	0.0
1.32390143E8	0.0
1.40413788E8	22.851599607527135
1.48437433E8	0.016783863319403746
1.56461078E8	53.58879882092852
1.64484723E8	59.981283398639
1.72508368E8	50.52842983828899
1.80532013E8	53.178646934460886
1.88555658E8	18.298387096774192
1.96579303E8	9.111251580278129
2.04602948E8	54.433065312455916
2.12626593E8	53.74670571010249
2.20650238E8	53.734177215189874
2.28673883E8	57.78111784203909
2.36697528E8	44.43071491615181
2.44721173E8	51.01828761429759
2.48844709E8	0.0
2.528565315E8	52.6957766642806
2.60768463E8	58.46243523316062
2.68792108E8	58.87814023247094
2.76815753E8	55.974661675784624
2.84839398E8	2.16702577154087
2.92863043E8	49.04446546830653
3.00886688E8	53.87329650092081
3.08910333E8	54.73790322580645
3.16933978E8	53.84302533000357
3.24957623E8	58.99248943827257
3.32981268E8	34.68122605363985
3.41004913E8	38.577011972226906
3.49028558E8	56.918294212506716
3.57052203E8	12.63250883392226
3.65075848E8	45.99057556378324
3.73099493E8	59.98247624501514
3.81123138E8	45.57201166180758
3.89146783E8	0.24427480916030533
3.97170428E8	3.7023460410557183
4.05194073E8	6.364473684210527
4.13217718E8	1.0263157894736843
4.21241363E8	56.95774647887324
4.29265008E8	5.379310344827586
4.37288653E8	0.25139664804469275
4.45312298E8	0.0
4.53335943E8	20.70465489566613
4.61359588E8	49.66216216216216
4.69383233E8	49.315263675073695
4.77406878E8	58.89871359571517
4.85430523E8	50.47334455667789
4.902961485E8	59.50169601033759
4.94307971E8	0.0
5.01477813E8	57.62154605263158
5.09501458E8	47.62331838565022
5.17525103E8	0.0
5.25548748E8	53.269049858889936
5.33572393E8	50.48714384989576
5.41596038E8	59.97852178707542
5.49619683E8	48.592781316348194
5.57643328E8	1.0682730923694779
5.65666973E8	44.32121212121212
5.73690618E8	0.0
5.81714263E8	2.169491525423729
5.89737908E8	7.553571428571429
5.97761553E8	58.962230850688314
6.05785198E8	53.77777777777778
6.13808843E8	55.070621468926554
6.21832488E8	59.98263822299082
6.29856133E8	36.739514348785875
6.37879778E8	8.754716981132075
6.45903423E8	59.982828411516586
6.53927068E8	45.1875
6.61950713E8	50.275862068965516
6.69974358E8	2.9690721649484537
6.77998003E8	53.320259805146144
6.85727668E8	55.68466522678186
6.897394905E8	0.0
6.94045293E8	59.89247188481373
7.02068938E8	54.12861136999068
7.10092583E8	4.438251366120219
7.18116228E8	42.63579604578564
7.26139873E8	2.7075664621676894
7.34163518E8	38.6580310880829
7.42187163E8	20.027120315581854
7.50210808E8	0.0
7.58234453E8	2.3236994219653178
7.66258098E8	31.655948553054664
7.74281743E8	17.08051948051948
7.82305388E8	1.663716814159292
7.90329033E8	43.12605042016807
7.98352678E8	51.4504
8.06376323E8	2.654320987654321
8.14399968E8	42.382176520994
8.22423613E8	1.553238199780461
8.30447258E8	3.3684210526315788
8.38470903E8	56.46084118926758
