#Mapping quality	mapping quality
0.0	181136.0
1.0	6317.0
2.0	4618.0
3.0	6846.0
4.0	4392.0
5.0	5186.0
6.0	4451.0
7.0	2415.0
8.0	2442.0
9.0	1763.0
10.0	1987.0
11.0	2099.0
12.0	1605.0
13.0	2080.0
14.0	1526.0
15.0	1469.0
16.0	1202.0
17.0	1470.0
18.0	969.0
19.0	754.0
20.0	459.0
21.0	882.0
22.0	630.0
23.0	1169.0
24.0	416.0
25.0	1095.0
26.0	1207.0
27.0	667.0
28.0	496.0
29.0	255.0
30.0	544.0
31.0	496.0
32.0	232.0
33.0	377.0
34.0	339.0
35.0	479.0
36.0	222.0
37.0	367.0
38.0	334.0
39.0	466.0
40.0	1683.0
41.0	1271.0
42.0	494.0
43.0	564.0
44.0	429.0
45.0	1957.0
46.0	783.0
47.0	338.0
48.0	1171.0
49.0	488.0
50.0	170.0
51.0	705.0
52.0	522.0
53.0	372.0
54.0	582.0
55.0	762.0
56.0	897.0
57.0	1055.0
58.0	1821.0
59.0	118311.0
60.0	246305.0
