#Mapping quality	mapping quality
0.0	13559.0
1.0	419.0
2.0	141.0
3.0	2633.0
4.0	605.0
5.0	710.0
6.0	652.0
7.0	221.0
8.0	1.0
9.0	218.0
10.0	10.0
11.0	32.0
12.0	209.0
13.0	264.0
14.0	252.0
15.0	153.0
16.0	283.0
17.0	765.0
18.0	110.0
19.0	48.0
20.0	23.0
21.0	36.0
22.0	45.0
24.0	34.0
26.0	340.0
27.0	676.0
28.0	93.0
30.0	98.0
33.0	36.0
34.0	34.0
36.0	120.0
37.0	234.0
41.0	34.0
42.0	240.0
43.0	808.0
44.0	258.0
45.0	1733.0
46.0	160.0
47.0	109.0
48.0	181.0
49.0	67.0
50.0	65.0
51.0	862.0
52.0	126.0
53.0	145.0
54.0	75.0
55.0	545.0
56.0	157.0
57.0	319.0
58.0	1258.0
59.0	8204.0
60.0	144797.0
