#Coverage	Number of genomic locations
367.0	1.0
368.0	5.0
369.0	56.0
370.0	63.0
371.0	82.0
372.0	3.0
373.0	3.0
374.0	128.0
375.0	34.0
376.0	12.0
379.0	2.0
380.0	2.0
381.0	3.0
382.0	1.0
383.0	7.0
384.0	8.0
385.0	4.0
386.0	31.0
389.0	28.0
390.0	3.0
391.0	39.0
392.0	1.0
394.0	3.0
395.0	8.0
396.0	58.0
397.0	105.0
398.0	25.0
399.0	31.0
400.0	27.0
401.0	80.0
402.0	14.0
403.0	2.0
404.0	1.0
405.0	8.0
406.0	70.0
409.0	3.0
412.0	1.0
413.0	3.0
415.0	12.0
416.0	9.0
417.0	12.0
418.0	42.0
420.0	21.0
421.0	2.0
422.0	15.0
423.0	16.0
424.0	151.0
425.0	220.0
426.0	1.0
430.0	1.0
431.0	2.0
432.0	5.0
433.0	24.0
434.0	1.0
435.0	39.0
436.0	2.0
437.0	3.0
438.0	108.0
439.0	56.0
440.0	47.0
441.0	33.0
443.0	48.0
444.0	27.0
445.0	48.0
446.0	6.0
447.0	1.0
448.0	64.0
449.0	1.0
454.0	4.0
455.0	4.0
456.0	22.0
457.0	8.0
458.0	1.0
462.0	11.0
464.0	2.0
465.0	1.0
467.0	1.0
469.0	5.0
470.0	1.0
471.0	2.0
472.0	8.0
473.0	5.0
474.0	4.0
475.0	28.0
476.0	91.0
477.0	122.0
478.0	81.0
479.0	2.0
480.0	1.0
481.0	2.0
482.0	32.0
483.0	5.0
484.0	8.0
485.0	5.0
486.0	2.0
487.0	71.0
488.0	19.0
489.0	43.0
490.0	101.0
495.0	1.0
496.0	4.0
497.0	1.0
498.0	2.0
499.0	4.0
500.0	30.0
501.0	48.0
502.0	68.0
503.0	47.0
504.0	32.0
505.0	24.0
506.0	75.0
507.0	14.0
508.0	20.0
509.0	76.0
510.0	86.0
511.0	4.0
512.0	26.0
517.0	1.0
519.0	3.0
520.0	2.0
521.0	1.0
523.0	6.0
524.0	15.0
525.0	87.0
526.0	2.0
527.0	35.0
528.0	2.0
529.0	3.0
530.0	76.0
533.0	2.0
534.0	1.0
535.0	1.0
537.0	1.0
538.0	6.0
540.0	28.0
541.0	9.0
542.0	2.0
544.0	5.0
545.0	2.0
546.0	9.0
547.0	15.0
548.0	6.0
549.0	73.0
554.0	2.0
555.0	1.0
556.0	2.0
557.0	23.0
559.0	6.0
