#Mapping quality	mapping quality
0.0	96443.0
1.0	2944.0
2.0	2060.0
3.0	5047.0
4.0	1718.0
5.0	3160.0
6.0	2604.0
7.0	1437.0
8.0	1194.0
9.0	713.0
10.0	1039.0
11.0	1047.0
12.0	918.0
13.0	519.0
14.0	1175.0
15.0	1054.0
16.0	857.0
17.0	782.0
18.0	432.0
19.0	158.0
20.0	265.0
21.0	285.0
22.0	466.0
23.0	773.0
24.0	738.0
25.0	954.0
26.0	1014.0
27.0	352.0
28.0	513.0
29.0	127.0
30.0	469.0
31.0	166.0
32.0	366.0
33.0	390.0
34.0	343.0
35.0	178.0
36.0	885.0
37.0	563.0
38.0	106.0
39.0	410.0
40.0	814.0
41.0	575.0
42.0	509.0
43.0	666.0
44.0	748.0
45.0	2552.0
46.0	375.0
47.0	198.0
48.0	437.0
49.0	242.0
50.0	751.0
51.0	471.0
52.0	508.0
53.0	315.0
54.0	1460.0
55.0	264.0
56.0	1447.0
57.0	836.0
58.0	1527.0
59.0	95594.0
60.0	281140.0
