#Mapping quality	mapping quality
0.0	87646.0
1.0	2325.0
2.0	2332.0
3.0	5130.0
4.0	1617.0
5.0	3276.0
6.0	1594.0
7.0	1429.0
8.0	1213.0
9.0	1371.0
10.0	939.0
11.0	1148.0
12.0	934.0
13.0	921.0
14.0	659.0
15.0	340.0
16.0	1034.0
17.0	1271.0
18.0	688.0
19.0	582.0
20.0	322.0
21.0	545.0
22.0	792.0
23.0	242.0
24.0	724.0
25.0	585.0
26.0	703.0
27.0	586.0
28.0	223.0
29.0	392.0
30.0	461.0
31.0	411.0
32.0	151.0
33.0	206.0
34.0	522.0
35.0	203.0
36.0	129.0
37.0	71.0
38.0	167.0
39.0	373.0
40.0	1268.0
41.0	624.0
42.0	547.0
43.0	427.0
44.0	475.0
45.0	2173.0
46.0	303.0
47.0	664.0
48.0	971.0
49.0	113.0
50.0	80.0
51.0	574.0
52.0	573.0
53.0	172.0
54.0	1067.0
55.0	384.0
56.0	951.0
57.0	784.0
58.0	1726.0
59.0	89323.0
60.0	258024.0
