#Mapping quality	mapping quality
0.0	112384.0
1.0	3808.0
2.0	3423.0
3.0	6187.0
4.0	2277.0
5.0	3443.0
6.0	2299.0
7.0	1946.0
8.0	1871.0
9.0	1684.0
10.0	910.0
11.0	877.0
12.0	1788.0
13.0	1571.0
14.0	743.0
15.0	507.0
16.0	1185.0
17.0	1692.0
18.0	1348.0
19.0	286.0
20.0	999.0
21.0	531.0
22.0	394.0
23.0	699.0
24.0	678.0
25.0	732.0
26.0	839.0
27.0	677.0
28.0	537.0
29.0	324.0
30.0	864.0
31.0	270.0
32.0	532.0
33.0	85.0
34.0	552.0
35.0	706.0
36.0	351.0
37.0	102.0
38.0	307.0
39.0	343.0
40.0	1087.0
41.0	550.0
42.0	1129.0
43.0	653.0
44.0	551.0
45.0	2374.0
46.0	442.0
47.0	16.0
48.0	537.0
49.0	833.0
50.0	580.0
51.0	272.0
52.0	137.0
53.0	753.0
54.0	573.0
55.0	930.0
56.0	923.0
57.0	1858.0
58.0	2679.0
59.0	101342.0
60.0	285575.0
