#Insert size (bp)	insert size
1.0	2.0
5.0	1.0
19.0	1.0
20.0	1.0
27.0	1.0
41.0	1.0
62.0	1.0
67.0	1.0
96.0	1.0
104.0	1.0
112.0	1.0
114.0	1.0
118.0	2.0
119.0	1.0
136.0	1.0
144.0	1.0
147.0	1.0
149.0	1.0
155.0	11.0
158.0	1.0
163.0	1.0
164.0	2.0
177.0	1.0
180.0	23.0
181.0	9.0
186.0	1.0
187.0	19.0
188.0	1.0
189.0	1.0
190.0	2.0
191.0	10.0
196.0	19.0
198.0	31.0
199.0	20.0
202.0	1.0
203.0	1.0
207.0	1.0
212.0	2.0
213.0	1.0
214.0	1.0
216.0	152.0
217.0	119.0
218.0	155.0
219.0	97.0
220.0	82.0
221.0	126.0
222.0	137.0
223.0	175.0
224.0	25.0
225.0	82.0
226.0	248.0
227.0	107.0
228.0	130.0
229.0	169.0
230.0	140.0
231.0	131.0
232.0	32.0
233.0	142.0
234.0	247.0
235.0	231.0
236.0	450.0
237.0	101.0
238.0	216.0
239.0	244.0
240.0	379.0
241.0	4.0
242.0	27.0
244.0	20.0
245.0	87.0
246.0	2.0
248.0	1.0
249.0	44.0
250.0	14.0
253.0	25.0
254.0	1.0
255.0	12.0
256.0	20.0
257.0	2.0
258.0	11.0
261.0	2.0
263.0	32.0
264.0	1.0
266.0	1.0
267.0	5.0
270.0	111.0
271.0	37.0
272.0	103.0
273.0	16.0
274.0	95.0
275.0	140.0
276.0	92.0
277.0	31.0
278.0	100.0
279.0	56.0
280.0	20.0
281.0	85.0
282.0	2.0
283.0	61.0
284.0	107.0
285.0	90.0
286.0	87.0
287.0	75.0
288.0	25.0
289.0	63.0
290.0	46.0
291.0	90.0
292.0	8.0
293.0	69.0
294.0	60.0
295.0	65.0
296.0	105.0
297.0	81.0
298.0	74.0
299.0	100.0
300.0	287.0
301.0	1.0
302.0	1.0
303.0	1.0
307.0	7.0
308.0	11.0
309.0	1.0
310.0	16.0
311.0	3.0
313.0	2.0
315.0	56.0
316.0	64.0
317.0	47.0
318.0	81.0
319.0	16.0
320.0	49.0
321.0	42.0
322.0	26.0
323.0	27.0
324.0	39.0
325.0	53.0
326.0	128.0
327.0	130.0
328.0	87.0
329.0	69.0
330.0	77.0
331.0	102.0
332.0	13.0
333.0	1.0
334.0	99.0
335.0	108.0
336.0	32.0
337.0	35.0
338.0	44.0
339.0	62.0
340.0	63.0
341.0	17.0
342.0	89.0
343.0	32.0
344.0	32.0
345.0	60.0
346.0	93.0
347.0	101.0
348.0	74.0
349.0	94.0
350.0	193.0
351.0	2.0
355.0	1.0
378.0	2.0
379.0	1.0
386.0	1.0
398.0	1.0
421.0	3.0
429.0	1.0
449.0	1.0
451.0	1.0
452.0	3.0
461.0	1.0
536.0	1.0
570.0	2.0
583.0	1.0
