#GC Content (%)	Sample	HUMAN (hg19)
1.0	4.2320088838330485E-5	0.0
2.0	1.6081633758565583E-5	3.0E-6
3.0	1.3542428428265754E-5	3.0E-6
4.0	2.7931258633298118E-5	1.0E-5
5.0	2.454565152623168E-5	8.0E-6
6.0	2.6238455079764903E-5	1.2000000000000002E-5
7.0	1.77744373120988E-5	6.999999999999999E-6
8.0	1.2696026651499145E-5	9.999999999999999E-6
9.0	1.2696026651499145E-5	1.6E-5
10.0	8.464017767666098E-6	1.5000000000000002E-5
11.0	1.0156821321199317E-5	1.9999999999999998E-5
12.0	5.078410660599658E-6	1.6E-5
13.0	3.385607107066439E-6	1.6E-5
14.0	5.078410660599658E-6	2.4999999999999998E-5
15.0	2.539205330299829E-6	2.2000000000000003E-5
16.0	5.078410660599658E-6	2.6999999999999996E-5
17.0	4.232008883833049E-6	3.3E-5
18.0	6.771214214132877E-6	3.7000000000000005E-5
19.0	3.385607107066439E-6	4.7000000000000004E-5
20.0	7.617615990899488E-6	5.4999999999999995E-5
21.0	1.0156821321199317E-5	6.400000000000001E-5
22.0	2.0313642642398633E-5	9.3E-5
23.0	2.9624062186831337E-5	1.66E-4
24.0	4.2320088838330485E-5	3.03E-4
25.0	2.0567563175428614E-4	7.059999999999999E-4
26.0	8.20163321686845E-4	0.0016020000000000001
27.0	0.0017749045258795809	0.0033690000000000005
28.0	0.0032544148316676147	0.006167999999999999
29.0	0.001221357763874218	0.010352
30.0	0.004373357980553073	0.015647
31.0	0.010433594702201999	0.022148
32.0	0.010318484060561739	0.028808
33.0	0.01978294872836597	0.035106000000000005
34.0	0.022669178787140108	0.041161
35.0	0.024892676254705995	0.047408
36.0	0.026900341269196392	0.052698999999999996
37.0	0.03792726361691178	0.057517000000000006
38.0	0.03687941821727472	0.061487999999999994
39.0	0.043327306952682755	0.063321
40.0	0.05581850437420439	0.060248
41.0	0.04867148777118713	0.055508
42.0	0.045389141680886216	0.051446000000000006
43.0	0.04343310717477858	0.048194
44.0	0.0243932992064137	0.044423
45.0	0.014943223368814498	0.040655000000000004
46.0	0.013810737791500773	0.03652
47.0	0.016525994691368055	0.032315
48.0	0.013841208255464369	0.028137999999999996
49.0	0.020441449310690394	0.02458
50.0	0.021542618022263753	0.020810000000000002
51.0	0.025796633352292733	0.017532
52.0	0.041154593591722875	0.014506999999999997
53.0	0.03015644890441754	0.012007
54.0	0.017589921724763685	0.010018
55.0	0.02164333983369898	0.008414999999999999
56.0	0.022794446250101567	0.007258
57.0	0.03447563717125755	0.006174999999999999
58.0	0.03700383927845942	0.005363000000000001
59.0	0.025185531269467237	0.0046159999999999994
60.0	0.03433428807453752	0.003946
61.0	0.033200956095447036	0.0034579999999999993
62.0	0.027657024457625745	0.002915
63.0	0.01316493323582785	0.0024610000000000005
64.0	0.017223429755423743	0.0019950000000000002
65.0	0.011213977140380813	0.0016779999999999998
66.0	0.011937650659516264	0.0013500000000000003
67.0	0.009404370141653802	0.001069
68.0	0.006543532136182661	8.119999999999999E-4
69.0	0.0054102001570921696	6.4E-4
70.0	0.0030064191110749983	5.05E-4
71.0	0.0029243181387286366	4.0299999999999993E-4
72.0	7.863072506161806E-4	3.2E-4
73.0	3.174006662874787E-4	2.79E-4
74.0	5.670891904336287E-5	2.0700000000000002E-4
75.0	1.0156821321199317E-5	2.0099999999999998E-4
76.0	2.539205330299829E-6	1.54E-4
77.0	5.078410660599658E-6	1.12E-4
78.0	2.539205330299829E-6	7.699999999999999E-5
79.0	1.6928035535332195E-6	6.3E-5
80.0	0.0	3.7E-5
81.0	8.464017767666098E-7	2.8000000000000003E-5
82.0	0.0	1.6E-5
83.0	8.464017767666098E-7	9.0E-6
84.0	0.0	4.0E-6
85.0	0.0	0.0
86.0	0.0	1.0E-6
87.0	0.0	0.0
88.0	0.0	0.0
89.0	8.464017767666098E-7	0.0
90.0	8.464017767666098E-7	0.0
91.0	0.0	0.0
92.0	0.0	0.0
93.0	1.6928035535332195E-6	0.0
94.0	4.232008883833049E-6	0.0
95.0	2.2852847972698465E-5	0.0
96.0	5.5862517266596236E-5	0.0
97.0	1.4473470382709026E-4	0.0
98.0	3.0639744318951273E-4	0.0
99.0	4.5028574523983645E-4	0.0
100.0	0.0020567563175428617	0.0
