#Mapping quality	mapping quality
0.0	99564.0
1.0	3753.0
2.0	2175.0
3.0	5061.0
4.0	2108.0
5.0	3276.0
6.0	2460.0
7.0	1928.0
8.0	1233.0
9.0	1486.0
10.0	1051.0
11.0	932.0
12.0	1259.0
13.0	1061.0
14.0	690.0
15.0	805.0
16.0	1524.0
17.0	856.0
18.0	670.0
19.0	336.0
20.0	539.0
21.0	395.0
22.0	563.0
23.0	386.0
24.0	1079.0
25.0	1219.0
26.0	672.0
27.0	58.0
28.0	570.0
29.0	105.0
30.0	504.0
31.0	440.0
32.0	146.0
33.0	439.0
34.0	393.0
35.0	433.0
36.0	154.0
37.0	652.0
38.0	138.0
39.0	550.0
40.0	1581.0
41.0	753.0
42.0	879.0
43.0	634.0
44.0	363.0
45.0	3201.0
46.0	214.0
47.0	1111.0
48.0	430.0
49.0	91.0
50.0	432.0
51.0	405.0
52.0	322.0
53.0	270.0
54.0	1515.0
55.0	663.0
56.0	1304.0
57.0	1140.0
58.0	1722.0
59.0	97126.0
60.0	296192.0
