#Mapping quality	mapping quality
0.0	129757.0
1.0	4035.0
2.0	4055.0
3.0	6260.0
4.0	2538.0
5.0	3661.0
6.0	2780.0
7.0	1452.0
8.0	1509.0
9.0	1739.0
10.0	1428.0
11.0	1136.0
12.0	1399.0
13.0	1276.0
14.0	1092.0
15.0	606.0
16.0	1013.0
17.0	1460.0
18.0	1086.0
19.0	343.0
20.0	628.0
21.0	534.0
22.0	404.0
23.0	697.0
24.0	832.0
25.0	709.0
26.0	853.0
27.0	702.0
28.0	589.0
29.0	212.0
30.0	523.0
31.0	335.0
32.0	158.0
33.0	352.0
34.0	759.0
35.0	137.0
36.0	329.0
37.0	360.0
38.0	60.0
39.0	151.0
40.0	1282.0
41.0	871.0
42.0	980.0
43.0	359.0
44.0	1290.0
45.0	1643.0
46.0	517.0
47.0	267.0
48.0	431.0
49.0	434.0
50.0	471.0
51.0	581.0
52.0	603.0
53.0	443.0
54.0	248.0
55.0	892.0
56.0	955.0
57.0	2167.0
58.0	2344.0
59.0	102936.0
60.0	320782.0
