#Insert size (bp)	insert size
1.0	1762.0
2.0	153.0
3.0	204.0
4.0	30.0
5.0	766.0
6.0	36.0
7.0	65.0
8.0	24.0
9.0	14.0
10.0	18.0
11.0	15.0
12.0	10.0
13.0	20.0
14.0	17.0
15.0	5.0
16.0	14.0
17.0	9.0
18.0	5.0
19.0	5.0
20.0	26.0
21.0	15.0
22.0	11.0
23.0	6.0
24.0	69.0
25.0	15.0
26.0	7.0
27.0	6.0
28.0	5.0
29.0	11.0
30.0	8.0
31.0	6.0
32.0	9.0
33.0	7.0
34.0	12.0
35.0	9.0
36.0	10.0
37.0	11.0
38.0	12.0
39.0	6.0
40.0	4.0
41.0	9.0
42.0	15.0
43.0	7.0
44.0	7.0
45.0	18.0
46.0	14.0
47.0	18.0
48.0	28.0
49.0	15.0
50.0	9.0
51.0	11.0
52.0	21.0
53.0	24.0
54.0	25.0
55.0	24.0
56.0	21.0
57.0	31.0
58.0	34.0
59.0	22.0
60.0	37.0
61.0	28.0
62.0	19.0
63.0	27.0
64.0	26.0
65.0	22.0
66.0	21.0
67.0	31.0
68.0	46.0
69.0	30.0
70.0	15.0
71.0	18.0
72.0	18.0
73.0	20.0
74.0	18.0
75.0	14.0
76.0	17.0
77.0	21.0
78.0	25.0
79.0	20.0
80.0	17.0
81.0	12.0
82.0	10.0
83.0	16.0
84.0	15.0
85.0	16.0
86.0	15.0
87.0	17.0
88.0	14.0
89.0	16.0
90.0	18.0
91.0	17.0
92.0	21.0
93.0	25.0
94.0	22.0
95.0	29.0
96.0	39.0
97.0	69.0
98.0	36.0
99.0	505.0
100.0	229.0
101.0	79.0
102.0	47.0
103.0	90.0
104.0	115.0
105.0	62.0
106.0	57.0
107.0	60.0
108.0	48.0
109.0	29.0
110.0	46.0
111.0	44.0
112.0	35.0
113.0	48.0
114.0	211.0
115.0	58.0
116.0	97.0
117.0	36.0
118.0	61.0
119.0	32.0
120.0	52.0
121.0	59.0
122.0	83.0
123.0	67.0
124.0	35.0
125.0	45.0
126.0	59.0
127.0	32.0
128.0	63.0
129.0	29.0
130.0	48.0
131.0	47.0
132.0	36.0
133.0	35.0
134.0	25.0
135.0	58.0
136.0	177.0
137.0	76.0
138.0	85.0
139.0	58.0
140.0	43.0
141.0	56.0
142.0	41.0
143.0	48.0
144.0	55.0
145.0	23.0
146.0	22.0
147.0	40.0
148.0	69.0
149.0	44.0
150.0	93.0
151.0	84.0
152.0	52.0
153.0	51.0
154.0	36.0
155.0	397.0
156.0	74.0
157.0	26.0
158.0	50.0
159.0	73.0
160.0	35.0
161.0	49.0
162.0	47.0
163.0	48.0
164.0	64.0
165.0	74.0
166.0	41.0
167.0	50.0
168.0	65.0
169.0	361.0
170.0	47.0
171.0	57.0
172.0	61.0
173.0	64.0
174.0	98.0
175.0	96.0
176.0	98.0
177.0	71.0
178.0	34.0
179.0	70.0
180.0	6776.0
181.0	3628.0
182.0	54.0
183.0	25.0
184.0	28.0
185.0	161.0
186.0	63.0
187.0	3571.0
188.0	76.0
189.0	49.0
190.0	54.0
191.0	3601.0
192.0	37.0
193.0	64.0
194.0	61.0
195.0	91.0
196.0	6305.0
197.0	59.0
198.0	4088.0
199.0	4397.0
200.0	81.0
201.0	64.0
202.0	33.0
203.0	417.0
204.0	70.0
205.0	57.0
206.0	64.0
207.0	127.0
208.0	181.0
209.0	61.0
210.0	53.0
211.0	98.0
212.0	129.0
213.0	155.0
214.0	140.0
215.0	265.0
216.0	29044.0
217.0	20584.0
218.0	23264.0
219.0	22723.0
220.0	14401.0
221.0	18823.0
222.0	26399.0
223.0	24609.0
224.0	5783.0
225.0	13374.0
226.0	21191.0
227.0	24265.0
228.0	9424.0
229.0	25561.0
230.0	19597.0
231.0	17308.0
232.0	8930.0
233.0	20008.0
234.0	43553.0
235.0	37227.0
236.0	36019.0
237.0	20358.0
238.0	31323.0
239.0	33113.0
240.0	72323.0
241.0	771.0
242.0	2530.0
243.0	42.0
244.0	3608.0
245.0	3241.0
246.0	159.0
247.0	43.0
248.0	69.0
249.0	5853.0
250.0	5114.0
251.0	125.0
252.0	181.0
253.0	5661.0
254.0	53.0
255.0	858.0
256.0	3433.0
257.0	450.0
258.0	2814.0
259.0	63.0
260.0	42.0
261.0	110.0
262.0	58.0
263.0	4955.0
264.0	92.0
265.0	61.0
266.0	156.0
267.0	2703.0
268.0	52.0
269.0	145.0
270.0	24998.0
271.0	10208.0
272.0	10876.0
273.0	2206.0
274.0	15811.0
275.0	16155.0
276.0	12868.0
277.0	5911.0
278.0	7726.0
279.0	12800.0
280.0	3865.0
281.0	5504.0
282.0	1028.0
283.0	14961.0
284.0	14449.0
285.0	13481.0
286.0	16214.0
287.0	10845.0
288.0	3067.0
289.0	8226.0
290.0	5881.0
291.0	12748.0
292.0	2514.0
293.0	8528.0
294.0	11678.0
295.0	7982.0
296.0	14279.0
297.0	10665.0
298.0	11488.0
299.0	14952.0
300.0	24626.0
301.0	140.0
302.0	56.0
303.0	28.0
304.0	68.0
305.0	31.0
306.0	87.0
307.0	4073.0
308.0	2272.0
309.0	97.0
310.0	1694.0
311.0	578.0
312.0	65.0
313.0	162.0
314.0	196.0
315.0	15131.0
316.0	8171.0
317.0	6238.0
318.0	5924.0
319.0	1578.0
320.0	7063.0
321.0	6573.0
322.0	6787.0
323.0	2571.0
324.0	5028.0
325.0	7040.0
326.0	20418.0
327.0	17131.0
328.0	12379.0
329.0	9096.0
330.0	5091.0
331.0	11705.0
332.0	2251.0
333.0	706.0
334.0	17573.0
335.0	22266.0
336.0	4774.0
337.0	3555.0
338.0	5497.0
339.0	17449.0
340.0	7083.0
341.0	2328.0
342.0	11451.0
343.0	5268.0
344.0	5114.0
345.0	9081.0
346.0	14690.0
347.0	11319.0
348.0	10514.0
349.0	10808.0
350.0	27578.0
351.0	1551.0
352.0	70.0
353.0	2.0
354.0	28.0
355.0	176.0
356.0	39.0
357.0	35.0
358.0	82.0
359.0	41.0
360.0	20.0
361.0	15.0
362.0	198.0
363.0	25.0
364.0	47.0
365.0	4.0
366.0	68.0
367.0	23.0
368.0	73.0
369.0	29.0
370.0	7.0
371.0	61.0
372.0	5.0
373.0	10.0
374.0	80.0
375.0	10.0
376.0	30.0
377.0	1.0
378.0	17.0
379.0	12.0
380.0	18.0
381.0	30.0
382.0	68.0
383.0	28.0
384.0	54.0
385.0	2.0
386.0	13.0
387.0	29.0
388.0	5.0
389.0	10.0
390.0	45.0
391.0	12.0
392.0	11.0
393.0	31.0
394.0	33.0
395.0	11.0
396.0	3.0
397.0	10.0
398.0	21.0
399.0	75.0
400.0	11.0
401.0	1.0
402.0	5.0
403.0	68.0
404.0	40.0
405.0	8.0
406.0	10.0
407.0	11.0
408.0	80.0
409.0	32.0
410.0	25.0
411.0	42.0
412.0	8.0
413.0	7.0
414.0	31.0
415.0	6.0
416.0	3.0
417.0	8.0
418.0	3.0
419.0	40.0
420.0	23.0
421.0	42.0
423.0	11.0
424.0	5.0
425.0	2.0
426.0	180.0
427.0	11.0
428.0	19.0
429.0	2.0
431.0	59.0
432.0	71.0
433.0	15.0
434.0	1.0
435.0	45.0
436.0	28.0
437.0	17.0
439.0	65.0
440.0	14.0
441.0	4.0
442.0	13.0
443.0	24.0
444.0	20.0
445.0	4.0
446.0	14.0
447.0	24.0
448.0	121.0
449.0	246.0
451.0	20.0
452.0	1445.0
453.0	2.0
454.0	35.0
455.0	19.0
456.0	34.0
457.0	54.0
458.0	24.0
459.0	38.0
460.0	14.0
461.0	98.0
462.0	8.0
463.0	12.0
465.0	1.0
467.0	18.0
468.0	1.0
470.0	6.0
471.0	128.0
472.0	25.0
473.0	5.0
474.0	4.0
475.0	59.0
476.0	63.0
477.0	2.0
479.0	2.0
480.0	5.0
481.0	5.0
482.0	1.0
483.0	3.0
484.0	7.0
486.0	20.0
487.0	20.0
488.0	15.0
489.0	18.0
491.0	17.0
492.0	5.0
493.0	28.0
494.0	5.0
495.0	16.0
496.0	16.0
497.0	29.0
498.0	5.0
499.0	8.0
500.0	6.0
501.0	2.0
502.0	1.0
505.0	22.0
506.0	29.0
507.0	1.0
508.0	1.0
509.0	8.0
510.0	2.0
511.0	7.0
512.0	1.0
513.0	1.0
514.0	12.0
515.0	6.0
516.0	5.0
517.0	2.0
518.0	22.0
521.0	4.0
522.0	2.0
523.0	7.0
524.0	1.0
525.0	3.0
526.0	5.0
527.0	2.0
528.0	2.0
529.0	10.0
530.0	7.0
531.0	2.0
532.0	25.0
534.0	11.0
535.0	7.0
536.0	66.0
537.0	1.0
