#Insert size (bp)	insert size
1.0	267.0
2.0	59.0
3.0	60.0
4.0	32.0
5.0	188.0
6.0	31.0
7.0	35.0
8.0	23.0
9.0	13.0
10.0	11.0
11.0	17.0
12.0	13.0
13.0	10.0
14.0	15.0
15.0	11.0
16.0	10.0
17.0	7.0
18.0	6.0
19.0	11.0
20.0	11.0
21.0	10.0
22.0	7.0
23.0	11.0
24.0	11.0
25.0	4.0
26.0	5.0
27.0	6.0
28.0	9.0
29.0	7.0
30.0	6.0
31.0	7.0
32.0	9.0
33.0	11.0
34.0	6.0
35.0	8.0
36.0	13.0
37.0	16.0
38.0	6.0
39.0	10.0
40.0	6.0
41.0	13.0
42.0	13.0
43.0	10.0
44.0	15.0
45.0	14.0
46.0	17.0
47.0	31.0
48.0	19.0
49.0	13.0
50.0	24.0
51.0	20.0
52.0	20.0
53.0	21.0
54.0	24.0
55.0	17.0
56.0	15.0
57.0	34.0
58.0	25.0
59.0	20.0
60.0	23.0
61.0	22.0
62.0	17.0
63.0	18.0
64.0	24.0
65.0	21.0
66.0	19.0
67.0	34.0
68.0	18.0
69.0	20.0
70.0	20.0
71.0	8.0
72.0	25.0
73.0	27.0
74.0	19.0
75.0	22.0
76.0	27.0
77.0	15.0
78.0	22.0
79.0	21.0
80.0	17.0
81.0	21.0
82.0	25.0
83.0	13.0
84.0	30.0
85.0	25.0
86.0	26.0
87.0	26.0
88.0	20.0
89.0	28.0
90.0	28.0
91.0	24.0
92.0	28.0
93.0	23.0
94.0	19.0
95.0	41.0
96.0	38.0
97.0	52.0
98.0	30.0
99.0	127.0
100.0	100.0
101.0	53.0
102.0	40.0
103.0	54.0
104.0	87.0
105.0	49.0
106.0	57.0
107.0	47.0
108.0	52.0
109.0	37.0
110.0	63.0
111.0	48.0
112.0	43.0
113.0	60.0
114.0	141.0
115.0	29.0
116.0	88.0
117.0	56.0
118.0	72.0
119.0	39.0
120.0	51.0
121.0	78.0
122.0	65.0
123.0	56.0
124.0	45.0
125.0	47.0
126.0	86.0
127.0	56.0
128.0	62.0
129.0	42.0
130.0	55.0
131.0	75.0
132.0	56.0
133.0	50.0
134.0	46.0
135.0	52.0
136.0	108.0
137.0	77.0
138.0	78.0
139.0	68.0
140.0	88.0
141.0	72.0
142.0	48.0
143.0	55.0
144.0	64.0
145.0	45.0
146.0	40.0
147.0	64.0
148.0	85.0
149.0	67.0
150.0	107.0
151.0	139.0
152.0	78.0
153.0	63.0
154.0	50.0
155.0	402.0
156.0	80.0
157.0	48.0
158.0	64.0
159.0	103.0
160.0	53.0
161.0	54.0
162.0	65.0
163.0	79.0
164.0	46.0
165.0	63.0
166.0	53.0
167.0	41.0
168.0	61.0
169.0	170.0
170.0	68.0
171.0	64.0
172.0	59.0
173.0	104.0
174.0	140.0
175.0	79.0
176.0	89.0
177.0	107.0
178.0	69.0
179.0	119.0
180.0	11701.0
181.0	6180.0
182.0	88.0
183.0	67.0
184.0	65.0
185.0	96.0
186.0	108.0
187.0	7318.0
188.0	90.0
189.0	73.0
190.0	81.0
191.0	7056.0
192.0	66.0
193.0	129.0
194.0	95.0
195.0	109.0
196.0	9503.0
197.0	103.0
198.0	7574.0
199.0	8867.0
200.0	168.0
201.0	75.0
202.0	101.0
203.0	667.0
204.0	87.0
205.0	104.0
206.0	121.0
207.0	236.0
208.0	288.0
209.0	140.0
210.0	148.0
211.0	152.0
212.0	204.0
213.0	261.0
214.0	248.0
215.0	435.0
216.0	42062.0
217.0	32579.0
218.0	38395.0
219.0	37966.0
220.0	20310.0
221.0	29188.0
222.0	47761.0
223.0	47611.0
224.0	8956.0
225.0	21250.0
226.0	30801.0
227.0	37687.0
228.0	16061.0
229.0	46569.0
230.0	34089.0
231.0	27497.0
232.0	13541.0
233.0	26663.0
234.0	79993.0
235.0	59155.0
236.0	48431.0
237.0	27497.0
238.0	46115.0
239.0	53075.0
240.0	116010.0
241.0	458.0
242.0	4758.0
243.0	66.0
244.0	4970.0
