#Position (bp)	mapping quality
4011823.0	59.980692609858444
1.2035468E7	59.98448181770886
2.0059113E7	59.98452917877414
2.8082758E7	55.61611785095321
3.6106403E7	52.876860622462786
4.4130048E7	0.0
5.2153693E7	0.0
6.0177338E7	0.8695652173913043
6.8200983E7	1.0225225225225225
7.6224628E7	0.27111111111111114
8.4248273E7	59.97644832222164
9.2271918E7	0.0
1.00295563E8	46.481218274111676
1.08319208E8	34.81569560047562
1.16342853E8	0.7093596059113301
1.24366498E8	0.0
1.32390143E8	0.0
1.40413788E8	6.346981459590399
1.48437433E8	2.531415995754673E-4
1.56461078E8	52.95945945945946
1.64484723E8	59.98288830613541
1.72508368E8	0.9973474801061007
1.80532013E8	5.614285714285714
1.88555658E8	3.1388235294117646
1.96579303E8	2.9839167455061495
2.04602948E8	2.05
2.12626593E8	10.978354978354979
2.20650238E8	3.8943248532289627
2.28673883E8	55.609005414648045
2.36697528E8	31.01195219123506
2.44721173E8	2.4541484716157207
2.48844709E8	0.0
2.528565315E8	1.565217391304348
2.60768463E8	49.42857142857143
2.68792108E8	50.196891191709845
2.76815753E8	50.76956711849584
2.84839398E8	2.8726729411519147
2.92863043E8	33.27661909989023
3.00886688E8	48.38522954091816
3.08910333E8	4.7465181058495824
3.16933978E8	36.237391304347824
3.24957623E8	59.42857142857143
3.32981268E8	0.0
3.41004913E8	41.58804069620251
3.49028558E8	50.69767441860465
3.57052203E8	0.060453400503778336
3.65075848E8	1.8328840970350404
3.73099493E8	59.98626215742948
3.81123138E8	33.7183908045977
3.89146783E8	2.779264214046823
3.97170428E8	7.4448897795591185
4.05194073E8	20.009544008483562
4.13217718E8	4.0325
4.21241363E8	56.145800316957214
4.29265008E8	0.0
4.37288653E8	0.06712564543889846
4.45312298E8	15.737206085753803
4.53335943E8	2.7630208333333335
4.61359588E8	4.211538461538462
4.69383233E8	16.073074761101743
4.77406878E8	46.84683794466403
4.85430523E8	48.13761232349166
4.902961485E8	60.0
4.94307971E8	0.0
5.01477813E8	47.81834372217275
5.09501458E8	44.271844660194176
5.17525103E8	9.074125874125874
5.25548748E8	41.75714285714286
5.33572393E8	44.86322188449848
5.41596038E8	59.979967794932655
5.49619683E8	52.474654377880185
5.57643328E8	3.2085106382978723
5.65666973E8	0.11716621253405994
5.73690618E8	8.283372365339579
5.81714263E8	10.140703517587939
5.89737908E8	0.0
5.97761553E8	0.0
6.05785198E8	0.0
6.13808843E8	44.94388931591084
6.21832488E8	59.98522287106177
6.29856133E8	1.0091743119266054
6.37879778E8	0.0
6.45903423E8	59.984693926065155
6.53927068E8	0.6378737541528239
6.61950713E8	0.0
6.69974358E8	2.0547945205479454
6.77998003E8	1.8915254237288135
6.85727668E8	1.2391304347826086
6.897394905E8	3.1153846153846154
6.94045293E8	59.91040311191473
7.02068938E8	1.6666666666666667
7.10092583E8	6.588952897322941
7.18116228E8	3.5106382978723403
7.26139873E8	3.567656765676568
7.34163518E8	6.016025641025641
7.42187163E8	1.6564593301435406
7.50210808E8	38.50921052631579
7.58234453E8	1.8161290322580645
7.66258098E8	4.8771121351766515
7.74281743E8	4.118338557993731
7.82305388E8	37.04081632653061
7.90329033E8	0.0
7.98352678E8	0.0
8.06376323E8	4.932773109243698
8.14399968E8	6.017241379310345
8.22423613E8	1.5531811559009228
8.30447258E8	45.376344086021504
8.38470903E8	53.76952300548755
8.46494548E8	54.905321354526606
8.54518193E8	2.017838405036726
8.62541838E8	0.0
8.70565483E8	44.8125
8.771186855E8	0.19040902679830748
8.81130508E8	49.611486486486484
8.86612773E8	59.987048000179136
8.94636418E8	40.32626427406199
9.02660063E8	2.085185185185185
9.10683708E8	28.106796116504853
9.18707353E8	3.668555240793201
9.26730998E8	0.0
9.34754643E8	54.03335392217418
9.42778288E8	1.1225296442687747
9.50801933E8	1.8674418604651162
9.58825578E8	1.2116630669546435
9.66849223E8	5.736585365853658
9.74872868E8	0.7039106145251397
9.82896513E8	1.7918918918918918
9.90920158E8	0.0
9.98943803E8	2.2564102564102564
1.006967448E9	0.31746031746031744
1.014991093E9	48.62586605080831
1.023014738E9	5.084951456310679
1.031038383E9	50.27976577748861
1.039062028E9	3.6407766990291264
1.047085673E9	0.4752475247524752
1.055109318E9	53.302073050345506
1.0601597325E9	0.0
1.064171555E9	24.700854700854702
1.071156608E9	1.8231884057971015
1.079180253E9	17.694329896907217
1.087203898E9	59.984280510582906
1.095227543E9	32.72530864197531
1.103251188E9	42.75681818181818
1.111274833E9	0.23972602739726026
1.119298478E9	6.481481481481482
1.127322123E9	1.9038461538461537
1.135345768E9	46.464
1.143369413E9	2.2523364485981308
1.151393058E9	6.588888888888889
1.159416703E9	1.0129870129870129
1.167440348E9	4.37037037037037
1.175463993E9	0.0
1.183487638E9	5.348993288590604
1.191511283E9	0.0
1.199534928E9	59.977213450523415
1.207558573E9	59.97836419026592
1.215582218E9	3.279166666666667
1.223605863E9	32.18006103763988
1.2298109945E9	40.31445448227936
1.233822817E9	47.14174836601307
1.239653153E9	59.80109881093318
1.247676798E9	0.0
1.255700443E9	0.10264900662251655
1.263724088E9	10.177582714382174
1.271747733E9	51.74977497749775
1.279771378E9	0.0
1.287795023E9	56.38834951456311
1.295818668E9	45.4199066874028
1.303842313E9	0.6952595936794582
1.311865958E9	59.97622876798393
1.319889603E9	58.77005457493207
1.327913248E9	1.0662905500705218
1.335936893E9	30.43194805194805
1.343960538E9	0.0
1.351984183E9	59.96548224177575
1.360007828E9	38.145956079271556
1.368031473E9	2.0414634146341464
1.376055118E9	59.98147956037382
1.384078763E9	38.00250941028858
1.389720431E9	58.85162184356395
1.3937322535E9	59.85781990521327
1.400126053E9	15.44502617801047
1.408149698E9	0.6478494623655914
1.416173343E9	47.305518169582776
1.424196988E9	48.50609756097561
1.432220633E9	4.363636363636363
1.440244278E9	0.0
1.448267923E9	0.32673267326732675
1.456291568E9	39.67394468704512
1.464315213E9	0.36363636363636365
1.472338858E9	42.433381088825215
1.480362503E9	0.0
1.488386148E9	47.90163934426229
1.496409793E9	59.98670768693315
1.504433438E9	0.0
1.512457083E9	0.0
1.520480728E9	25.701022816679778
1.528504373E9	51.00416435313715
1.534502554E9	59.125475285171106
1.5385143765E9	2.042056074766355
1.544551663E9	2.028436018957346
1.552575308E9	2.5528455284552845
1.560598953E9	0.0
1.568622598E9	25.442519685039372
1.576646243E9	34.436354396069795
1.584669888E9	0.0
1.592693533E9	0.0
1.600717178E9	23.425777331995988
1.608740823E9	3.4307036247334755
1.616764468E9	59.97019906507944
1.624788113E9	55.480270174191254
1.632811758E9	0.0
1.640835403E9	1.9814814814814814
1.648859048E9	0.8239700374531835
1.656882693E9	48.24049079754601
1.664906338E9	59.96976097296297
1.671900895E9	56.24293785310734
1.6759127175E9	56.81127982646421
1.680953628E9	47.18127490039841
1.688977273E9	3.431472081218274
1.697000918E9	35.550824175824175
1.705024563E9	38.361850443599494
1.713048208E9	0.0
1.721071853E9	55.76184185695414
1.729095498E9	0.22857142857142856
1.737119143E9	36.809815950920246
1.745142788E9	34.062412342215985
1.753166433E9	53.38745098039216
1.761190078E9	49.292929292929294
1.769213723E9	59.98342583272141
1.777237368E9	5.5793357933579335
1.785261013E9	35.78901373283396
1.793284658E9	16.397163120567377
1.801308303E9	48.20722433460076
1.8070005885E9	39.7403400309119
1.811012411E9	52.848837209302324
1.817355593E9	39.78277153558052
1.825379238E9	17.199443413729128
1.833402883E9	3.4434782608695653
1.841426528E9	0.0
1.849450173E9	5.377551020408164
1.857473818E9	47.806660499537465
1.865497463E9	47.08036622583927
1.873521108E9	0.40608365019011405
1.881544753E9	59.39236135578888
1.889568398E9	1.0674157303370786
1.897592043E9	38.67704280155642
1.905615688E9	0.0
1.913639333E9	3.3569482288828336
1.921662978E9	31.764705882352942
1.929686623E9	56.68604651162791
1.937710268E9	47.38591549295775
1.942744882E9	60.0
1.9467567045E9	55.14318618042226
1.953757558E9	59.44830358280007
1.961781203E9	1.4956521739130435
1.969804848E9	51.40922619047619
1.977828493E9	4.017857142857143
1.985852138E9	51.41342756183746
1.993875783E9	48.44865591397849
2.001899428E9	52.47037701974865
2.009923073E9	7.2765414724250155
2.017946718E9	4.903846153846154
2.025970363E9	47.80597014925373
2.033994008E9	0.0
2.042017653E9	3.8842105263157896
2.050041298E9	55.475696502667454
2.058064943E9	50.40621012335176
2.066088588E9	53.89083820662768
2.0735716965E9	54.73662380754873
2.077583519E9	0.0
2.082135878E9	0.0
2.090159523E9	0.0
2.098183168E9	39.5558282208589
2.106206813E9	4.942028985507246
2.114230458E9	51.299101412066754
2.122254103E9	3.4430379746835444
2.130277748E9	1.1570247933884297
2.138301393E9	0.43612334801762115
2.146325038E9	3.764705882352941
2.154348683E9	4.166666666666667
2.162372328E9	1.8113207547169812
2.170395973E9	4.963983050847458
2.178419618E9	43.5
2.186443263E9	40.6875
2.190931198E9	0.0
2.1949430205E9	0.0
2.202490553E9	0.0
2.210514198E9	0.0
2.218537843E9	39.84361549497848
2.226561488E9	57.5513698630137
