#Read position (bp)	Clipping profile
214.0	0.18222528913052344
215.0	0.19504680186039966
216.0	0.2744674150165474
217.0	0.32954603624246503
218.0	0.39685667536010366
219.0	0.45015299578628626
220.0	0.49359600210127275
221.0	0.5453518067199326
222.0	0.6153911621782506
223.0	0.6856354592013961
224.0	0.70365880333515
225.0	0.739491339180984
226.0	0.8147762776131989
227.0	0.8811566201893738
228.0	0.9118863413424266
229.0	0.9665758038665934
230.0	1.018064493636714
231.0	1.105072550119899
232.0	1.1388971191732666
233.0	1.2102812597311263
234.0	1.291111133984739
235.0	1.3613001658668074
236.0	1.439479616062933
237.0	1.5007847765168651
238.0	1.5770506712031978
239.0	1.6588707125677744
240.0	1.8198235278120554
241.0	1.8251404949265102
242.0	1.8329950531020864
243.0	1.843108573919187
244.0	1.8514536102218222
245.0	1.861256264620364
