#Read position (bp)	Clipping profile
0.0	1.8866300840222803
1.0	1.8665065400029948
2.0	1.8511279516409085
3.0	1.8467741572027618
4.0	1.8423310759646143
5.0	1.8365486927264505
6.0	1.82238185379295
7.0	1.809401253773749
8.0	1.8000388950307815
9.0	1.784728334706791
10.0	1.779668749373398
11.0	1.6325326064764223
12.0	1.5626933218660737
13.0	1.4867145068175573
14.0	1.4373601651788792
15.0	1.3325034479585933
16.0	1.2554659465672076
17.0	1.1064590326225905
18.0	1.0572322435553425
19.0	1.0330397725074378
20.0	0.9799736510401444
21.0	0.9344543900491307
22.0	0.8657715820864149
23.0	0.8343171179717576
24.0	0.7741335630186659
25.0	0.7038903619321221
26.0	0.6693406220840951
27.0	0.6534603269410504
28.0	0.5929281282927165
29.0	0.5450066272064362
30.0	0.4972977137392062
31.0	0.4698866661388825
32.0	0.3998347939094838
33.0	0.32054811550854745
34.0	0.2637744659650198
35.0	0.20139275503094975
36.0	0.19531700087849707
37.0	0.1932378939641868
38.0	0.19169025609750187
39.0	0.1904232338879631
40.0	0.18964091144985862
41.0	0.18893512055461217
42.0	0.1882973576974618
43.0	0.18771911937364544
44.0	0.18677523034506285
45.0	0.18568252998314522
46.0	0.18509153640218584
47.0	0.18450479457360747
48.0	0.18226837282120012
49.0	0.1817624142878608
50.0	0.18115866544975845
51.0	0.18034232899260594
52.0	0.16890086333532797
53.0	0.1543471149351561
54.0	0.1543471149351561
55.0	0.13389193423015264
56.0	0.13296930396347506
57.0	0.1323613033729917
58.0	0.13159173619203024
59.0	0.13106877064916692
60.0	0.12279911226811688
61.0	0.12229315373477756
62.0	0.12196151704905935
63.0	0.12153209005857808
64.0	0.1104137575822563
65.0	0.10993756131558402
66.0	0.10955915535367479
67.0	0.10920200815367058
68.0	0.10885761621080936
69.0	0.10853873478223416
70.0	0.10034560794404217
71.0	0.08152735190572472
72.0	0.08056645586761811
73.0	0.07931644066760335
74.0	0.07802390794377857
75.0	0.07765825723901235
76.0	0.07731811704853213
