#Read position (bp)	Clipping profile
0.0	1.8938865405969496
1.0	1.8818735349865792
2.0	1.8659799757864595
3.0	1.8615795394191368
4.0	1.8572348047779828
5.0	1.8515485868982668
6.0	1.8424042201855815
7.0	1.8325635818957877
8.0	1.8175612503143665
9.0	1.8057849770402126
10.0	1.8010921066105043
11.0	1.6443335237404006
12.0	1.5698231813688124
13.0	1.5003259943524019
14.0	1.4338552677911545
15.0	1.3517416397975464
16.0	1.2596620446302653
17.0	1.1345838185185773
18.0	1.0834821265693613
19.0	1.055473441927562
20.0	1.0082894380522072
21.0	0.9696927836278516
22.0	0.9013514074294406
23.0	0.8641890724539275
24.0	0.7956016802982716
25.0	0.7340466310714069
26.0	0.6971535211057089
27.0	0.6821279804717175
28.0	0.6126168680237649
29.0	0.536402981193519
30.0	0.49051868426209927
31.0	0.4553941041022557
32.0	0.3897821124861082
33.0	0.327744314965782
34.0	0.2697356089716542
35.0	0.19055560522292805
36.0	0.18421025025021678
37.0	0.181629403604403
38.0	0.18002333716654045
39.0	0.17844976340227628
40.0	0.1775260431099796
41.0	0.1765698301440846
42.0	0.1759199766721171
43.0	0.175047316295475
44.0	0.17413287962420645
45.0	0.1729074416484963
46.0	0.1723179317132115
47.0	0.1714359877155413
48.0	0.16925433677393611
49.0	0.1687576630489324
50.0	0.16826098932392866
51.0	0.16731870178957578
52.0	0.15920017520049604
53.0	0.14498230959594988
54.0	0.14486626433309857
55.0	0.12846210597643315
56.0	0.12773334172572676
57.0	0.12720881713763868
58.0	0.12615048434043447
59.0	0.1256352433733745
60.0	0.1174238805740137
61.0	0.11679259434410243
62.0	0.11630056242961276
63.0	0.11598956112517116
64.0	0.10801028885151302
65.0	0.10756003323164982
66.0	0.10719797201155365
67.0	0.1068916125176261
68.0	0.1064413568977629
69.0	0.10600038489892782
70.0	0.09602977591474071
71.0	0.07890149511788296
72.0	0.07807061103586736
73.0	0.0772768614379642
74.0	0.0759771544940292
75.0	0.07548976439005357
76.0	0.07503950877019036
77.0	0.07460782039238338
78.0	0.07425040098280127
79.0	0.07394404148887371
80.0	0.07351699492158079
81.0	0.0732663371538219
82.0	0.07292284317578193
83.0	0.07258399100825601
84.0	0.0721151681463366
85.0	0.07159992717927666
86.0	0.07102434267553401
87.0	0.07028629480379948
88.0	0.06988709909959089
89.0	0.0695760977951493
90.0	0.06919546933299689
91.0	0.0686059593977121
92.0	0.06820212188298944
93.0	0.06790504601009
94.0	0.06764510462130299
95.0	0.06736195417994573
96.0	0.0668838476969982
97.0	0.06631290500376961
98.0	0.06592763473110316
99.0	0.06471612218693518
100.0	0.06425658294604387
101.0	0.06367635663178718
102.0	0.06351853507430935
103.0	0.061049091880832844
104.0	0.0604224474614356
105.0	0.06051992548223073
106.0	0.060018609946712945
107.0	0.059665832347644866
108.0	0.05670435723967868
109.0	0.05543714296934205
110.0	0.05470373690812158
111.0	0.05427669034082865
112.0	0.053863569205077885
113.0	0.05339938815367252
114.0	0.05323228297516659
115.0	0.05334832823801793
116.0	0.0533111937539055
117.0	0.05324620840670875
118.0	0.053153372196427684
119.0	0.05322299935413848
120.0	0.053158014006941735
121.0	0.053167297627969845
122.0	0.05332511918544766
123.0	0.05320443211208227
124.0	0.0531115959018012
125.0	0.05309767047025904
126.0	0.05308374503871688
127.0	0.05296305796535149
128.0	0.05307910322820283
129.0	0.05307910322820283
130.0	0.05313944676488552
131.0	0.05322764116465254
132.0	0.053153372196427684
133.0	0.05300947607049202
134.0	0.053046610554604454
135.0	0.053051252365118505
136.0	0.05311623771231525
137.0	0.053153372196427684
138.0	0.05284701270250015
139.0	0.052842370891986096
140.0	0.05300947607049202
141.0	0.053144088575399574
142.0	0.053167297627969845
143.0	0.05320907392259633
144.0	0.053260133838250914
145.0	0.05333440280647577
146.0	0.05334832823801793
147.0	0.05320907392259633
148.0	0.053236924785680644
149.0	0.05330655194339145
150.0	0.05344580625881305
151.0	0.053575776953206554
152.0	0.05355256790063629
153.0	0.053575776953206554
154.0	0.053705747647600055
155.0	0.05449949724550322
156.0	0.05458769164527024
157.0	0.054634109750410775
158.0	0.05470373690812158
159.0	0.05487548389714156
160.0	0.05501473821256317
161.0	0.05505651450718966
162.0	0.05517720158055505
163.0	0.055330381327518816
164.0	0.05546499383242637
165.0	0.05560424814784798
166.0	0.05571100978967121
167.0	0.05602665290462685
168.0	0.05624945980930143
169.0	0.05643049041934952
170.0	0.056486192145518165
