#Mapping quality	mapping quality
0.0	59436.0
1.0	2560.0
2.0	1709.0
3.0	4566.0
4.0	1015.0
5.0	2108.0
6.0	1634.0
7.0	1069.0
8.0	545.0
9.0	675.0
10.0	487.0
11.0	352.0
12.0	762.0
13.0	360.0
14.0	527.0
15.0	403.0
16.0	827.0
17.0	1109.0
18.0	437.0
19.0	329.0
20.0	192.0
21.0	258.0
22.0	215.0
23.0	172.0
24.0	209.0
25.0	1071.0
26.0	246.0
27.0	836.0
28.0	53.0
29.0	77.0
30.0	272.0
31.0	147.0
32.0	36.0
33.0	307.0
34.0	71.0
35.0	15.0
36.0	41.0
37.0	67.0
38.0	80.0
39.0	266.0
40.0	577.0
41.0	536.0
42.0	585.0
43.0	216.0
44.0	392.0
45.0	1934.0
46.0	248.0
47.0	388.0
48.0	212.0
49.0	24.0
50.0	136.0
51.0	154.0
52.0	197.0
53.0	273.0
54.0	371.0
55.0	531.0
56.0	652.0
57.0	1577.0
58.0	1412.0
59.0	73012.0
60.0	162673.0
