#Mapping quality	mapping quality
0.0	138591.0
1.0	4528.0
2.0	4386.0
3.0	6025.0
4.0	3194.0
5.0	3335.0
6.0	3221.0
7.0	1991.0
8.0	1888.0
9.0	1550.0
10.0	1645.0
11.0	1534.0
12.0	702.0
13.0	1503.0
14.0	682.0
15.0	1240.0
16.0	1260.0
17.0	1423.0
18.0	1047.0
19.0	554.0
20.0	767.0
21.0	624.0
22.0	662.0
23.0	263.0
24.0	1163.0
25.0	373.0
26.0	854.0
27.0	442.0
28.0	231.0
29.0	280.0
30.0	436.0
31.0	488.0
32.0	40.0
33.0	348.0
34.0	478.0
35.0	92.0
36.0	197.0
37.0	213.0
38.0	278.0
39.0	149.0
40.0	1369.0
41.0	515.0
42.0	567.0
43.0	905.0
44.0	230.0
45.0	2246.0
46.0	63.0
47.0	511.0
48.0	205.0
49.0	355.0
50.0	435.0
51.0	163.0
52.0	720.0
53.0	152.0
54.0	612.0
55.0	438.0
56.0	1309.0
57.0	1772.0
58.0	1790.0
59.0	102223.0
60.0	240091.0
