#Coverage	Number of genomic locations
342.0	156.0
343.0	346.0
344.0	62.0
345.0	190.0
346.0	71.0
347.0	164.0
348.0	118.0
349.0	134.0
350.0	46.0
351.0	227.0
352.0	206.0
353.0	373.0
354.0	145.0
355.0	120.0
356.0	75.0
357.0	112.0
358.0	36.0
359.0	51.0
360.0	208.0
361.0	211.0
362.0	114.0
363.0	100.0
364.0	247.0
365.0	109.0
366.0	209.0
367.0	168.0
368.0	300.0
369.0	178.0
370.0	213.0
371.0	139.0
372.0	108.0
373.0	77.0
374.0	102.0
375.0	184.0
376.0	167.0
377.0	37.0
378.0	106.0
379.0	75.0
380.0	59.0
381.0	92.0
382.0	40.0
383.0	122.0
384.0	382.0
385.0	49.0
386.0	47.0
387.0	93.0
388.0	93.0
389.0	111.0
390.0	241.0
391.0	316.0
392.0	243.0
393.0	318.0
394.0	188.0
395.0	136.0
396.0	155.0
397.0	269.0
398.0	82.0
399.0	28.0
400.0	73.0
401.0	104.0
402.0	306.0
403.0	161.0
404.0	322.0
405.0	165.0
406.0	128.0
407.0	178.0
408.0	37.0
409.0	149.0
410.0	68.0
411.0	37.0
412.0	147.0
413.0	188.0
414.0	158.0
415.0	92.0
416.0	257.0
417.0	204.0
418.0	15.0
419.0	240.0
420.0	188.0
421.0	134.0
422.0	100.0
423.0	90.0
424.0	76.0
425.0	166.0
426.0	111.0
427.0	283.0
428.0	154.0
429.0	70.0
430.0	58.0
431.0	83.0
432.0	67.0
433.0	54.0
434.0	132.0
435.0	11.0
436.0	13.0
437.0	85.0
438.0	70.0
439.0	68.0
440.0	124.0
441.0	203.0
442.0	128.0
443.0	71.0
444.0	9.0
445.0	34.0
446.0	116.0
447.0	160.0
448.0	177.0
449.0	143.0
450.0	105.0
451.0	122.0
452.0	178.0
453.0	77.0
454.0	209.0
455.0	107.0
456.0	8.0
457.0	15.0
458.0	3.0
459.0	9.0
460.0	15.0
461.0	23.0
462.0	21.0
463.0	123.0
464.0	91.0
465.0	23.0
466.0	1.0
467.0	19.0
468.0	40.0
469.0	83.0
470.0	64.0
471.0	31.0
472.0	35.0
473.0	118.0
474.0	188.0
475.0	126.0
476.0	119.0
477.0	98.0
478.0	124.0
479.0	15.0
480.0	2.0
481.0	64.0
482.0	25.0
483.0	66.0
484.0	39.0
485.0	24.0
486.0	48.0
487.0	80.0
488.0	86.0
489.0	222.0
490.0	54.0
491.0	80.0
492.0	38.0
493.0	308.0
494.0	90.0
495.0	96.0
496.0	102.0
497.0	2.0
498.0	13.0
499.0	26.0
500.0	18.0
501.0	31.0
502.0	11.0
503.0	21.0
504.0	148.0
505.0	104.0
506.0	2.0
507.0	6.0
508.0	5.0
509.0	24.0
510.0	42.0
511.0	16.0
512.0	15.0
513.0	202.0
514.0	43.0
515.0	20.0
516.0	1.0
517.0	19.0
519.0	5.0
520.0	3.0
521.0	19.0
522.0	124.0
523.0	18.0
524.0	13.0
525.0	26.0
526.0	69.0
527.0	20.0
529.0	1.0
530.0	4.0
531.0	2.0
532.0	6.0
533.0	5.0
534.0	37.0
535.0	24.0
536.0	4.0
538.0	4.0
539.0	7.0
540.0	21.0
541.0	22.0
542.0	23.0
543.0	7.0
544.0	9.0
545.0	2.0
546.0	5.0
547.0	33.0
548.0	34.0
549.0	103.0
550.0	127.0
551.0	47.0
552.0	45.0
553.0	64.0
554.0	27.0
555.0	6.0
556.0	36.0
557.0	162.0
558.0	34.0
559.0	62.0
560.0	33.0
561.0	21.0
562.0	1.0
563.0	2.0
564.0	1.0
565.0	1.0
566.0	5.0
567.0	3.0
568.0	2.0
569.0	12.0
570.0	35.0
571.0	32.0
572.0	51.0
573.0	28.0
574.0	10.0
575.0	16.0
576.0	49.0
577.0	125.0
578.0	68.0
579.0	107.0
580.0	84.0
581.0	162.0
582.0	157.0
583.0	24.0
584.0	41.0
585.0	57.0
586.0	7.0
587.0	24.0
588.0	10.0
589.0	22.0
590.0	33.0
591.0	36.0
592.0	78.0
593.0	28.0
594.0	1.0
595.0	11.0
596.0	8.0
597.0	22.0
598.0	7.0
599.0	16.0
600.0	9.0
601.0	6.0
602.0	76.0
603.0	24.0
604.0	9.0
605.0	31.0
607.0	2.0
608.0	1.0
609.0	1.0
610.0	1.0
612.0	3.0
613.0	16.0
615.0	5.0
616.0	13.0
617.0	77.0
618.0	31.0
619.0	6.0
620.0	22.0
621.0	1.0
623.0	3.0
624.0	3.0
625.0	2.0
626.0	7.0
627.0	51.0
628.0	52.0
629.0	2.0
630.0	1.0
631.0	3.0
632.0	2.0
633.0	3.0
634.0	9.0
635.0	42.0
636.0	37.0
637.0	45.0
638.0	79.0
639.0	137.0
640.0	7.0
641.0	2.0
642.0	9.0
643.0	12.0
644.0	94.0
645.0	56.0
646.0	5.0
647.0	15.0
648.0	66.0
649.0	92.0
650.0	67.0
651.0	62.0
652.0	5.0
653.0	5.0
654.0	28.0
655.0	82.0
656.0	47.0
657.0	2.0
658.0	4.0
659.0	7.0
660.0	79.0
661.0	17.0
662.0	17.0
667.0	4.0
668.0	1.0
669.0	2.0
670.0	4.0
671.0	14.0
672.0	6.0
673.0	27.0
674.0	22.0
675.0	33.0
676.0	11.0
677.0	13.0
678.0	44.0
679.0	1.0
680.0	191.0
681.0	3.0
682.0	2.0
683.0	1.0
684.0	4.0
685.0	20.0
686.0	128.0
687.0	71.0
688.0	11.0
689.0	16.0
691.0	3.0
692.0	11.0
693.0	2.0
694.0	4.0
695.0	80.0
696.0	42.0
697.0	21.0
698.0	16.0
699.0	9.0
700.0	6.0
701.0	45.0
702.0	3.0
703.0	3.0
704.0	6.0
705.0	1.0
706.0	5.0
707.0	12.0
708.0	30.0
709.0	5.0
710.0	58.0
711.0	19.0
712.0	82.0
713.0	2.0
714.0	41.0
715.0	90.0
716.0	18.0
717.0	86.0
718.0	25.0
719.0	43.0
720.0	23.0
721.0	12.0
722.0	42.0
723.0	27.0
724.0	117.0
725.0	77.0
726.0	49.0
727.0	41.0
728.0	1.0
729.0	4.0
730.0	13.0
731.0	64.0
736.0	4.0
737.0	1.0
738.0	2.0
741.0	2.0
742.0	5.0
743.0	5.0
744.0	9.0
745.0	32.0
746.0	46.0
747.0	2.0
748.0	5.0
749.0	8.0
750.0	47.0
751.0	15.0
752.0	16.0
753.0	30.0
755.0	16.0
756.0	6.0
757.0	9.0
758.0	22.0
761.0	3.0
763.0	3.0
764.0	8.0
765.0	13.0
766.0	53.0
767.0	35.0
768.0	5.0
769.0	1.0
770.0	6.0
771.0	37.0
772.0	23.0
773.0	2.0
778.0	4.0
779.0	8.0
780.0	2.0
781.0	52.0
782.0	2.0
783.0	1.0
784.0	6.0
785.0	5.0
786.0	57.0
787.0	26.0
788.0	12.0
789.0	10.0
790.0	16.0
791.0	34.0
792.0	47.0
793.0	22.0
794.0	13.0
795.0	71.0
796.0	41.0
797.0	39.0
798.0	20.0
799.0	15.0
800.0	5.0
801.0	3.0
802.0	45.0
803.0	51.0
804.0	33.0
805.0	78.0
807.0	4.0
808.0	17.0
809.0	89.0
811.0	1.0
812.0	2.0
813.0	1.0
814.0	1.0
815.0	3.0
817.0	2.0
818.0	6.0
819.0	4.0
820.0	16.0
821.0	12.0
822.0	24.0
823.0	41.0
824.0	3.0
825.0	9.0
826.0	3.0
827.0	3.0
828.0	1.0
829.0	21.0
830.0	12.0
831.0	73.0
833.0	1.0
851.0	1.0
852.0	2.0
854.0	2.0
855.0	4.0
856.0	2.0
858.0	5.0
859.0	3.0
860.0	16.0
861.0	41.0
862.0	22.0
863.0	21.0
864.0	26.0
865.0	69.0
868.0	2.0
869.0	2.0
870.0	2.0
871.0	6.0
872.0	66.0
873.0	17.0
874.0	37.0
875.0	1.0
876.0	3.0
878.0	2.0
879.0	1.0
880.0	3.0
881.0	5.0
882.0	1.0
883.0	6.0
884.0	6.0
885.0	11.0
886.0	32.0
887.0	25.0
888.0	52.0
889.0	17.0
890.0	20.0
891.0	40.0
892.0	5.0
893.0	7.0
894.0	4.0
895.0	10.0
896.0	6.0
897.0	40.0
898.0	68.0
899.0	55.0
900.0	17.0
901.0	27.0
902.0	12.0
903.0	107.0
904.0	13.0
905.0	5.0
906.0	1.0
907.0	2.0
908.0	3.0
909.0	6.0
910.0	6.0
911.0	6.0
912.0	50.0
913.0	16.0
914.0	33.0
915.0	34.0
916.0	19.0
917.0	28.0
918.0	1.0
919.0	1.0
920.0	40.0
922.0	18.0
924.0	34.0
928.0	1.0
930.0	1.0
932.0	3.0
933.0	1.0
934.0	1.0
935.0	3.0
936.0	4.0
937.0	12.0
938.0	3.0
939.0	5.0
940.0	16.0
941.0	48.0
942.0	42.0
945.0	1.0
946.0	1.0
947.0	2.0
950.0	1.0
951.0	2.0
952.0	1.0
953.0	1.0
954.0	4.0
955.0	3.0
956.0	6.0
957.0	2.0
958.0	4.0
959.0	2.0
960.0	10.0
961.0	27.0
962.0	22.0
963.0	9.0
964.0	8.0
965.0	24.0
966.0	36.0
967.0	63.0
968.0	12.0
969.0	7.0
970.0	14.0
971.0	2.0
972.0	11.0
973.0	11.0
974.0	14.0
977.0	1.0
979.0	1.0
980.0	1.0
982.0	2.0
983.0	2.0
984.0	1.0
985.0	3.0
988.0	2.0
989.0	1.0
990.0	2.0
991.0	2.0
992.0	2.0
993.0	3.0
994.0	2.0
995.0	18.0
996.0	27.0
997.0	8.0
998.0	21.0
999.0	14.0
1000.0	34.0
1001.0	40.0
1002.0	68.0
1003.0	71.0
1004.0	110.0
1005.0	22.0
1006.0	50.0
1007.0	48.0
1009.0	1.0
1010.0	2.0
1011.0	2.0
1012.0	1.0
1013.0	2.0
1014.0	2.0
1015.0	2.0
1016.0	4.0
1017.0	3.0
1018.0	4.0
1019.0	10.0
1020.0	6.0
1021.0	10.0
1022.0	6.0
1023.0	14.0
1024.0	26.0
1025.0	26.0
1026.0	15.0
1027.0	8.0
1028.0	37.0
1029.0	10.0
1030.0	5.0
1031.0	3.0
1032.0	4.0
1033.0	5.0
1034.0	29.0
1035.0	13.0
1036.0	13.0
1037.0	2.0
1038.0	4.0
1039.0	9.0
1040.0	6.0
1042.0	1.0
1052.0	1.0
1053.0	1.0
1054.0	1.0
1056.0	2.0
1057.0	2.0
1058.0	18.0
1059.0	32.0
1060.0	13.0
1061.0	66.0
1062.0	30.0
1063.0	64.0
1069.0	2.0
1071.0	2.0
1074.0	4.0
1075.0	1.0
1076.0	13.0
1077.0	17.0
1078.0	8.0
1079.0	11.0
1080.0	27.0
1091.0	1.0
1093.0	1.0
1097.0	1.0
1099.0	1.0
1100.0	4.0
1101.0	2.0
1102.0	36.0
1103.0	11.0
1104.0	27.0
1105.0	32.0
1108.0	1.0
1113.0	1.0
1114.0	2.0
1118.0	2.0
1119.0	4.0
1120.0	2.0
1121.0	5.0
1123.0	7.0
1124.0	2.0
1125.0	33.0
1126.0	74.0
1127.0	14.0
1128.0	2.0
1129.0	88.0
1137.0	2.0
1138.0	2.0
1139.0	6.0
1140.0	19.0
1141.0	8.0
1142.0	2.0
1146.0	3.0
1147.0	5.0
1148.0	6.0
1149.0	2.0
1150.0	1.0
1151.0	14.0
1152.0	6.0
1153.0	37.0
1154.0	17.0
1155.0	28.0
1193.0	1.0
1194.0	1.0
1195.0	2.0
1196.0	1.0
1200.0	4.0
1201.0	5.0
1202.0	1.0
1203.0	1.0
1204.0	8.0
1206.0	3.0
1213.0	1.0
1216.0	1.0
1251.0	1.0
1257.0	1.0
1260.0	7.0
1261.0	2.0
1262.0	3.0
1263.0	37.0
1264.0	16.0
1270.0	15.0
1275.0	1.0
1287.0	1.0
1293.0	1.0
1296.0	1.0
1302.0	1.0
1305.0	1.0
1312.0	1.0
1314.0	1.0
1315.0	3.0
1316.0	2.0
1317.0	1.0
1318.0	1.0
1319.0	5.0
1320.0	4.0
1321.0	7.0
1322.0	5.0
1323.0	5.0
1324.0	6.0
1325.0	3.0
1326.0	2.0
1327.0	71.0
1328.0	12.0
1329.0	17.0
1740.0	1.0
1742.0	1.0
1743.0	1.0
1744.0	1.0
1756.0	1.0
1759.0	1.0
1762.0	1.0
1765.0	1.0
1766.0	1.0
1767.0	2.0
1768.0	2.0
1769.0	1.0
1770.0	3.0
1771.0	2.0
