#Mapping quality	mapping quality
0.0	126796.0
1.0	4249.0
2.0	3829.0
3.0	6786.0
4.0	2616.0
5.0	4355.0
6.0	2580.0
7.0	1368.0
8.0	1735.0
9.0	1876.0
10.0	1044.0
11.0	996.0
12.0	1406.0
13.0	779.0
14.0	1413.0
15.0	642.0
16.0	1006.0
17.0	1047.0
18.0	546.0
19.0	673.0
20.0	630.0
21.0	297.0
22.0	524.0
23.0	487.0
24.0	628.0
25.0	354.0
26.0	367.0
27.0	1178.0
28.0	436.0
29.0	305.0
30.0	546.0
31.0	292.0
32.0	569.0
33.0	170.0
34.0	358.0
35.0	508.0
36.0	436.0
37.0	85.0
38.0	152.0
39.0	305.0
40.0	1053.0
41.0	1047.0
42.0	401.0
43.0	1393.0
44.0	607.0
45.0	1980.0
46.0	202.0
47.0	102.0
48.0	549.0
49.0	206.0
50.0	606.0
51.0	713.0
52.0	198.0
53.0	277.0
54.0	557.0
55.0	123.0
56.0	799.0
57.0	1064.0
58.0	1342.0
59.0	105341.0
60.0	177603.0
