#Coverage	Number of genomic locations
0.0	3.209189165E9
1.0	48784.0
2.0	34681.0
3.0	1787.0
4.0	10176.0
5.0	1273.0
6.0	3986.0
7.0	940.0
8.0	2689.0
9.0	137.0
10.0	1540.0
11.0	559.0
12.0	1334.0
13.0	154.0
14.0	534.0
15.0	348.0
16.0	622.0
17.0	410.0
18.0	678.0
19.0	238.0
20.0	833.0
21.0	301.0
22.0	456.0
23.0	549.0
24.0	710.0
25.0	555.0
26.0	888.0
27.0	351.0
28.0	911.0
29.0	429.0
30.0	543.0
31.0	291.0
32.0	247.0
33.0	255.0
34.0	387.0
35.0	487.0
36.0	212.0
37.0	583.0
38.0	371.0
39.0	260.0
40.0	741.0
41.0	413.0
42.0	493.0
43.0	313.0
44.0	1027.0
45.0	284.0
46.0	634.0
47.0	528.0
48.0	313.0
49.0	63.0
50.0	245.0
51.0	381.0
52.0	547.0
53.0	28.0
54.0	655.0
55.0	253.0
56.0	254.0
57.0	249.0
58.0	321.0
59.0	468.0
60.0	504.0
61.0	356.0
62.0	514.0
63.0	571.0
64.0	222.0
65.0	172.0
66.0	560.0
67.0	256.0
68.0	636.0
69.0	518.0
70.0	359.0
71.0	393.0
72.0	438.0
73.0	219.0
74.0	301.0
75.0	364.0
76.0	121.0
77.0	332.0
78.0	891.0
79.0	376.0
80.0	359.0
81.0	380.0
82.0	477.0
83.0	503.0
84.0	639.0
85.0	479.0
86.0	933.0
87.0	536.0
88.0	799.0
89.0	219.0
90.0	444.0
91.0	403.0
92.0	487.0
93.0	352.0
94.0	556.0
95.0	126.0
96.0	814.0
97.0	218.0
98.0	458.0
99.0	204.0
100.0	620.0
101.0	137.0
102.0	193.0
103.0	274.0
104.0	398.0
105.0	298.0
106.0	544.0
107.0	167.0
108.0	291.0
109.0	348.0
110.0	503.0
111.0	220.0
112.0	392.0
113.0	293.0
114.0	246.0
115.0	317.0
116.0	579.0
117.0	513.0
118.0	385.0
119.0	369.0
120.0	665.0
121.0	575.0
122.0	745.0
123.0	171.0
124.0	419.0
125.0	390.0
126.0	327.0
127.0	185.0
128.0	620.0
129.0	391.0
130.0	204.0
131.0	489.0
