#Mapping quality	mapping quality
0.0	126789.0
1.0	4038.0
2.0	2757.0
3.0	6718.0
4.0	2764.0
5.0	3286.0
6.0	2904.0
7.0	1420.0
8.0	1653.0
9.0	1453.0
10.0	1368.0
11.0	1107.0
12.0	987.0
13.0	612.0
14.0	1110.0
15.0	994.0
16.0	1159.0
17.0	1828.0
18.0	1336.0
19.0	372.0
20.0	676.0
21.0	855.0
22.0	612.0
23.0	548.0
24.0	1213.0
25.0	341.0
26.0	616.0
27.0	731.0
28.0	468.0
29.0	584.0
30.0	651.0
31.0	374.0
32.0	575.0
33.0	147.0
34.0	420.0
35.0	293.0
36.0	358.0
37.0	358.0
38.0	28.0
39.0	936.0
40.0	1304.0
41.0	758.0
42.0	581.0
43.0	684.0
44.0	786.0
45.0	2815.0
46.0	137.0
47.0	571.0
48.0	1005.0
49.0	114.0
50.0	231.0
51.0	830.0
52.0	824.0
53.0	506.0
54.0	939.0
55.0	714.0
56.0	981.0
57.0	1915.0
58.0	1792.0
59.0	103460.0
60.0	281263.0
