#Insert size (bp)	insert size
1.0	1333.0
2.0	211.0
3.0	199.0
4.0	50.0
5.0	296.0
6.0	42.0
7.0	57.0
8.0	31.0
9.0	27.0
10.0	34.0
11.0	28.0
12.0	33.0
13.0	37.0
14.0	29.0
15.0	17.0
16.0	26.0
17.0	21.0
18.0	18.0
19.0	16.0
20.0	14.0
21.0	11.0
22.0	10.0
23.0	16.0
24.0	9.0
25.0	10.0
26.0	11.0
27.0	8.0
28.0	8.0
29.0	6.0
30.0	15.0
31.0	14.0
32.0	14.0
33.0	10.0
34.0	16.0
35.0	17.0
36.0	13.0
37.0	10.0
38.0	13.0
39.0	20.0
40.0	27.0
41.0	18.0
42.0	23.0
43.0	18.0
44.0	19.0
45.0	20.0
46.0	16.0
47.0	41.0
48.0	19.0
49.0	35.0
50.0	25.0
51.0	37.0
52.0	22.0
53.0	29.0
54.0	32.0
55.0	37.0
56.0	30.0
57.0	53.0
58.0	44.0
59.0	35.0
60.0	35.0
61.0	39.0
62.0	35.0
63.0	39.0
64.0	39.0
65.0	48.0
66.0	35.0
67.0	54.0
68.0	44.0
69.0	36.0
70.0	27.0
71.0	35.0
72.0	38.0
73.0	26.0
74.0	35.0
75.0	29.0
76.0	38.0
77.0	42.0
78.0	38.0
79.0	27.0
80.0	36.0
81.0	38.0
82.0	17.0
83.0	32.0
84.0	33.0
85.0	36.0
86.0	39.0
87.0	37.0
88.0	49.0
89.0	31.0
90.0	39.0
91.0	37.0
92.0	39.0
93.0	51.0
94.0	44.0
95.0	55.0
96.0	59.0
97.0	69.0
98.0	79.0
99.0	322.0
100.0	224.0
101.0	91.0
102.0	80.0
103.0	69.0
104.0	165.0
105.0	78.0
106.0	86.0
107.0	97.0
108.0	90.0
109.0	57.0
110.0	87.0
111.0	74.0
112.0	76.0
113.0	104.0
114.0	298.0
115.0	74.0
116.0	189.0
117.0	106.0
118.0	151.0
119.0	66.0
120.0	92.0
121.0	123.0
122.0	135.0
123.0	65.0
124.0	85.0
125.0	79.0
126.0	152.0
127.0	89.0
128.0	129.0
129.0	58.0
130.0	81.0
131.0	138.0
132.0	69.0
133.0	48.0
134.0	68.0
135.0	107.0
136.0	336.0
137.0	159.0
138.0	146.0
139.0	135.0
140.0	94.0
141.0	124.0
142.0	102.0
143.0	87.0
144.0	105.0
145.0	43.0
146.0	50.0
147.0	141.0
148.0	138.0
149.0	99.0
150.0	163.0
151.0	270.0
152.0	113.0
153.0	84.0
154.0	55.0
155.0	1447.0
156.0	148.0
157.0	46.0
158.0	105.0
159.0	156.0
160.0	86.0
161.0	66.0
162.0	77.0
163.0	176.0
164.0	105.0
165.0	132.0
166.0	88.0
167.0	82.0
168.0	88.0
169.0	322.0
170.0	78.0
171.0	131.0
172.0	81.0
173.0	169.0
174.0	257.0
175.0	131.0
176.0	100.0
177.0	138.0
178.0	103.0
179.0	151.0
180.0	25071.0
181.0	13046.0
182.0	129.0
183.0	74.0
184.0	80.0
185.0	202.0
186.0	152.0
187.0	15625.0
188.0	110.0
189.0	66.0
190.0	133.0
191.0	13759.0
192.0	100.0
193.0	155.0
194.0	105.0
195.0	134.0
196.0	20898.0
197.0	122.0
198.0	20456.0
199.0	20040.0
200.0	298.0
201.0	108.0
202.0	129.0
203.0	1122.0
204.0	108.0
205.0	119.0
206.0	135.0
207.0	320.0
208.0	436.0
209.0	155.0
210.0	210.0
211.0	254.0
212.0	263.0
213.0	303.0
214.0	284.0
215.0	682.0
216.0	95395.0
217.0	66815.0
218.0	79691.0
219.0	84840.0
220.0	40663.0
221.0	59139.0
222.0	89871.0
223.0	91666.0
224.0	18727.0
225.0	45037.0
226.0	69543.0
227.0	86196.0
228.0	28785.0
229.0	95697.0
230.0	72521.0
231.0	59598.0
232.0	24841.0
233.0	47174.0
234.0	162934.0
235.0	119717.0
236.0	93833.0
237.0	67531.0
238.0	86509.0
239.0	107557.0
240.0	247758.0
241.0	1064.0
242.0	10227.0
243.0	113.0
244.0	8454.0
245.0	9336.0
246.0	271.0
247.0	82.0
248.0	105.0
249.0	5944.0
250.0	20149.0
251.0	190.0
252.0	612.0
253.0	14669.0
254.0	103.0
255.0	1503.0
256.0	10275.0
257.0	534.0
258.0	11608.0
259.0	84.0
260.0	97.0
261.0	209.0
262.0	126.0
263.0	16961.0
264.0	201.0
265.0	147.0
266.0	293.0
267.0	10518.0
268.0	124.0
269.0	397.0
270.0	82376.0
271.0	21431.0
272.0	28005.0
273.0	5058.0
274.0	57376.0
275.0	48560.0
276.0	41429.0
277.0	19716.0
278.0	26126.0
279.0	38976.0
280.0	8892.0
281.0	16445.0
282.0	4784.0
283.0	48353.0
284.0	32080.0
285.0	34895.0
286.0	51952.0
287.0	30612.0
288.0	12357.0
289.0	24982.0
290.0	14031.0
291.0	38171.0
292.0	9731.0
293.0	24279.0
294.0	30613.0
295.0	25764.0
296.0	41015.0
297.0	34052.0
298.0	27070.0
299.0	45127.0
300.0	85700.0
301.0	248.0
302.0	65.0
303.0	76.0
304.0	97.0
305.0	75.0
306.0	140.0
307.0	10047.0
308.0	7808.0
309.0	355.0
310.0	5556.0
311.0	1444.0
312.0	207.0
313.0	322.0
314.0	346.0
315.0	41820.0
316.0	25647.0
317.0	16273.0
318.0	16304.0
319.0	2800.0
320.0	20047.0
321.0	18123.0
322.0	21975.0
323.0	6100.0
324.0	11231.0
325.0	19127.0
326.0	41625.0
327.0	47938.0
328.0	34885.0
329.0	27125.0
330.0	14274.0
331.0	28081.0
332.0	5890.0
333.0	895.0
334.0	43296.0
335.0	47487.0
336.0	10709.0
337.0	11368.0
338.0	15252.0
339.0	36809.0
340.0	20671.0
341.0	4472.0
342.0	31006.0
343.0	11765.0
344.0	13399.0
345.0	27268.0
346.0	32635.0
347.0	27414.0
348.0	27085.0
349.0	31417.0
350.0	70690.0
351.0	4807.0
352.0	317.0
353.0	3.0
354.0	96.0
355.0	126.0
356.0	178.0
357.0	31.0
358.0	153.0
359.0	135.0
360.0	48.0
361.0	41.0
362.0	335.0
363.0	83.0
364.0	110.0
365.0	10.0
366.0	138.0
367.0	124.0
368.0	203.0
369.0	84.0
370.0	22.0
371.0	126.0
372.0	22.0
373.0	14.0
374.0	27.0
375.0	14.0
376.0	63.0
377.0	13.0
378.0	61.0
379.0	19.0
380.0	76.0
381.0	85.0
382.0	179.0
383.0	50.0
384.0	233.0
385.0	2.0
386.0	20.0
387.0	37.0
388.0	7.0
389.0	29.0
390.0	209.0
391.0	26.0
392.0	4.0
393.0	119.0
394.0	66.0
395.0	35.0
396.0	4.0
397.0	5.0
398.0	35.0
399.0	43.0
400.0	4.0
402.0	5.0
403.0	208.0
404.0	87.0
405.0	3.0
406.0	41.0
407.0	10.0
408.0	178.0
409.0	94.0
410.0	42.0
411.0	91.0
412.0	7.0
413.0	7.0
414.0	146.0
415.0	16.0
416.0	4.0
417.0	3.0
418.0	5.0
419.0	53.0
420.0	15.0
421.0	171.0
423.0	40.0
424.0	2.0
425.0	4.0
426.0	169.0
427.0	7.0
428.0	68.0
429.0	4.0
430.0	13.0
431.0	57.0
432.0	131.0
433.0	13.0
434.0	7.0
435.0	95.0
436.0	34.0
437.0	30.0
438.0	4.0
439.0	140.0
440.0	15.0
441.0	2.0
442.0	24.0
443.0	91.0
444.0	63.0
445.0	4.0
446.0	34.0
447.0	50.0
448.0	193.0
449.0	1062.0
450.0	3.0
451.0	71.0
452.0	2277.0
453.0	2.0
454.0	98.0
455.0	63.0
456.0	64.0
457.0	20.0
458.0	79.0
459.0	96.0
460.0	48.0
461.0	251.0
462.0	36.0
463.0	17.0
464.0	9.0
465.0	2.0
467.0	58.0
468.0	3.0
469.0	1.0
470.0	9.0
471.0	172.0
472.0	52.0
473.0	3.0
474.0	1.0
475.0	33.0
476.0	170.0
478.0	1.0
479.0	1.0
480.0	9.0
481.0	6.0
482.0	2.0
483.0	7.0
484.0	5.0
485.0	1.0
486.0	33.0
487.0	37.0
488.0	16.0
489.0	39.0
490.0	1.0
491.0	40.0
492.0	4.0
493.0	32.0
494.0	8.0
495.0	47.0
496.0	27.0
497.0	34.0
498.0	2.0
499.0	24.0
500.0	5.0
505.0	31.0
506.0	69.0
507.0	8.0
509.0	17.0
510.0	1.0
511.0	19.0
512.0	2.0
514.0	15.0
515.0	1.0
516.0	7.0
517.0	12.0
518.0	34.0
519.0	1.0
522.0	2.0
523.0	12.0
524.0	3.0
525.0	2.0
526.0	3.0
528.0	11.0
529.0	24.0
530.0	3.0
531.0	4.0
532.0	38.0
534.0	18.0
535.0	9.0
536.0	51.0
539.0	4.0
540.0	1.0
541.0	2.0
542.0	1.0
543.0	31.0
544.0	17.0
545.0	4.0
546.0	7.0
547.0	63.0
548.0	13.0
549.0	2.0
550.0	60.0
551.0	2.0
552.0	1.0
553.0	1.0
554.0	4.0
555.0	23.0
556.0	27.0
557.0	13.0
558.0	11.0
559.0	29.0
560.0	11.0
561.0	1.0
562.0	6.0
563.0	9.0
567.0	8.0
568.0	42.0
569.0	8.0
570.0	32.0
571.0	14.0
572.0	1.0
573.0	8.0
574.0	14.0
575.0	1.0
576.0	1.0
577.0	17.0
578.0	10.0
579.0	17.0
580.0	5.0
582.0	5.0
583.0	24.0
584.0	11.0
585.0	25.0
587.0	3.0
588.0	56.0
589.0	1.0
590.0	2.0
591.0	6.0
592.0	2.0
596.0	8.0
