#Mapping quality	mapping quality
0.0	177825.0
1.0	6949.0
2.0	5841.0
3.0	7154.0
4.0	4210.0
5.0	5762.0
6.0	3391.0
7.0	2860.0
8.0	2548.0
9.0	1494.0
10.0	1938.0
11.0	1947.0
12.0	1708.0
13.0	2046.0
14.0	1193.0
15.0	1092.0
16.0	1431.0
17.0	1213.0
18.0	1166.0
19.0	921.0
20.0	915.0
21.0	965.0
22.0	1238.0
23.0	828.0
24.0	1162.0
25.0	1445.0
26.0	972.0
27.0	916.0
28.0	741.0
29.0	301.0
30.0	1043.0
31.0	652.0
32.0	664.0
33.0	330.0
34.0	197.0
35.0	378.0
36.0	397.0
37.0	258.0
38.0	339.0
39.0	260.0
40.0	1652.0
41.0	287.0
42.0	785.0
43.0	936.0
44.0	295.0
45.0	2257.0
46.0	507.0
47.0	327.0
48.0	976.0
49.0	205.0
50.0	648.0
51.0	351.0
52.0	776.0
53.0	405.0
54.0	777.0
55.0	357.0
56.0	1610.0
57.0	1635.0
58.0	2533.0
59.0	117539.0
60.0	301951.0
