#Position (bp)	Coverage
4011823.0	9.572666038938662
1.2035468E7	5.016785388685566
2.0059113E7	2.151151876734327
2.8082758E7	0.00452387910980608
3.6106403E7	0.0018737120099406193
4.4130048E7	9.549275921354946E-4
5.2153693E7	0.0011802615893400069
6.0177338E7	3.973256543628239E-4
6.8200983E7	4.2125492840224113E-4
7.6224628E7	1.732379735145311E-4
8.4248273E7	1.4391858064508087
9.2271918E7	4.465551504335E-4
1.00295563E8	3.7065448433972343E-4
1.08319208E8	9.95931400255121E-4
1.16342853E8	3.9981828707526316E-4
1.24366498E8	5.3342340046200947E-5
1.32390143E8	0.0
1.40413788E8	2.235709580870041
1.48437433E8	1.353994724342864
1.56461078E8	7.637426630914005E-4
1.64484723E8	4.2269254185597696
1.72508368E8	2.1997483687276792E-4
1.80532013E8	8.562193367228983E-4
1.88555658E8	8.061174192028686E-4
1.96579303E8	4.053020790426296E-4
2.04602948E8	0.0026097864499239434
2.12626593E8	1.1715373748464694E-4
2.20650238E8	4.0767008011944694E-4
2.28673883E8	0.001417310960292984
2.36697528E8	7.76205826653597E-4
2.44721173E8	3.7551511812898005E-4
2.48844709E8	4.5204921517990216E-4
2.528565315E8	9.542041004495002E-4
2.60768463E8	0.0014131981163174592
2.68792108E8	0.0012661327862835408
2.76815753E8	0.0014925884682086509
2.84839398E8	0.7322325451836416
2.92863043E8	3.3575762636557324E-4
3.00886688E8	7.197476957168469E-4
3.08910333E8	1.672556550046768E-4
3.16933978E8	7.1613337828381E-4
3.24957623E8	0.001108847662128621
3.32981268E8	2.685811747653342E-4
3.41004913E8	5.685847143037859
3.49028558E8	0.0014895973089537236
3.57052203E8	5.665754155374521E-4
3.65075848E8	0.0025321409409314595
3.73099493E8	1.0825134960482423
3.81123138E8	7.057889525271868E-4
3.89146783E8	2.859049721167873E-4
3.97170428E8	3.184338290141201E-4
4.05194073E8	9.053242011579525E-4
4.13217718E8	1.328573235730145E-4
4.21241363E8	0.0011806354842468728
4.29265008E8	1.2562868870694054E-4
4.37288653E8	3.5058879100458706E-4
4.45312298E8	1.7722618585443398E-4
4.53335943E8	1.55914176163078E-4
4.61359588E8	1.7510744804886058E-4
4.69383233E8	6.640373545938286E-4
4.77406878E8	0.0059136464786266095
4.85430523E8	0.0019362770910228456
4.902961485E8	0.011806002087132512
4.94307971E8	1.4360265983158116E-4
5.01477813E8	0.0018522753686136414
5.09501458E8	4.244953509284122E-4
5.17525103E8	5.101172846007021E-4
5.25548748E8	7.363237032545682E-4
5.33572393E8	6.049619593090173E-4
5.41596038E8	1.5280944009860855
5.49619683E8	4.220027182159729E-4
5.57643328E8	1.222636345451475E-4
5.65666973E8	3.5195973899642866E-4
5.73690618E8	2.609786449923944E-4
5.81714263E8	1.7909566038876347E-4
5.89737908E8	1.8308387272866633E-4
5.97761553E8	2.0115545989385123E-4
6.05785198E8	3.1805993410725426E-4
6.13808843E8	4.090410281112886E-4
6.21832488E8	2.953893523454739
6.29856133E8	7.004297921954423E-4
6.37879778E8	7.825620400703172E-4
6.45903423E8	3.4394449156212668
6.53927068E8	2.380464240379528E-4
6.61950713E8	1.4021059007471044E-4
6.69974358E8	2.2620641865386617E-4
6.77998003E8	5.501240396353528E-4
6.85727668E8	0.0013596595337215065
6.897394905E8	0.0015851418463841077
6.94045293E8	6.306385065640367
7.02068938E8	4.18139137511692E-4
7.10092583E8	0.00131872733651601
7.18116228E8	1.385903788116249E-4
7.26139873E8	2.887714997360925E-4
7.34163518E8	1.0518910046493831E-4
7.42187163E8	8.2207026856248E-4
7.50210808E8	1.1927247529022034E-4
7.58234453E8	3.337635201956218E-4
7.66258098E8	3.1270077377550977E-4
7.74281743E8	5.589728857645122E-4
7.82305388E8	2.278266299169517E-4
7.90329033E8	4.669947386755022E-4
7.98352678E8	4.2860819490393704E-4
8.06376323E8	1.2600258361380646E-4
8.14399968E8	4.0168776160959263E-4
8.22423613E8	5.876381619575641E-4
8.30447258E8	2.849079190318116E-4
8.38470903E8	0.0012286186639613294
8.46494548E8	7.90164569843257E-4
8.54518193E8	2.2633105028948812E-4
8.62541838E8	3.200540402772057E-4
8.70565483E8	2.353045280542696E-4
8.771186855E8	0.0011375709260323132
8.81130508E8	0.001897047997456548
8.86612773E8	1.3151025500255806
8.94636418E8	3.158165646660589E-4
9.02660063E8	8.674361839288752E-5
9.10683708E8	9.985486646031823E-4
9.18707353E8	3.994443921683973E-4
9.26730998E8	2.760590729026521E-4
9.34754643E8	0.005178942986635127
9.42778288E8	1.726148153364213E-4
9.50801933E8	3.004868734845572E-4
9.58825578E8	2.547470632112961E-4
9.66849223E8	4.050528157713857E-4
9.74872868E8	1.8308387272866633E-4
9.82896513E8	1.9816430063892407E-4
9.90920158E8	7.259792774979452E-4
9.98943803E8	3.5906374222688067E-4
1.006967448E9	3.8897533477615223E-4
1.014991093E9	0.0015434381755424125
1.023014738E9	3.6442290255862516E-4
1.031038383E9	1.8619966361921544E-4
1.039062028E9	2.2545862884013437E-4
1.047085673E9	7.474159188249231E-4
1.055109318E9	0.0015861868265607463
1.0601597325E9	2.734471284200148E-4
