#Read position (bp)	Clipping profile
0.0	1.8659945864930052
1.0	1.8512217840668872
2.0	1.8440664568939347
3.0	1.8404011445336248
4.0	1.8370067465651638
5.0	1.8329589668281263
6.0	1.8259789372028408
7.0	1.8160347854079135
8.0	1.8126881958615435
9.0	1.8007201541980975
10.0	1.7972938839482426
11.0	1.6394623464851648
12.0	1.5663951413894244
13.0	1.4977103749853589
14.0	1.4437984110074111
15.0	1.366938404425785
16.0	1.271895261308883
17.0	1.1353544078169957
18.0	1.0912909787897935
19.0	1.0638011360874702
20.0	1.020757620064876
21.0	0.9674831017148083
22.0	0.9003760132397457
23.0	0.8708782168096005
24.0	0.8146873847119821
25.0	0.7543372198924471
26.0	0.7182896696358353
27.0	0.6992141092215275
28.0	0.6194537250330476
29.0	0.5370957499109568
30.0	0.4929367040395726
31.0	0.46447475675473243
32.0	0.3878219200021673
33.0	0.32970281488021197
34.0	0.2636634478318482
35.0	0.19371972631271966
36.0	0.18737714231531408
37.0	0.18505046577355222
38.0	0.18358434082942832
39.0	0.18222976887018338
40.0	0.18114611130278746
41.0	0.18022181514236155
42.0	0.17953656109239058
43.0	0.17873975405754064
44.0	0.17799075544478168
45.0	0.1772417568320227
46.0	0.17654056664135476
47.0	0.1761102908425358
48.0	0.1745644851949269
49.0	0.17410233711471393
50.0	0.17367206131589494
51.0	0.17249278690431702
52.0	0.157369389382865
53.0	0.14278782064511092
54.0	0.14245316169047392
55.0	0.12850903858059984
56.0	0.12766442312365886
57.0	0.1270588497771729
58.0	0.12637359572720197
59.0	0.12584770308420098
60.0	0.11059681643717297
61.0	0.11034183818602097
62.0	0.10989562624650501
63.0	0.10960877571395904
64.0	0.09309893395186808
65.0	0.09238180762050312
66.0	0.09212682936935114
67.0	0.09176029813332015
68.0	0.09133002233450119
69.0	0.0910909802240462
70.0	0.07921855540478195
71.0	0.06205533187411405
72.0	0.060955738166021116
73.0	0.06030235639744416
74.0	0.05918682654865423
75.0	0.058708742327744264
76.0	0.05861312548356227
77.0	0.05839001951380428
78.0	0.0580712966998643
79.0	0.05768882932313633
80.0	0.057465723353378344
81.0	0.05705138369525637
82.0	0.05686015000689238
83.0	0.0566051717557404
84.0	0.056111151394133425
85.0	0.05568087559531446
86.0	0.05518685523370749
87.0	0.054756579434888514
88.0	0.05429443135467554
89.0	0.05395977240003856
90.0	0.0535294966012196
91.0	0.0533382629128556
92.0	0.053115156943097624
93.0	0.052923923254733635
94.0	0.052748625707066635
95.0	0.052382094471035666
96.0	0.05223866920476268
97.0	0.05201556323500469
98.0	0.05174464884315571
99.0	0.05008729021066781
100.0	0.04944984458278785
101.0	0.04884427123630189
102.0	0.049274547035120866
103.0	0.048939888080483884
104.0	0.04886020737699889
105.0	0.04937016387930286
106.0	0.049210802472332865
107.0	0.04898769650257489
108.0	0.0486371014072409
109.0	0.04828650631190693
110.0	0.04819088946772493
111.0	0.048382123156088926
112.0	0.04811120876423994
113.0	0.04777654980960296
114.0	0.04814308104563393
115.0	0.04857335684445291
116.0	0.048382123156088926
117.0	0.048477740000270914
118.0	0.048477740000270914
119.0	0.04835025087469492
120.0	0.04835025087469492
121.0	0.04835025087469492
122.0	0.04825463403051293
123.0	0.04819088946772493
124.0	0.04825463403051293
125.0	0.04811120876423994
126.0	0.04819088946772493
127.0	0.048159017186330935
128.0	0.04814308104563393
129.0	0.04803152806075495
130.0	0.04828650631190693
131.0	0.04841399543748292
132.0	0.048382123156088926
133.0	0.048398059296785916
134.0	0.048429931578179916
135.0	0.04828650631190693
136.0	0.04849367614096791
137.0	0.048477740000270914
138.0	0.04795184735726995
139.0	0.04782435823169395
140.0	0.04791997507587595
141.0	0.04806340034214894
142.0	0.04798371963866395
143.0	0.048047464201451937
144.0	0.047999655779360946
145.0	0.04793591121657295
146.0	0.04790403893517895
147.0	0.047856230513087954
148.0	0.04784029437239096
149.0	0.047728741387511965
150.0	0.048079336482845944
151.0	0.04819088946772493
152.0	0.048398059296785916
153.0	0.04833431473399793
154.0	0.048477740000270914
155.0	0.04991199266300082
156.0	0.04989605652230382
157.0	0.04988012038160683
158.0	0.05003948178857681
159.0	0.0502307154769408
160.0	0.0503422684618198
161.0	0.05050162986878978
162.0	0.050613182853668774
163.0	0.05069286355715377
164.0	0.050884097245517755
165.0	0.05094784180830576
166.0	0.05128250076294273
167.0	0.05163309585827672
168.0	0.052079307797792684
169.0	0.052190860782671676
170.0	0.05220679692336868
171.0	0.052143052360580686
172.0	0.051027522511790754
173.0	0.05048569372809278
174.0	0.050645055135062775
175.0	0.05097971408969975
176.0	0.05123469234085174
177.0	0.051840265687337704
178.0	0.051139075496669746
179.0	0.0518562018280347
180.0	0.06855727727848963
181.0	0.0801269154245109
182.0	0.0801109792838139
183.0	0.08085997789657286
184.0	0.08130618983608882
185.0	0.08055719122332987
186.0	0.08121057299190684
187.0	0.09792758458305875
188.0	0.09840566880396874
189.0	0.0988678168841817
190.0	0.09945745408997067
191.0	0.1145330431893317
192.0	0.11528204180209067
193.0	0.1162700825253046
194.0	0.11684378359039657
195.0	0.1179433772984895
196.0	0.13171220286069663
197.0	0.13290741341297152
198.0	0.1475845989949076
199.0	0.16248489054660165
200.0	0.1632338891593606
201.0	0.16372790952096758
202.0	0.16426973830466554
203.0	0.16611833062551742
204.0	0.16694700994176137
205.0	0.16755258328824732
206.0	0.1681740927754303
207.0	0.16928962262422023
208.0	0.17069200300555615
209.0	0.17180753285434605
210.0	0.172715892874075
211.0	0.17450074063213888
212.0	0.1773533098169017
213.0	0.18111423902139348
214.0	0.18583133666770515
215.0	0.20098660647055122
216.0	0.27263549504425866
217.0	0.3342924234009477
218.0	0.3898458098706862
219.0	0.4649847132570364
220.0	0.49104030329662973
221.0	0.5376694509760488
222.0	0.6202664682085945
223.0	0.6998037464273165
224.0	0.7166641832847414
225.0	0.7538910079529311
226.0	0.8278825092090973
227.0	0.8835155763823207
228.0	0.913348031767103
229.0	0.9650289360474705
230.0	1.0210285344567251
231.0	1.1044701671462118
232.0	1.1361512148518458
233.0	1.1971228891585637
234.0	1.2964528541229585
235.0	1.3704124830977307
236.0	1.4520852041698507
237.0	1.4981406507841777
238.0	1.5694548804032482
239.0	1.6404981956304694
240.0	1.7942341449344188
241.0	1.7997321134748834
242.0	1.8113973684650866
243.0	1.8156204457497913
244.0	1.8257398950923858
245.0	1.8346481977420084
246.0	1.8425047151056289
247.0	1.852783525855193
248.0	1.8578512185968388
249.0	1.8675563282813112
250.0	1.8787434990506044
