#Position (bp)	Coverage
4011823.0	11.60073445422872
1.2035468E7	5.675946779798957
2.0059113E7	2.416970965191007
2.8082758E7	0.003175863338918908
3.6106403E7	0.0011175718766221587
4.4130048E7	8.699288166413145E-4
5.2153693E7	6.873434704551361E-4
6.0177338E7	2.3941737202979444E-4
6.8200983E7	2.963740295090324E-4
7.6224628E7	8.487414385855806E-5
8.4248273E7	1.7603794784041418
9.2271918E7	2.589845388224429E-4
1.00295563E8	4.596414721738063E-4
1.08319208E8	6.490815583191929E-4
1.16342853E8	1.516767005519312E-4
1.24366498E8	8.101056315427715E-6
1.32390143E8	0.0
1.40413788E8	1.913066318362789
1.48437433E8	1.441751348670087
1.56461078E8	5.409012985993273E-4
1.64484723E8	4.9006604853529785
1.72508368E8	1.9716724755394836E-4
1.80532013E8	6.282680751703247E-4
1.88555658E8	2.068885151324616E-4
1.96579303E8	4.32222512336974E-4
2.04602948E8	0.001112088084654792
2.12626593E8	8.263077441736269E-5
2.20650238E8	4.936659086986027E-4
2.28673883E8	0.0014236671737097042
2.36697528E8	1.4295248605839366E-4
2.44721173E8	7.839329880621587E-5
2.48844709E8	7.787778558544849E-4
2.528565315E8	4.7614053863622786E-4
2.60768463E8	9.397225325896148E-4
2.68792108E8	7.112727444945532E-4
2.76815753E8	0.001421049909361643
2.84839398E8	0.5202618012137875
2.92863043E8	3.9782418090531175E-4
3.00886688E8	2.556194846606499E-4
3.08910333E8	2.4714453343835624E-4
3.16933978E8	3.429862612316472E-4
3.24957623E8	6.009737469691144E-4
3.32981268E8	3.9358670529416494E-4
3.41004913E8	5.725288942868235
3.49028558E8	0.0011785167464412995
3.57052203E8	4.617602099793797E-4
3.65075848E8	0.0017024681425960395
3.73099493E8	1.1755910187950738
3.81123138E8	5.38782560793754E-4
3.89146783E8	1.3061395413181914E-4
3.97170428E8	3.6267805965991764E-4
4.05194073E8	7.115220077657973E-4
4.13217718E8	7.490361300880086E-5
4.21241363E8	0.0013937555811604327
4.29265008E8	1.0045309831130366E-4
4.37288653E8	5.645813093675007E-5
4.45312298E8	1.7909566038876347E-4
4.53335943E8	2.6347127770483367E-4
4.61359588E8	1.870720850685692E-4
4.69383233E8	0.0016430188524043624
4.77406878E8	0.0042663901506111
4.85430523E8	0.0011429967302890394
4.902961485E8	0.005848538831557163
4.94307971E8	7.583867040719666E-5
5.01477813E8	0.0018376934672458714
5.09501458E8	4.684903183029658E-4
5.17525103E8	1.832085043642883E-4
5.25548748E8	1.584068088755173E-4
5.33572393E8	5.862672139657225E-4
5.41596038E8	1.6163470592230837
5.49619683E8	3.7937869883326094E-4
5.57643328E8	4.1165829245934984E-4
5.65666973E8	2.118737805573402E-4
5.73690618E8	1.8769524324667902E-4
5.81714263E8	1.4257859115152777E-4
5.89737908E8	1.9903672208827783E-4
5.97761553E8	8.683086053782289E-4
6.05785198E8	1.0768173317737762E-4
6.13808843E8	2.7481275654643247E-4
6.21832488E8	3.5655477030701133
6.29856133E8	2.058914620474859E-4
6.37879778E8	5.10491179507568E-4
6.45903423E8	3.699310974002464
6.53927068E8	5.3466971681822914E-5
6.61950713E8	1.3198490212366074E-4
6.69974358E8	1.2151584473141571E-4
6.77998003E8	2.2919757790879332E-4
6.85727668E8	6.339698360003147E-4
6.897394905E8	0.0029729913599564595
6.94045293E8	6.709717715576898
7.02068938E8	4.7970716550894266E-4
7.10092583E8	0.001215407710585401
7.18116228E8	1.0955120771170708E-4
7.26139873E8	1.2600258361380646E-4
7.34163518E8	8.836382965597307E-5
7.42187163E8	6.512002961247662E-4
7.50210808E8	3.1120519414804616E-4
7.58234453E8	9.222741036025398E-5
7.66258098E8	2.3555379132551352E-4
7.74281743E8	6.094486981914081E-4
7.82305388E8	1.38216483904759E-4
7.90329033E8	1.5105354237382137E-4
7.98352678E8	4.707336877441612E-4
8.06376323E8	1.378425889978931E-4
8.14399968E8	1.2675037342753823E-4
8.22423613E8	4.142755568074111E-4
8.30447258E8	5.957392182729919E-5
8.38470903E8	8.056188926603806E-4
8.46494548E8	0.0019498619393056398
8.54518193E8	2.593584337293088E-4
8.62541838E8	2.72818650376481E-4
8.70565483E8	1.1191920878852442E-4
8.771186855E8	0.0017207186646625062
8.81130508E8	0.0033642934014760863
8.86612773E8	1.2826828704410527
8.94636418E8	3.3899804889174435E-4
9.02660063E8	9.28505685383638E-5
9.10683708E8	8.629494450464845E-4
9.18707353E8	1.4993185765322368E-4
9.26730998E8	1.2288679272325732E-4
9.34754643E8	0.0037998939384780855
9.42778288E8	1.3235879703052666E-4
9.50801933E8	1.6924976117462824E-4
9.58825578E8	3.326418354750241E-4
9.66849223E8	2.5287758867696664E-4
9.74872868E8	2.4776769161646606E-4
9.82896513E8	8.587119694353377E-5
9.90920158E8	2.299453677225251E-4
9.98943803E8	2.849079190318116E-4
1.006967448E9	6.80488730495928E-5
1.014991093E9	0.001336051133867463
1.023014738E9	5.482545651010232E-4
1.031038383E9	2.0850872639554716E-4
1.039062028E9	1.2999079595370932E-4
1.047085673E9	4.8818211673123626E-4
1.055109318E9	6.535682972015835E-4
1.0601597325E9	2.2386076534385013E-4
1.064171555E9	1.5067785696399927E-4
1.071156608E9	1.8968934941663047E-4
1.079180253E9	9.290042119261258E-4
1.087203898E9	9.394157144290407
1.095227543E9	0.002736287560080238
1.103251188E9	0.0014414894976036451
1.111274833E9	7.353266501695925E-5
1.119298478E9	1.6775418154716466E-4
1.127322123E9	2.2496010229764652E-4
1.135345768E9	4.6487600086992884E-5
1.143369413E9	2.8042118014942088E-5
1.151393058E9	1.328573235730145E-4
1.159416703E9	1.868228217973253E-4
1.167440348E9	1.441988024146133E-4
1.175463993E9	2.1810536233843845E-4
1.183487638E9	2.7556054636016425E-4
1.191511283E9	1.4432343405023528E-4
1.199534928E9	0.6256616537745625
1.207558573E9	17.808485046384778
1.215582218E9	2.830384444974821E-4
1.223605863E9	8.712997646331561E-4
1.2298109945E9	0.0020252504321096572
