#Mapping quality	mapping quality
0.0	16242.0
1.0	538.0
2.0	326.0
3.0	3102.0
4.0	436.0
5.0	873.0
6.0	983.0
7.0	60.0
8.0	230.0
9.0	255.0
10.0	7.0
11.0	82.0
12.0	133.0
13.0	602.0
14.0	287.0
15.0	321.0
16.0	247.0
17.0	613.0
18.0	102.0
19.0	276.0
20.0	172.0
21.0	183.0
23.0	120.0
24.0	181.0
25.0	4.0
26.0	58.0
27.0	706.0
28.0	165.0
30.0	5.0
31.0	49.0
32.0	145.0
34.0	70.0
37.0	5.0
40.0	193.0
41.0	85.0
42.0	736.0
43.0	371.0
44.0	367.0
45.0	1672.0
46.0	200.0
48.0	71.0
49.0	86.0
50.0	76.0
51.0	106.0
52.0	669.0
53.0	174.0
54.0	77.0
55.0	266.0
56.0	384.0
57.0	1021.0
58.0	891.0
59.0	20350.0
60.0	134607.0
