#GC Content (%)	Sample	HUMAN (hg19)
1.0	3.629100636280316E-5	0.0
2.0	1.2536893107150187E-5	3.0E-6
3.0	1.7815584941739737E-5	3.0E-6
4.0	2.309427677632929E-5	1.0E-5
5.0	1.3196729586473879E-5	8.0E-6
6.0	8.577874231208021E-6	1.2000000000000002E-5
7.0	1.0557383669179103E-5	6.999999999999999E-6
8.0	9.237710710531716E-6	9.999999999999999E-6
9.0	6.5983647932369396E-6	1.6E-5
10.0	7.258201272560634E-6	1.5000000000000002E-5
11.0	6.59836479323694E-6	1.9999999999999998E-5
12.0	1.319672958647388E-6	1.6E-5
13.0	3.959018875942164E-6	1.6E-5
14.0	5.278691834589552E-6	2.4999999999999998E-5
15.0	3.959018875942164E-6	2.2000000000000003E-5
16.0	5.278691834589552E-6	2.6999999999999996E-5
17.0	3.2991823966184698E-6	3.3E-5
18.0	4.618855355265858E-6	3.7000000000000005E-5
19.0	3.959018875942164E-6	4.7000000000000004E-5
20.0	9.237710710531715E-6	5.4999999999999995E-5
21.0	1.1217220148502795E-5	6.400000000000001E-5
22.0	2.375411325565298E-5	9.3E-5
23.0	3.2991823966184694E-5	1.66E-4
24.0	5.344675482521921E-5	3.03E-4
25.0	2.1840587465614273E-4	7.059999999999999E-4
26.0	0.0010471604926867023	0.0016020000000000001
27.0	0.002171521853454277	0.0033690000000000005
28.0	0.0032252807109342165	0.006167999999999999
29.0	0.0012959188453917352	0.010352
30.0	0.005448929646255065	0.015647
31.0	0.01177280246409335	0.022148
32.0	0.011676466338112087	0.028808
33.0	0.018946544667300547	0.035106000000000005
34.0	0.023114731707188325	0.041161
35.0	0.02580158585099441	0.047408
36.0	0.028402001416009088	0.052698999999999996
37.0	0.03750246613884147	0.057517000000000006
38.0	0.03696271989875469	0.061487999999999994
39.0	0.04321599021330534	0.063321
40.0	0.05116767962563517	0.060248
41.0	0.04641223811914931	0.055508
42.0	0.04228628061393826	0.051446000000000006
43.0	0.04147138256197348	0.048194
44.0	0.02547232744781188	0.044423
45.0	0.013285807511182579	0.040655000000000004
46.0	0.013184852529846053	0.03652
47.0	0.015023156961241867	0.032315
48.0	0.014414127890826096	0.028137999999999996
49.0	0.022648887152785797	0.02458
50.0	0.023471043406023122	0.020810000000000002
51.0	0.02465544988640915	0.017532
52.0	0.031206966289614106	0.014506999999999997
53.0	0.026814434846756278	0.012007
54.0	0.01696043686453623	0.010018
55.0	0.023473022915461092	0.008414999999999999
56.0	0.023809539519916174	0.007258
57.0	0.032966750179970396	0.006174999999999999
58.0	0.03387006632016453	0.005363000000000001
59.0	0.02529549127135313	0.0046159999999999994
60.0	0.03351441445780907	0.003946
61.0	0.030832839005837574	0.0034579999999999993
62.0	0.024231175030204014	0.002915
63.0	0.017040277078534397	0.0024610000000000005
64.0	0.02140047653390537	0.0019950000000000002
65.0	0.013981934996869075	0.0016779999999999998
66.0	0.013342553448404416	0.0013500000000000003
67.0	0.011338630060698358	0.001069
68.0	0.010952625720293997	8.119999999999999E-4
69.0	0.008763948118377305	6.4E-4
70.0	0.005493798526849076	5.05E-4
71.0	0.005109113859403363	4.0299999999999993E-4
72.0	0.0012279556880213946	3.2E-4
73.0	7.086643787936472E-4	2.79E-4
74.0	1.0689350965043844E-4	2.0700000000000002E-4
75.0	3.29918239661847E-5	2.0099999999999998E-4
76.0	1.2536893107150186E-5	1.54E-4
77.0	3.2991823966184698E-6	1.12E-4
78.0	1.979509437971082E-6	7.699999999999999E-5
79.0	1.979509437971082E-6	6.3E-5
80.0	6.59836479323694E-7	3.7E-5
81.0	1.979509437971082E-6	2.8000000000000003E-5
82.0	6.59836479323694E-7	1.6E-5
83.0	0.0	9.0E-6
84.0	6.59836479323694E-7	4.0E-6
85.0	0.0	0.0
86.0	0.0	1.0E-6
87.0	0.0	0.0
88.0	6.59836479323694E-7	0.0
89.0	6.59836479323694E-7	0.0
90.0	6.59836479323694E-7	0.0
91.0	0.0	0.0
92.0	6.59836479323694E-7	0.0
93.0	2.639345917294776E-6	0.0
94.0	4.618855355265858E-6	0.0
95.0	1.649591198309235E-5	0.0
96.0	6.334430201507463E-5	0.0
97.0	1.537418996824207E-4	0.0
98.0	2.876887049851306E-4	0.0
99.0	4.750822651130597E-4	0.0
100.0	0.0018851528214277936	0.0
