#Mapping quality	mapping quality
0.0	170452.0
1.0	5568.0
2.0	5752.0
3.0	6189.0
4.0	4626.0
5.0	4114.0
6.0	3792.0
7.0	2108.0
8.0	2341.0
9.0	2639.0
10.0	1865.0
11.0	1580.0
12.0	1742.0
13.0	1696.0
14.0	1549.0
15.0	948.0
16.0	1027.0
17.0	1390.0
18.0	1370.0
19.0	278.0
20.0	795.0
21.0	574.0
22.0	942.0
23.0	1182.0
24.0	1813.0
25.0	1239.0
26.0	1130.0
27.0	607.0
28.0	379.0
29.0	509.0
30.0	1053.0
31.0	363.0
32.0	335.0
33.0	349.0
34.0	882.0
35.0	231.0
36.0	446.0
37.0	874.0
38.0	250.0
39.0	515.0
40.0	1610.0
41.0	549.0
42.0	1120.0
43.0	970.0
44.0	992.0
45.0	2448.0
46.0	542.0
47.0	401.0
48.0	855.0
49.0	525.0
50.0	511.0
51.0	597.0
52.0	795.0
53.0	828.0
54.0	896.0
55.0	808.0
56.0	1031.0
57.0	2252.0
58.0	1776.0
59.0	119630.0
60.0	477502.0
