#Mapping quality	mapping quality
0.0	22630.0
1.0	355.0
2.0	539.0
3.0	3502.0
4.0	389.0
5.0	887.0
6.0	487.0
7.0	286.0
8.0	608.0
9.0	207.0
10.0	111.0
11.0	274.0
12.0	68.0
13.0	363.0
14.0	232.0
15.0	403.0
16.0	442.0
17.0	517.0
18.0	255.0
19.0	103.0
20.0	114.0
21.0	205.0
22.0	222.0
23.0	328.0
24.0	358.0
25.0	130.0
26.0	369.0
27.0	25.0
28.0	200.0
29.0	233.0
30.0	160.0
31.0	51.0
32.0	75.0
34.0	70.0
36.0	293.0
37.0	89.0
39.0	2.0
40.0	237.0
41.0	18.0
42.0	713.0
43.0	260.0
44.0	568.0
45.0	1461.0
46.0	243.0
47.0	26.0
48.0	171.0
49.0	4.0
50.0	109.0
51.0	194.0
52.0	370.0
53.0	193.0
54.0	530.0
55.0	264.0
56.0	792.0
57.0	893.0
58.0	1258.0
59.0	26763.0
60.0	154399.0
