#Insert size (bp)	insert size
1.0	805.0
2.0	93.0
3.0	135.0
4.0	34.0
5.0	233.0
6.0	18.0
7.0	33.0
8.0	29.0
9.0	19.0
10.0	12.0
11.0	15.0
12.0	13.0
13.0	23.0
14.0	10.0
15.0	11.0
16.0	10.0
17.0	14.0
18.0	8.0
19.0	11.0
20.0	42.0
21.0	20.0
22.0	20.0
23.0	14.0
24.0	39.0
25.0	9.0
26.0	13.0
27.0	10.0
28.0	10.0
29.0	13.0
30.0	12.0
31.0	13.0
32.0	12.0
33.0	11.0
34.0	11.0
35.0	15.0
36.0	11.0
37.0	13.0
38.0	12.0
39.0	9.0
40.0	10.0
41.0	11.0
42.0	12.0
43.0	12.0
44.0	14.0
45.0	12.0
46.0	4.0
47.0	22.0
48.0	20.0
49.0	22.0
50.0	11.0
51.0	12.0
52.0	17.0
53.0	18.0
54.0	16.0
55.0	19.0
56.0	24.0
57.0	23.0
58.0	23.0
59.0	24.0
60.0	18.0
61.0	24.0
62.0	32.0
63.0	31.0
64.0	24.0
65.0	23.0
66.0	20.0
67.0	19.0
68.0	32.0
69.0	25.0
70.0	15.0
71.0	18.0
72.0	17.0
73.0	17.0
74.0	16.0
75.0	19.0
76.0	19.0
77.0	18.0
78.0	11.0
79.0	22.0
80.0	17.0
81.0	11.0
82.0	11.0
83.0	18.0
84.0	17.0
85.0	22.0
86.0	12.0
87.0	19.0
88.0	13.0
89.0	18.0
90.0	23.0
91.0	35.0
92.0	21.0
93.0	19.0
94.0	20.0
95.0	24.0
96.0	29.0
97.0	41.0
98.0	31.0
99.0	287.0
100.0	169.0
101.0	51.0
102.0	35.0
103.0	51.0
104.0	95.0
105.0	45.0
106.0	30.0
107.0	21.0
108.0	45.0
109.0	31.0
110.0	40.0
111.0	37.0
112.0	27.0
113.0	42.0
114.0	175.0
115.0	45.0
116.0	66.0
117.0	38.0
118.0	38.0
119.0	33.0
120.0	54.0
121.0	43.0
122.0	47.0
123.0	34.0
124.0	38.0
125.0	29.0
126.0	49.0
127.0	31.0
128.0	45.0
129.0	29.0
130.0	45.0
131.0	61.0
132.0	35.0
133.0	33.0
134.0	31.0
135.0	46.0
136.0	81.0
137.0	105.0
138.0	107.0
139.0	60.0
140.0	60.0
141.0	48.0
142.0	38.0
143.0	40.0
144.0	67.0
145.0	34.0
146.0	27.0
147.0	33.0
148.0	70.0
149.0	36.0
150.0	35.0
151.0	90.0
152.0	44.0
153.0	55.0
154.0	37.0
155.0	371.0
156.0	129.0
157.0	22.0
158.0	60.0
159.0	83.0
160.0	41.0
161.0	40.0
162.0	34.0
163.0	41.0
164.0	42.0
165.0	63.0
166.0	50.0
167.0	49.0
168.0	75.0
169.0	279.0
170.0	42.0
171.0	42.0
172.0	33.0
173.0	55.0
174.0	109.0
175.0	106.0
176.0	74.0
177.0	58.0
178.0	25.0
179.0	60.0
180.0	8290.0
181.0	5235.0
182.0	46.0
183.0	38.0
184.0	47.0
185.0	57.0
186.0	55.0
187.0	6818.0
188.0	37.0
189.0	32.0
190.0	43.0
191.0	6680.0
192.0	30.0
193.0	55.0
194.0	58.0
195.0	94.0
196.0	8648.0
197.0	70.0
198.0	6349.0
199.0	6357.0
200.0	106.0
201.0	40.0
202.0	34.0
203.0	581.0
204.0	38.0
205.0	39.0
206.0	45.0
207.0	133.0
208.0	170.0
209.0	44.0
210.0	76.0
211.0	101.0
212.0	106.0
213.0	176.0
214.0	135.0
215.0	328.0
216.0	38424.0
217.0	29421.0
218.0	31581.0
219.0	34437.0
220.0	16463.0
221.0	27171.0
222.0	38013.0
223.0	42717.0
224.0	7406.0
225.0	12530.0
226.0	26821.0
227.0	29715.0
228.0	13089.0
229.0	43906.0
230.0	31636.0
231.0	20595.0
232.0	10762.0
233.0	19780.0
234.0	73496.0
235.0	46140.0
236.0	45882.0
237.0	21077.0
238.0	40257.0
239.0	39165.0
240.0	97187.0
241.0	683.0
242.0	4179.0
243.0	40.0
244.0	4182.0
245.0	4978.0
246.0	97.0
247.0	40.0
248.0	57.0
249.0	8261.0
250.0	8299.0
251.0	80.0
252.0	248.0
253.0	6933.0
254.0	37.0
255.0	651.0
256.0	4894.0
257.0	377.0
258.0	4922.0
259.0	65.0
260.0	40.0
261.0	74.0
262.0	57.0
263.0	8652.0
264.0	116.0
265.0	65.0
266.0	106.0
267.0	5590.0
268.0	86.0
269.0	175.0
270.0	34639.0
271.0	10939.0
272.0	16852.0
273.0	2832.0
274.0	27685.0
275.0	26140.0
276.0	18794.0
277.0	10273.0
278.0	10910.0
279.0	16610.0
280.0	5939.0
281.0	7434.0
282.0	2446.0
283.0	23695.0
284.0	16936.0
285.0	16552.0
286.0	26434.0
287.0	13488.0
288.0	5407.0
289.0	11721.0
290.0	6278.0
