#Mapping quality	mapping quality
0.0	82179.0
1.0	3107.0
2.0	2442.0
3.0	4671.0
4.0	1728.0
5.0	4021.0
6.0	1738.0
7.0	784.0
8.0	1424.0
9.0	1015.0
10.0	764.0
11.0	445.0
12.0	811.0
13.0	1175.0
14.0	889.0
15.0	826.0
16.0	826.0
17.0	1204.0
18.0	617.0
19.0	434.0
20.0	415.0
21.0	340.0
22.0	636.0
23.0	668.0
24.0	577.0
25.0	690.0
26.0	620.0
27.0	249.0
28.0	124.0
29.0	101.0
30.0	542.0
31.0	188.0
32.0	45.0
33.0	110.0
34.0	362.0
35.0	325.0
36.0	96.0
37.0	595.0
38.0	128.0
39.0	80.0
40.0	874.0
41.0	497.0
42.0	762.0
43.0	557.0
44.0	560.0
45.0	1932.0
46.0	417.0
47.0	141.0
48.0	194.0
49.0	412.0
50.0	320.0
51.0	573.0
52.0	481.0
53.0	735.0
54.0	797.0
55.0	807.0
56.0	705.0
57.0	1014.0
58.0	1626.0
59.0	92115.0
60.0	170492.0
