#Mapping quality	mapping quality
0.0	84018.0
1.0	3083.0
2.0	2637.0
3.0	4746.0
4.0	2331.0
5.0	2627.0
6.0	2097.0
7.0	1271.0
8.0	1225.0
9.0	1239.0
10.0	1195.0
11.0	569.0
12.0	951.0
13.0	1118.0
14.0	757.0
15.0	1185.0
16.0	892.0
17.0	1158.0
18.0	911.0
19.0	234.0
20.0	508.0
21.0	304.0
22.0	371.0
23.0	218.0
24.0	453.0
25.0	1043.0
26.0	530.0
27.0	757.0
28.0	334.0
29.0	163.0
30.0	183.0
31.0	291.0
32.0	296.0
33.0	212.0
34.0	297.0
35.0	130.0
36.0	307.0
37.0	522.0
38.0	45.0
39.0	191.0
40.0	1033.0
41.0	640.0
42.0	193.0
43.0	280.0
44.0	281.0
45.0	1972.0
46.0	542.0
47.0	277.0
48.0	455.0
49.0	309.0
50.0	560.0
51.0	185.0
52.0	47.0
53.0	263.0
54.0	651.0
55.0	520.0
56.0	446.0
57.0	850.0
58.0	1102.0
59.0	93162.0
60.0	202332.0
