#Mapping quality	mapping quality
0.0	86576.0
1.0	2207.0
2.0	2612.0
3.0	4899.0
4.0	1676.0
5.0	2982.0
6.0	1983.0
7.0	1142.0
8.0	1160.0
9.0	833.0
10.0	958.0
11.0	592.0
12.0	948.0
13.0	1107.0
14.0	781.0
15.0	605.0
16.0	1034.0
17.0	878.0
18.0	974.0
19.0	580.0
20.0	690.0
21.0	198.0
22.0	359.0
23.0	146.0
24.0	312.0
25.0	863.0
26.0	1329.0
27.0	526.0
28.0	423.0
29.0	114.0
30.0	420.0
31.0	327.0
32.0	84.0
33.0	251.0
34.0	73.0
35.0	108.0
36.0	61.0
37.0	221.0
38.0	3.0
39.0	289.0
40.0	985.0
41.0	383.0
42.0	445.0
43.0	151.0
44.0	424.0
45.0	1842.0
46.0	166.0
47.0	599.0
48.0	566.0
49.0	57.0
50.0	257.0
51.0	313.0
52.0	502.0
53.0	723.0
54.0	538.0
55.0	647.0
56.0	1232.0
57.0	1110.0
58.0	1619.0
59.0	86443.0
60.0	228546.0
