#Mapping quality	mapping quality
0.0	152979.0
1.0	4295.0
2.0	4476.0
3.0	7470.0
4.0	3080.0
5.0	3478.0
6.0	3695.0
7.0	2195.0
8.0	2482.0
9.0	1852.0
10.0	1376.0
11.0	1410.0
12.0	1546.0
13.0	915.0
14.0	1007.0
15.0	1108.0
16.0	1656.0
17.0	1408.0
18.0	1196.0
19.0	1132.0
20.0	735.0
21.0	640.0
22.0	886.0
23.0	768.0
24.0	1134.0
25.0	1453.0
26.0	1156.0
27.0	698.0
28.0	764.0
29.0	441.0
30.0	1045.0
31.0	596.0
32.0	103.0
33.0	557.0
34.0	259.0
35.0	549.0
36.0	469.0
37.0	469.0
38.0	565.0
39.0	471.0
40.0	1200.0
41.0	753.0
42.0	718.0
43.0	697.0
44.0	1166.0
45.0	2250.0
46.0	636.0
47.0	344.0
48.0	335.0
49.0	254.0
50.0	910.0
51.0	540.0
52.0	401.0
53.0	576.0
54.0	1008.0
55.0	955.0
56.0	1276.0
57.0	2434.0
58.0	2511.0
59.0	111237.0
60.0	413628.0
