#Insert size (bp)	insert size
1.0	449.0
2.0	56.0
3.0	58.0
4.0	27.0
5.0	198.0
6.0	16.0
7.0	23.0
8.0	16.0
9.0	6.0
10.0	9.0
11.0	11.0
12.0	11.0
13.0	7.0
14.0	18.0
15.0	7.0
16.0	6.0
17.0	9.0
18.0	2.0
19.0	4.0
20.0	3.0
21.0	6.0
22.0	9.0
23.0	7.0
24.0	3.0
25.0	4.0
26.0	1.0
27.0	1.0
28.0	4.0
29.0	5.0
30.0	3.0
31.0	5.0
32.0	4.0
33.0	3.0
34.0	6.0
35.0	6.0
36.0	5.0
37.0	1.0
38.0	3.0
39.0	6.0
40.0	8.0
41.0	7.0
42.0	5.0
43.0	10.0
44.0	4.0
45.0	5.0
46.0	4.0
47.0	22.0
48.0	13.0
49.0	12.0
50.0	11.0
51.0	11.0
52.0	12.0
53.0	13.0
54.0	19.0
55.0	13.0
56.0	18.0
57.0	17.0
58.0	17.0
59.0	14.0
60.0	11.0
61.0	9.0
62.0	20.0
63.0	23.0
64.0	8.0
65.0	15.0
66.0	24.0
67.0	16.0
68.0	18.0
69.0	14.0
70.0	18.0
71.0	13.0
72.0	9.0
73.0	7.0
74.0	11.0
75.0	12.0
76.0	5.0
77.0	15.0
78.0	6.0
79.0	11.0
80.0	11.0
81.0	8.0
82.0	15.0
83.0	8.0
84.0	6.0
85.0	7.0
86.0	14.0
87.0	12.0
88.0	10.0
89.0	15.0
90.0	12.0
91.0	12.0
92.0	15.0
93.0	12.0
94.0	8.0
95.0	19.0
96.0	15.0
97.0	25.0
98.0	23.0
99.0	150.0
100.0	64.0
101.0	30.0
102.0	19.0
103.0	45.0
104.0	76.0
105.0	25.0
106.0	27.0
107.0	10.0
108.0	18.0
109.0	17.0
110.0	22.0
111.0	20.0
112.0	19.0
113.0	25.0
114.0	83.0
115.0	15.0
116.0	38.0
117.0	24.0
118.0	26.0
119.0	17.0
120.0	19.0
121.0	26.0
122.0	24.0
123.0	17.0
124.0	26.0
125.0	21.0
126.0	29.0
127.0	14.0
128.0	29.0
129.0	17.0
130.0	24.0
131.0	19.0
132.0	26.0
133.0	17.0
134.0	29.0
135.0	19.0
136.0	72.0
137.0	33.0
138.0	49.0
139.0	20.0
140.0	24.0
141.0	26.0
142.0	24.0
143.0	32.0
144.0	35.0
145.0	9.0
146.0	10.0
147.0	37.0
148.0	33.0
149.0	22.0
150.0	38.0
151.0	57.0
152.0	22.0
153.0	31.0
154.0	21.0
155.0	32.0
156.0	27.0
157.0	15.0
158.0	30.0
159.0	36.0
160.0	21.0
